REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q51SERNO,Q51,Q52,Q53,Q54,Q55A,Q55B1,Q55B2,Q55B3,Q56
12,2013,01,1,52,15,003,03,1,023,02, ,2, , , , , , ,    
12,2013,01,1,52,15,003,04,1,024,02, ,2, , , , , , ,    
12,2013,01,1,52,15,003,04,1,024,03, ,1, , , , , , ,    
12,2013,01,1,52,15,003,05,1,025,02, ,2, , , , , , ,    
12,2013,01,1,52,15,003,06,1,026,02, ,2, , , , , , ,    
12,2013,01,1,52,15,003,06,1,026,05, ,2, , , , , , ,    
12,2013,01,1,52,15,003,07,1,027,01, ,2, , , , , , ,    
12,2013,01,1,52,15,003,07,1,027,02, ,1, , , , , , ,    
12,2013,01,1,52,15,003,09,1,029,02, ,2, , , , , , ,    
12,2013,01,1,52,15,003,09,1,029,03, ,1, , , , , , ,    
12,2013,01,1,52,15,003,10,1,030,02, ,2, , , , , , ,    
12,2013,01,2,52,15,004,02,1,032,02, ,4, , , , , , ,    
12,2013,01,2,52,15,004,02,1,032,03, ,4, , , , , , ,    
12,2013,01,2,52,15,004,02,1,032,04,1, ,2,1, , , , ,5321
12,2013,01,2,52,15,004,03,1,033,02, ,2, , , , , , ,    
12,2013,01,2,52,15,004,03,1,033,03, ,1, , , , , , ,    
12,2013,01,2,52,15,004,03,1,033,04, ,2, , , , , , ,    
12,2013,01,2,52,15,004,04,1,034,01, ,2, , , , , , ,    
12,2013,01,2,52,15,004,05,1,035,01, ,3, , , , , , ,    
12,2013,01,2,52,15,004,05,1,035,03, ,2, , , , , , ,    
12,2013,01,2,52,15,004,05,1,035,04, ,2, , , , , , ,    
12,2013,01,2,52,15,004,07,1,037,02,1, ,1, ,1,1,2,3,7313
12,2013,01,2,52,15,004,07,1,037,03, ,1, , , , , , ,    
12,2013,01,2,52,15,004,08,1,038,01, ,2, , , , , , ,    
12,2013,01,2,52,15,004,08,1,038,04, ,2, , , , , , ,    
12,2013,01,2,52,15,004,09,1,039,01, ,3, , , , , , ,    
12,2013,01,2,52,15,004,09,1,039,03, ,1, , , , , , ,    
12,2013,01,2,52,15,004,10,1,040,01, ,2, , , , , , ,    
12,2013,01,2,52,18,005,01,1,001,02, ,2, , , , , , ,    
12,2013,01,2,52,18,005,01,1,001,04, ,2, , , , , , ,    
12,2013,01,2,52,18,005,02,1,002,02, ,2, , , , , , ,    
12,2013,01,2,52,18,005,02,1,002,03, ,1, , , , , , ,    
12,2013,01,2,52,18,005,02,1,002,04, ,1, , , , , , ,    
12,2013,01,2,52,18,005,04,1,004,02, ,2, , , , , , ,    
12,2013,01,2,52,18,005,05,1,005,02, ,2, , , , , , ,    
12,2013,01,2,52,18,005,06,1,006,01, ,2, , , , , , ,    
12,2013,01,2,52,18,005,07,1,007,02, ,2, , , , , , ,    
12,2013,01,2,52,18,005,07,1,008,02, ,2, , , , , , ,    
12,2013,01,2,52,18,005,09,1,009,02, ,2, , , , , , ,    
12,2013,01,2,52,18,005,10,1,010,02, ,2, , , , , , ,    
12,2013,01,1,52,24,006,01,1,011,01, ,2, , , , , , ,    
12,2013,01,1,52,24,006,01,1,011,02,1, ,2,1, , , , ,4132
12,2013,01,1,52,24,006,02,1,012,01, ,4, , , , , , ,    
12,2013,01,1,52,24,006,04,1,014,02, ,1, , , , , , ,    
12,2013,01,1,52,24,006,04,1,014,03, ,2, , , , , , ,    
12,2013,01,1,52,24,006,05,1,015,01, ,2, , , , , , ,    
12,2013,01,1,52,24,006,05,1,015,03, ,4, , , , , , ,    
12,2013,01,1,52,24,006,06,1,016,01, ,4, , , , , , ,    
12,2013,01,1,52,24,006,06,1,016,02, ,2, , , , , , ,    
12,2013,01,1,52,24,006,07,1,017,02, ,2, , , , , , ,    
12,2013,01,1,52,24,006,08,1,018,01, ,2, , , , , , ,    
12,2013,01,1,52,24,006,08,1,018,02, ,2, , , , , , ,    
12,2013,01,1,52,24,006,09,1,019,02, ,2, , , , , , ,    
12,2013,01,1,52,24,006,09,1,019,03,1, ,2,2, , , , ,4132
12,2013,01,1,52,24,006,10,1,020,02, ,2, , , , , , ,    
12,2013,01,1,52,24,006,10,1,020,03, ,1, , , , , , ,    
12,2013,01,2,52,33,007,01,1,021,01, ,2, , , , , , ,    
12,2013,01,2,52,33,007,01,1,021,02, ,1, , , , , , ,    
12,2013,01,2,52,33,007,02,1,022,01, ,2, , , , , , ,    
12,2013,01,2,52,33,007,02,1,022,02, ,1, , , , , , ,    
12,2013,01,2,52,33,007,03,1,023,02, ,2, , , , , , ,    
12,2013,01,2,52,33,007,04,1,024,02, ,2, , , , , , ,    
12,2013,01,2,52,33,007,05,1,025,02, ,2, , , , , , ,    
12,2013,01,2,52,33,007,05,1,025,05, ,1, , , , , , ,    
12,2013,01,2,52,33,007,05,1,025,06, ,2, , , , , , ,    
12,2013,01,2,52,33,007,05,1,025,07, ,2, , , , , , ,    
12,2013,01,2,52,33,007,06,1,026,02, ,2, , , , , , ,    
12,2013,01,2,52,33,007,06,1,026,03, ,1, , , , , , ,    
12,2013,01,2,52,33,007,07,1,027,02, ,2, , , , , , ,    
12,2013,01,2,52,33,007,07,1,027,03, ,2, , , , , , ,    
12,2013,01,2,52,33,007,07,1,027,04, ,1, , , , , , ,    
12,2013,01,2,52,33,007,08,1,028,02, ,2, , , , , , ,    
12,2013,01,2,52,33,007,09,1,029,01, ,2, , , , , , ,    
12,2013,01,2,52,33,007,10,1,030,02, ,2, , , , , , ,    
12,2013,01,2,52,42,008,01,1,041,02, ,2, , , , , , ,    
12,2013,01,2,52,42,008,01,1,041,03, ,1, , , , , , ,    
12,2013,01,2,52,42,008,01,1,041,04, ,1, , , , , , ,    
12,2013,01,2,52,42,008,02,1,042,02, ,2, , , , , , ,    
12,2013,01,2,52,42,008,02,1,042,03, ,4, , , , , , ,    
12,2013,01,2,52,42,008,03,1,043,02, ,2, , , , , , ,    
12,2013,01,2,52,42,008,03,1,043,03, ,1, , , , , , ,    
12,2013,01,2,52,42,008,05,1,045,02, ,2, , , , , , ,    
12,2013,01,2,52,42,008,05,1,045,04, ,9, , , , , , ,    
12,2013,01,2,52,42,008,05,1,045,05, ,1, , , , , , ,    
12,2013,01,2,52,42,008,06,1,046,02, ,2, , , , , , ,    
12,2013,01,2,52,42,008,06,1,046,03, ,1, , , , , , ,    
12,2013,01,2,52,42,008,07,1,047,02, ,4, , , , , , ,    
12,2013,01,2,52,42,008,07,1,047,03, ,2, , , , , , ,    
12,2013,01,2,52,42,008,09,1,049,01, ,3, , , , , , ,    
12,2013,01,2,52,42,008,09,1,049,02, ,3, , , , , , ,    
12,2013,01,2,52,42,008,10,1,050,01, ,4, , , , , , ,    
12,2013,01,2,52,42,008,10,1,050,02, ,4, , , , , , ,    
12,2013,01,2,52,48,009,01,1,031,05, ,4, , , , , , ,    
12,2013,01,2,52,48,009,02,1,032,01, ,2, , , , , , ,    
12,2013,01,2,52,48,009,02,1,032,02, ,1, , , , , , ,    
12,2013,01,2,52,48,009,02,1,032,07, ,3, , , , , , ,    
12,2013,01,2,52,48,009,03,1,033,01, ,4, , , , , , ,    
12,2013,01,2,52,48,009,04,1,034,02, ,2, , , , , , ,    
12,2013,01,2,52,48,009,05,1,035,02, ,2, , , , , , ,    
12,2013,01,2,52,48,009,06,1,036,02, ,2, , , , , , ,    
12,2013,01,2,52,48,009,07,1,037,02, ,2, , , , , , ,    
12,2013,01,2,52,48,009,08,1,038,02, ,2, , , , , , ,    
12,2013,01,2,52,48,009,08,1,038,03, ,4, , , , , , ,    
12,2013,01,2,52,48,009,09,1,039,02, ,2, , , , , , ,    
12,2013,01,2,52,48,009,09,1,039,03, ,9, , , , , , ,    
12,2013,02,2,43,09,006,01,1,001,01, ,2, , , , , , ,    
12,2013,02,2,43,09,006,01,1,001,04, ,1, , , , , , ,    
12,2013,02,2,43,09,006,04,1,004,01, ,4, , , , , , ,    
12,2013,02,2,43,09,006,04,2,005,02, ,2, , , , , , ,    
12,2013,02,2,43,09,006,04,2,005,03, ,1, , , , , , ,    
12,2013,02,2,43,09,006,04,2,005,04, ,1, , , , , , ,    
12,2013,02,2,43,09,006,04,2,005,05, ,1, , , , , , ,    
12,2013,02,2,43,09,006,05,1,006,02, ,2, , , , , , ,    
12,2013,02,2,43,09,006,05,1,006,03, ,1, , , , , , ,    
12,2013,02,2,43,09,006,05,1,006,04, ,1, , , , , , ,    
12,2013,02,2,43,09,006,06,1,007,01, ,3, , , , , , ,    
12,2013,02,2,43,09,006,06,1,007,02, ,3, , , , , , ,    
12,2013,02,2,43,09,006,09,1,010,02, ,2, , , , , , ,    
12,2013,02,2,43,09,006,10,1,011,02, ,2, , , , , , ,    
12,2013,02,2,43,09,006,10,1,011,04, ,1, , , , , , ,    
12,2013,02,2,43,09,005,01,1,012,02, ,2, , , , , , ,    
12,2013,02,2,43,09,005,02,1,013,01, ,3, , , , , , ,    
12,2013,02,2,43,09,005,02,1,013,02, ,2, , , , , , ,    
12,2013,02,2,43,09,005,03,1,014,01, ,2, , , , , , ,    
12,2013,02,2,43,09,005,03,1,014,02, ,1, , , , , , ,    
12,2013,02,2,43,09,005,04,1,015,02, ,2, , , , , , ,    
12,2013,02,2,43,09,005,04,1,015,04, ,1, , , , , , ,    
12,2013,02,2,43,09,005,04,1,015,05, ,2, , , , , , ,    
12,2013,02,2,43,09,005,05,1,016,02, ,2, , , , , , ,    
12,2013,02,2,43,09,005,05,1,016,04, ,4, , , , , , ,    
12,2013,02,2,43,09,005,07,1,018,02, ,2, , , , , , ,    
12,2013,02,2,43,09,005,07,1,018,03, ,1, , , , , , ,    
12,2013,02,2,43,09,005,08,1,019,01, ,3, , , , , , ,    
12,2013,02,2,43,09,005,09,1,020,04, ,3, , , , , , ,    
12,2013,02,2,43,09,005,10,1,021,03,1, ,2,3, , , , ,2330
12,2013,02,2,43,03,004,01,1,022,02, ,3, , , , , , ,    
12,2013,02,2,43,03,004,03,1,024,01, ,4, , , , , , ,    
12,2013,02,2,43,03,004,03,1,024,02, ,2, , , , , , ,    
12,2013,02,2,43,03,004,06,1,027,05, ,4, , , , , , ,    
12,2013,02,2,43,03,004,10,1,031,01, ,4, , , , , , ,    
12,2013,02,2,53,21,006,02,1,002,01, ,3, , , , , , ,    
12,2013,02,2,53,21,006,03,1,003,01, ,3, , , , , , ,    
12,2013,02,2,53,21,006,04,1,004,02, ,2, , , , , , ,    
12,2013,02,2,53,21,006,04,1,004,05, ,1, , , , , , ,    
12,2013,02,2,53,21,006,04,1,004,06, ,2, , , , , , ,    
12,2013,02,2,53,21,006,05,1,005,05, ,1, , , , , , ,    
12,2013,02,2,53,21,006,05,1,005,06, ,1, , , , , , ,    
12,2013,02,2,53,21,006,06,1,006,02, ,2, , , , , , ,    
12,2013,02,2,53,21,006,06,1,006,03, ,9, , , , , , ,    
12,2013,02,2,53,21,006,07,1,007,02, ,2, , , , , , ,    
12,2013,02,2,53,21,006,07,1,007,03, ,1, , , , , , ,    
12,2013,02,2,53,21,006,08,1,008,01, ,3, , , , , , ,    
12,2013,02,2,53,21,006,09,1,009,02,2,1, , , , , , ,    
12,2013,02,2,53,21,006,09,1,009,04,2,2, , , , , , ,    
12,2013,02,2,53,21,006,09,1,009,05,2,1, , , , , , ,    
12,2013,02,2,53,21,006,10,1,010,02, ,2, , , , , , ,    
12,2013,02,1,53,24,007,01,1,021,02, ,2, , , , , , ,    
12,2013,02,1,53,24,007,01,1,021,04, ,3, , , , , , ,    
12,2013,02,1,53,24,007,02,1,022,02,2,2, , , , , , ,    
12,2013,02,1,53,24,007,02,1,022,03,2,1, , , , , , ,    
12,2013,02,1,53,24,007,05,1,025,02, ,2, , , , , , ,    
12,2013,02,1,53,24,007,06,1,026,01, ,2, , , , , , ,    
12,2013,02,1,53,24,007,06,1,026,05, ,2, , , , , , ,    
12,2013,02,1,53,24,007,07,1,027,03, ,1, , , , , , ,    
12,2013,02,1,53,24,007,09,1,029,01,2,4, , , , , , ,    
12,2013,02,1,53,24,007,09,1,029,02,2,2, , , , , , ,    
12,2013,02,1,53,24,007,09,1,029,03,2,1, , , , , , ,    
12,2013,02,1,53,24,007,10,1,030,01,2,2, , , , , , ,    
12,2013,02,2,53,27,008,01,1,031,07, ,1, , , , , , ,    
12,2013,02,2,53,27,008,01,1,031,08, ,1, , , , , , ,    
12,2013,02,2,53,27,008,02,1,032,02, ,2, , , , , , ,    
12,2013,02,2,53,27,008,04,1,034,03, ,1, , , , , , ,    
12,2013,02,2,53,27,008,04,1,034,04, ,1, , , , , , ,    
12,2013,02,2,53,27,008,05,1,035,05, ,1, , , , , , ,    
12,2013,02,2,53,27,008,07,1,037,06, ,1, , , , , , ,    
12,2013,02,2,53,27,008,07,1,037,07, ,1, , , , , , ,    
12,2013,02,2,53,27,008,09,1,039,04, ,1, , , , , , ,    
12,2013,02,2,53,27,008,10,1,040,02,1, ,1, ,1,1, , ,7512
12,2013,02,2,53,27,008,10,1,040,03,1, ,1, ,1,1, , ,2163
12,2013,02,2,53,27,008,10,1,040,04, ,1, , , , , , ,    
12,2013,02,2,53,27,008,10,1,040,05, ,1, , , , , , ,    
12,2013,02,2,53,33,009,02,1,042,02, ,2, , , , , , ,    
12,2013,02,2,53,33,009,02,1,042,03, ,1, , , , , , ,    
12,2013,02,2,53,33,009,02,1,042,04, ,1, , , , , , ,    
12,2013,02,2,53,33,009,02,1,042,06, ,9, , , , , , ,    
12,2013,02,2,53,33,009,03,1,043,02, ,2, , , , , , ,    
12,2013,02,2,53,33,009,03,1,043,05, ,1, , , , , , ,    
12,2013,02,2,53,33,009,03,1,043,06, ,4, , , , , , ,    
12,2013,02,2,53,33,009,04,1,044,02, ,2, , , , , , ,    
12,2013,02,2,53,33,009,04,1,044,04, ,1, , , , , , ,    
12,2013,02,2,53,33,009,06,1,046,02, ,2, , , , , , ,    
12,2013,02,2,53,33,009,06,1,046,03, ,1, , , , , , ,    
12,2013,02,2,53,33,009,07,1,047,01,1, ,1, ,1,5, , ,1412
12,2013,02,2,53,33,009,08,1,048,02,1, ,3, , , , , ,    
12,2013,02,2,53,33,009,10,1,050,01,1, ,1, ,1,1,1, ,1420
12,2013,02,2,53,33,009,10,1,050,04, ,3, , , , , , ,    
12,2013,02,2,91,06,011,01,1,011,01, ,3, , , , , , ,    
12,2013,02,2,91,06,011,01,1,011,02, ,3, , , , , , ,    
12,2013,02,2,91,06,011,01,1,011,03,1, ,2,3, , , , ,9112
12,2013,02,2,91,06,011,02,1,012,03,1, ,2,1, , , , ,3118
12,2013,02,2,91,06,011,02,1,012,04, ,1, , , , , , ,    
12,2013,02,2,91,06,011,03,1,013,02, ,2, , , , , , ,    
12,2013,02,2,91,06,011,03,1,013,04, ,3, , , , , , ,    
12,2013,02,2,91,06,011,05,1,015,02, ,2, , , , , , ,    
12,2013,02,2,91,06,011,06,1,016,01, ,3, , , , , , ,    
12,2013,02,2,91,06,011,06,1,016,02, ,4, , , , , , ,    
12,2013,02,2,91,06,011,06,1,016,03, ,2, , , , , , ,    
12,2013,02,2,91,06,011,06,1,016,05, ,2, , , , , , ,    
12,2013,02,2,91,06,011,08,1,018,04, ,3, , , , , , ,    
12,2013,02,2,91,06,011,09,1,019,01, ,4, , , , , , ,    
12,2013,02,2,91,12,012,01,1,041,01, ,3, , , , , , ,    
12,2013,02,2,91,12,012,03,1,043,02, ,3, , , , , , ,    
12,2013,02,2,91,12,012,05,1,045,01, ,3, , , , , , ,    
12,2013,02,2,91,12,012,06,1,046,01, ,2, , , , , , ,    
12,2013,02,2,91,12,012,08,1,048,01, ,3, , , , , , ,    
12,2013,02,2,91,12,012,09,1,049,02, ,4, , , , , , ,    
12,2013,02,2,91,12,012,09,1,049,03, ,2, , , , , , ,    
12,2013,02,2,91,12,012,09,1,049,05, ,2, , , , , , ,    
12,2013,02,2,91,12,012,10,1,050,01, ,2, , , , , , ,    
12,2013,02,2,91,18,013,02,1,083,02, ,4, , , , , , ,    
12,2013,02,2,91,18,013,04,1,085,01, ,2, , , , , , ,    
12,2013,02,2,91,18,013,05,1,086,03,1, ,2,4, , , , ,2330
12,2013,02,2,91,18,013,05,1,086,04, ,1, , , , , , ,    
12,2013,02,2,91,18,013,07,1,088,01, ,2, , , , , , ,    
12,2013,02,2,91,18,013,07,1,088,03, ,1, , , , , , ,    
12,2013,02,2,91,18,013,08,1,089,01, ,2, , , , , , ,    
12,2013,02,2,91,18,013,08,1,089,04, ,1, , , , , , ,    
12,2013,02,2,91,18,013,09,1,090,02, ,2, , , , , , ,    
12,2013,02,2,91,18,013,09,1,090,04, ,1, , , , , , ,    
12,2013,02,2,91,18,013,10,1,091,01, ,3, , , , , , ,    
12,2013,02,2,91,18,013,10,1,091,02, ,3, , , , , , ,    
12,2013,02,2,91,24,014,01,1,072,01, ,3, , , , , , ,    
12,2013,02,2,91,24,014,02,1,073,02, ,4, , , , , , ,    
12,2013,02,2,91,24,014,03,1,074,03, ,3, , , , , , ,    
12,2013,02,2,91,24,014,06,1,077,02, ,4, , , , , , ,    
12,2013,02,2,91,24,014,06,1,077,03,1, ,2,3, , , , ,5249
12,2013,02,2,91,24,014,06,1,077,05, ,2, , , , , , ,    
12,2013,02,2,91,24,014,07,1,078,02,1, ,2,3, , , , ,7531
12,2013,02,2,91,24,014,10,1,081,04, ,2, , , , , , ,    
12,2013,02,2,91,33,015,02,1,022,01, ,2, , , , , , ,    
12,2013,02,2,91,33,015,05,1,025,02, ,2, , , , , , ,    
12,2013,02,2,91,33,015,06,1,026,02, ,2, , , , , , ,    
12,2013,02,2,91,33,015,09,1,029,02, ,2, , , , , , ,    
12,2013,02,3,91,33,016,01,1,001,07, ,3, , , , , , ,    
12,2013,02,3,91,33,016,02,1,002,01, ,3, , , , , , ,    
12,2013,02,3,91,33,016,03,1,003,01, ,3, , , , , , ,    
12,2013,02,3,91,33,016,03,1,003,02,1, ,2,3, , , , ,9212
12,2013,02,3,91,33,016,04,1,004,02, ,2, , , , , , ,    
12,2013,02,3,91,33,016,04,1,004,03, ,1, , , , , , ,    
12,2013,02,3,91,33,016,10,1,010,01, ,4, , , , , , ,    
12,2013,02,3,91,33,016,10,1,010,02, ,4, , , , , , ,    
12,2013,02,3,91,33,016,10,1,010,03, ,2, , , , , , ,    
12,2013,02,3,91,33,016,10,1,010,04, ,4, , , , , , ,    
12,2013,02,2,91,39,017,01,1,092,03,1, ,2,1, , , , ,4110
12,2013,02,2,91,39,017,02,1,093,04,1, ,2,2, , , , ,4321
12,2013,02,2,91,39,017,02,1,093,05, ,1, , , , , , ,    
12,2013,02,2,91,39,017,03,1,094,02,1, ,3, , , , , ,    
12,2013,02,2,91,39,017,03,1,094,03, ,3, , , , , , ,    
12,2013,02,2,91,39,017,04,1,095,02, ,2, , , , , , ,    
12,2013,02,2,91,39,017,06,1,097,01, ,3, , , , , , ,    
12,2013,02,2,91,39,017,06,1,097,02, ,2, , , , , , ,    
12,2013,02,2,91,39,017,07,1,098,02, ,2, , , , , , ,    
12,2013,02,2,91,39,017,07,1,098,03, ,1, , , , , , ,    
12,2013,02,2,91,39,017,07,1,098,04, ,1, , , , , , ,    
12,2013,02,2,91,39,017,08,1,099,02, ,2, , , , , , ,    
12,2013,02,2,91,39,017,09,1,100,02, ,2, , , , , , ,    
12,2013,02,2,91,39,017,10,1,101,02, ,2, , , , , , ,    
12,2013,02,2,91,45,018,01,1,062,03, ,2, , , , , , ,    
12,2013,02,2,91,45,018,04,1,065,02, ,2, , , , , , ,    
12,2013,02,2,91,45,018,04,1,065,03, ,1, , , , , , ,    
12,2013,02,2,91,45,018,05,1,066,03, ,1, , , , , , ,    
12,2013,02,2,91,45,018,07,1,068,01, ,2, , , , , , ,    
12,2013,02,2,91,45,018,08,1,069,02, ,2, , , , , , ,    
12,2013,02,2,91,45,018,10,1,071,02, ,1, , , , , , ,    
12,2013,02,1,91,48,019,01,1,051,02, ,2, , , , , , ,    
12,2013,02,1,91,48,019,01,1,051,05, ,3, , , , , , ,    
12,2013,02,1,91,48,019,03,1,053,02, ,2, , , , , , ,    
12,2013,02,1,91,48,019,03,1,053,08,1, ,2,4, , , , ,4212
12,2013,02,1,91,48,019,03,1,053,09, ,1, , , , , , ,    
12,2013,02,1,91,48,019,05,1,055,01, ,4, , , , , , ,    
12,2013,02,1,91,48,019,05,1,055,02, ,2, , , , , , ,    
12,2013,02,1,91,48,019,07,1,057,01, ,3, , , , , , ,    
12,2013,02,1,91,48,019,07,1,057,02, ,3, , , , , , ,    
12,2013,02,1,91,48,019,07,2,058,02, ,2, , , , , , ,    
12,2013,02,1,91,48,019,08,1,059,02, ,2, , , , , , ,    
12,2013,02,1,91,48,019,09,1,060,02, ,2, , , , , , ,    
12,2013,02,1,91,48,019,09,1,060,03, ,1, , , , , , ,    
12,2013,02,2,91,51,020,01,1,031,04, ,1, , , , , , ,    
12,2013,02,2,91,51,020,02,1,032,02, ,2, , , , , , ,    
12,2013,02,2,91,51,020,03,1,033,01, ,3, , , , , , ,    
12,2013,02,2,91,51,020,03,1,033,02, ,3, , , , , , ,    
12,2013,02,2,91,51,020,04,1,034,02, ,2, , , , , , ,    
12,2013,02,2,91,51,020,05,1,035,02, ,2, , , , , , ,    
12,2013,02,2,91,51,020,07,1,037,02, ,2, , , , , , ,    
12,2013,02,2,91,51,020,07,1,037,03,1, ,3, , , , , ,    
12,2013,02,2,91,51,020,07,1,037,06, ,2, , , , , , ,    
12,2013,02,2,91,51,020,09,1,039,02, ,2, , , , , , ,    
12,2013,02,2,62,48,012,01,1,051,02, ,1, , , , , , ,    
12,2013,02,2,62,48,012,01,1,051,03, ,1, , , , , , ,    
12,2013,02,2,62,48,012,02,1,052,03, ,1, , , , , , ,    
12,2013,02,2,62,48,012,02,1,052,05, ,2, , , , , , ,    
12,2013,02,2,62,48,012,03,1,053,02, ,2, , , , , , ,    
12,2013,02,2,62,48,012,05,1,055,01, ,2, , , , , , ,    
12,2013,02,2,62,48,012,05,1,055,02, ,3, , , , , , ,    
12,2013,02,2,62,48,012,07,1,057,01, ,2, , , , , , ,    
12,2013,02,2,62,48,012,08,1,058,02, ,2, , , , , , ,    
12,2013,02,2,62,48,012,08,1,058,03, ,1, , , , , , ,    
12,2013,02,2,62,48,012,09,1,059,03, ,2, , , , , , ,    
12,2013,02,2,62,48,012,09,1,059,04, ,3, , , , , , ,    
12,2013,02,2,62,42,011,02,1,042,02, ,2, , , , , , ,    
12,2013,02,2,62,42,011,03,1,043,02, ,2, , , , , , ,    
12,2013,02,2,62,42,011,04,1,044,01,1, ,2,4, , , , ,4311
12,2013,02,2,62,42,011,04,1,044,02, ,2, , , , , , ,    
12,2013,02,2,62,42,011,06,1,046,02, ,2, , , , , , ,    
12,2013,02,2,62,42,011,06,1,046,05,1, ,2,4, , , , ,7531
12,2013,02,2,62,42,011,07,1,047,02, ,2, , , , , , ,    
12,2013,02,2,62,42,011,09,1,049,01, ,3, , , , , , ,    
12,2013,02,2,62,42,011,10,1,050,03, ,1, , , , , , ,    
12,2013,02,2,62,36,010,02,1,032,02, ,2, , , , , , ,    
12,2013,02,2,62,36,010,03,1,033,04, ,2, , , , , , ,    
12,2013,02,2,62,36,010,04,1,034,02, ,2, , , , , , ,    
12,2013,02,2,62,36,010,04,1,034,03,1, ,2,3, , , , ,5121
12,2013,02,2,62,36,010,05,1,035,02, ,2, , , , , , ,    
12,2013,02,2,62,36,010,05,1,035,04, ,1, , , , , , ,    
12,2013,02,2,62,36,010,05,1,035,06, ,3, , , , , , ,    
12,2013,02,2,62,36,010,05,1,035,07, ,3, , , , , , ,    
12,2013,02,2,62,36,010,06,1,036,02, ,2, , , , , , ,    
12,2013,02,2,62,36,010,06,1,036,03, ,1, , , , , , ,    
12,2013,02,2,62,36,010,07,1,037,01, ,2, , , , , , ,    
12,2013,02,2,62,36,010,07,1,037,02, ,3, , , , , , ,    
12,2013,02,2,62,36,010,07,1,037,03, ,9, , , , , , ,    
12,2013,02,2,62,36,010,07,1,037,04, ,2, , , , , , ,    
12,2013,02,2,62,36,010,08,1,038,01, ,4, , , , , , ,    
12,2013,02,2,62,36,010,08,1,038,02, ,2, , , , , , ,    
12,2013,02,2,62,36,010,09,1,039,02, ,2, , , , , , ,    
12,2013,02,2,62,36,010,10,1,040,02, ,2, , , , , , ,    
12,2013,02,2,62,24,009,03,1,023,02, ,4, , , , , , ,    
12,2013,02,2,62,24,009,04,1,024,01, ,3, , , , , , ,    
12,2013,02,2,62,24,009,06,1,026,03, ,1, , , , , , ,    
12,2013,02,2,62,24,009,07,1,027,02, ,3, , , , , , ,    
12,2013,02,2,62,24,009,08,1,028,01, ,3, , , , , , ,    
12,2013,02,2,62,24,009,08,1,028,02, ,3, , , , , , ,    
12,2013,02,2,62,24,009,10,1,030,03,1, ,2,1, , , , ,2221
12,2013,02,2,62,24,009,10,1,030,04, ,1, , , , , , ,    
12,2013,02,2,62,24,009,10,1,030,05, ,1, , , , , , ,    
12,2013,02,2,62,15,008,02,1,012,02, ,2, , , , , , ,    
12,2013,02,2,62,15,008,02,1,012,03, ,1, , , , , , ,    
12,2013,02,2,62,15,008,05,1,015,02, ,2, , , , , , ,    
12,2013,02,2,62,15,008,05,1,015,03, ,2, , , , , , ,    
12,2013,02,2,62,15,008,05,1,015,07, ,3, , , , , , ,    
12,2013,02,2,62,15,008,06,1,016,03, ,1, , , , , , ,    
12,2013,02,2,62,15,008,07,1,017,01, ,2, , , , , , ,    
12,2013,02,2,62,15,008,09,1,019,02, ,2, , , , , , ,    
12,2013,02,2,62,15,008,10,1,020,01, ,4, , , , , , ,    
12,2013,02,2,62,03,007,02,1,002,01, ,3, , , , , , ,    
12,2013,02,2,62,03,007,03,1,003,01, ,2, , , , , , ,    
12,2013,02,2,62,03,007,05,1,005,02, ,2, , , , , , ,    
12,2013,02,2,62,03,007,05,1,005,04, ,1, , , , , , ,    
12,2013,02,2,62,03,007,06,1,006,02, ,2, , , , , , ,    
12,2013,02,2,62,03,007,06,1,006,03, ,1, , , , , , ,    
12,2013,02,2,62,03,007,06,1,006,04, ,1, , , , , , ,    
12,2013,02,2,62,03,007,08,1,008,02, ,2, , , , , , ,    
12,2013,02,2,62,03,007,08,1,008,03, ,2, , , , , , ,    
12,2013,02,2,72,03,005,01,1,031,02,1, ,2,3, , , , ,5414
12,2013,02,2,72,03,005,01,1,031,03, ,1, , , , , , ,    
12,2013,02,2,72,03,005,03,1,033,03, ,1, , , , , , ,    
12,2013,02,2,72,03,005,04,1,034,01, ,2, , , , , , ,    
12,2013,02,2,72,03,005,05,1,035,01, ,4, , , , , , ,    
12,2013,02,2,72,03,005,05,1,035,02, ,2, , , , , , ,    
12,2013,02,2,72,03,005,05,1,035,06, ,2, , , , , , ,    
12,2013,02,2,72,03,005,05,1,035,08, ,3, , , , , , ,    
12,2013,02,2,72,03,005,08,1,038,02, ,2, , , , , , ,    
12,2013,02,2,72,03,005,10,1,040,01, ,3, , , , , , ,    
12,2013,02,2,72,09,006,02,1,022,02, ,2, , , , , , ,    
12,2013,02,2,72,09,006,02,1,022,04, ,2, , , , , , ,    
12,2013,02,2,72,09,006,04,1,024,02, ,2, , , , , , ,    
12,2013,02,2,72,09,006,05,1,025,01, ,2, , , , , , ,    
12,2013,02,2,72,09,006,05,1,025,02, ,4, , , , , , ,    
12,2013,02,2,72,09,006,07,1,027,02, ,1, , , , , , ,    
12,2013,02,2,72,09,006,08,1,028,02, ,2, , , , , , ,    
12,2013,02,2,72,09,006,08,1,028,03, ,1, , , , , , ,    
12,2013,02,2,72,09,006,09,1,029,01, ,2, , , , , , ,    
12,2013,02,2,72,09,006,10,1,030,02, ,2, , , , , , ,    
