REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,WEIGHU
15,2013,10,2,61,0,173,6,1,126,311942794101
15,2013,10,2,61,0,173,7,1,127,311942794101
15,2013,10,2,61,0,173,8,1,128,311942794101
15,2013,10,2,61,0,173,9,1,129,311942794101
15,2013,10,2,61,0,173,10,1,130,311942794101
15,2013,10,2,61,0,172,1,1,131,295378814157
15,2013,10,2,61,0,172,2,1,132,295378814157
15,2013,10,2,61,0,172,3,1,133,295378814157
15,2013,10,2,61,0,172,4,1,134,295378814157
15,2013,10,2,61,0,172,5,1,135,295378814157
15,2013,10,2,61,0,172,6,1,136,295378814157
15,2013,10,2,61,0,172,7,1,137,295378814157
15,2013,10,2,61,0,172,8,1,138,295378814157
15,2013,10,2,61,0,172,9,1,139,295378814157
15,2013,10,2,61,0,172,10,1,140,295378814157
15,2013,10,2,61,0,171,1,1,141,335338503659
15,2013,10,2,61,0,171,2,1,142,335338503659
15,2013,10,2,61,0,171,3,1,143,335338503659
15,2013,10,2,61,0,171,4,1,144,335338503659
15,2013,10,2,61,0,171,5,1,145,335338503659
15,2013,10,2,61,0,171,6,1,146,335338503659
15,2013,10,2,61,0,171,7,1,147,335338503659
15,2013,10,2,61,0,171,8,1,148,335338503659
15,2013,10,2,61,0,171,9,1,149,335338503659
15,2013,10,2,61,0,171,10,1,150,335338503659
15,2013,10,2,61,0,170,1,1,11,330413091120
15,2013,10,2,61,0,170,2,1,12,330413091120
15,2013,10,2,61,0,170,3,1,13,330413091120
15,2013,10,2,61,0,170,4,1,14,330413091120
15,2013,10,2,61,0,170,5,1,15,330413091120
15,2013,10,2,61,0,170,6,1,16,330413091120
15,2013,10,2,61,0,170,7,1,17,330413091120
15,2013,10,2,61,0,170,8,1,18,330413091120
15,2013,10,2,61,0,170,9,1,19,330413091120
15,2013,10,2,61,0,170,10,1,20,330413091120
15,2013,10,2,61,0,169,1,1,41,422661812331
15,2013,10,2,61,0,169,2,1,42,422661812331
15,2013,10,2,61,0,169,3,1,43,422661812331
15,2013,10,2,61,0,169,4,1,44,422661812331
15,2013,10,2,61,0,169,5,1,45,422661812331
15,2013,10,2,61,0,169,6,1,46,422661812331
15,2013,10,2,61,0,169,7,1,47,422661812331
15,2013,10,2,61,0,169,8,1,48,422661812331
15,2013,10,2,61,0,169,9,1,49,422661812331
15,2013,10,2,61,0,169,10,1,50,422661812331
15,2013,10,2,61,0,168,1,1,91,330035476159
15,2013,10,2,61,0,168,2,1,92,330035476159
15,2013,10,2,61,0,168,3,1,93,330035476159
15,2013,10,2,61,0,168,4,1,94,330035476159
15,2013,10,2,61,0,168,5,1,95,330035476159
15,2013,10,2,61,0,168,6,1,96,330035476159
15,2013,10,2,61,0,168,7,1,97,330035476159
15,2013,10,2,61,0,168,8,1,98,330035476159
15,2013,10,2,61,0,168,9,1,99,330035476159
15,2013,10,2,61,0,168,10,1,100,330035476159
15,2013,10,1,61,0,167,1,1,161,74000826417
15,2013,10,1,61,0,167,2,1,162,74000826417
15,2013,10,1,61,0,167,3,1,163,74000826417
15,2013,10,1,61,0,167,4,1,164,74000826417
15,2013,10,1,61,0,167,5,1,165,74000826417
15,2013,10,1,61,0,167,6,1,166,74000826417
15,2013,10,1,61,0,167,7,1,167,74000826417
15,2013,10,1,61,0,167,8,1,168,74000826417
15,2013,10,1,61,0,167,8,2,169,74000826417
15,2013,10,1,61,0,167,9,1,170,74000826417
15,2013,10,1,61,0,167,10,1,171,74000826417
15,2013,10,2,61,0,166,1,1,51,302641227150
15,2013,10,2,61,0,166,2,1,52,302641227150
15,2013,10,2,61,0,166,3,1,53,302641227150
15,2013,10,2,61,0,166,4,1,54,302641227150
15,2013,10,2,61,0,166,5,1,55,302641227150
15,2013,10,2,61,0,166,6,1,56,302641227150
15,2013,10,2,61,0,166,7,1,57,302641227150
15,2013,10,2,61,0,166,8,1,58,302641227150
15,2013,10,2,61,0,166,9,1,59,302641227150
15,2013,10,2,61,0,166,10,1,60,302641227150
15,2013,10,2,61,0,165,1,1,61,283487524590
15,2013,10,2,61,0,165,2,1,62,283487524590
15,2013,10,2,61,0,165,3,1,63,283487524590
15,2013,10,2,61,0,165,4,1,64,283487524590
15,2013,10,2,61,0,165,5,1,65,283487524590
15,2013,10,2,61,0,165,6,1,66,283487524590
15,2013,10,2,61,0,165,7,1,67,283487524590
15,2013,10,2,61,0,165,8,1,68,283487524590
15,2013,10,2,61,0,165,9,1,69,283487524590
15,2013,10,2,61,0,165,10,1,70,283487524590
15,2013,10,2,61,0,164,1,1,111,380956686601
15,2013,10,2,61,0,164,2,1,112,380956686601
15,2013,10,2,61,0,164,3,1,113,380956686601
15,2013,10,2,61,0,164,4,1,114,380956686601
15,2013,10,2,61,0,164,5,1,115,380956686601
15,2013,10,2,61,0,164,6,1,116,380956686601
15,2013,10,2,61,0,164,7,1,117,380956686601
15,2013,10,2,61,0,164,8,1,118,380956686601
15,2013,10,2,61,0,164,9,1,119,380956686601
15,2013,10,2,61,0,164,10,1,120,380956686601
15,2013,10,2,61,0,163,1,1,21,297616532446
15,2013,10,2,61,0,163,2,1,22,297616532446
15,2013,10,2,61,0,163,3,1,23,297616532446
15,2013,10,2,61,0,163,4,1,24,297616532446
15,2013,10,2,61,0,163,5,1,25,297616532446
15,2013,10,2,61,0,163,6,1,26,297616532446
15,2013,10,2,61,0,163,7,1,27,297616532446
15,2013,10,2,61,0,163,8,1,28,297616532446
15,2013,10,2,61,0,163,9,1,29,297616532446
15,2013,10,2,61,0,163,10,1,30,297616532446
15,2013,10,2,61,0,162,1,1,101,218021413303
15,2013,10,2,61,0,162,2,1,102,218021413303
15,2013,10,2,61,0,162,3,1,103,218021413303
15,2013,10,2,61,0,162,4,1,104,218021413303
15,2013,10,2,61,0,162,5,1,105,218021413303
15,2013,10,2,61,0,162,6,1,106,218021413303
15,2013,10,2,61,0,162,7,1,107,218021413303
15,2013,10,2,61,0,162,8,1,108,218021413303
15,2013,10,2,61,0,162,9,1,109,218021413303
15,2013,10,2,61,0,162,10,1,110,218021413303
15,2013,10,2,61,0,161,1,1,71,263718124310
15,2013,10,2,61,0,161,2,1,72,263718124310
15,2013,10,2,61,0,161,3,1,73,263718124310
15,2013,10,2,61,0,161,4,1,74,263718124310
15,2013,10,2,61,0,161,5,1,75,263718124310
15,2013,10,2,61,0,161,6,1,76,263718124310
15,2013,10,2,61,0,161,7,1,77,263718124310
15,2013,10,2,61,0,161,8,1,78,263718124310
15,2013,10,2,61,0,161,9,1,79,263718124310
15,2013,10,2,61,0,161,10,1,80,263718124310
15,2013,10,2,61,0,160,1,1,151,318874856192
15,2013,10,2,61,0,160,2,1,152,318874856192
15,2013,10,2,61,0,160,3,1,153,318874856192
15,2013,10,2,61,0,160,4,1,154,318874856192
15,2013,10,2,61,0,160,5,1,155,318874856192
15,2013,10,2,61,0,160,6,1,156,318874856192
15,2013,10,2,61,0,160,7,1,157,318874856192
15,2013,10,2,61,0,160,8,1,158,318874856192
15,2013,10,2,61,0,160,9,1,159,318874856192
15,2013,10,2,61,0,160,10,1,160,318874856192
15,2013,10,2,61,0,159,1,1,31,235671748020
15,2013,10,2,61,0,159,2,1,32,235671748020
15,2013,10,2,61,0,159,3,1,33,235671748020
15,2013,10,2,61,0,159,4,1,34,235671748020
15,2013,10,2,61,0,159,5,1,35,235671748020
15,2013,10,2,61,0,159,6,1,36,235671748020
15,2013,10,2,61,0,159,7,1,37,235671748020
15,2013,10,2,61,0,159,8,1,38,235671748020
15,2013,10,2,61,0,159,9,1,39,235671748020
15,2013,10,2,61,0,159,10,1,40,235671748020
15,2013,10,2,61,0,158,1,1,1,331629850440
15,2013,10,2,61,0,158,2,1,2,331629850440
15,2013,10,2,61,0,158,3,1,3,331629850440
15,2013,10,2,61,0,158,4,1,4,331629850440
15,2013,10,2,61,0,158,5,1,5,331629850440
15,2013,10,2,61,0,158,6,1,6,331629850440
15,2013,10,2,61,0,158,7,1,7,331629850440
15,2013,10,2,61,0,158,8,1,8,331629850440
15,2013,10,2,61,0,158,9,1,9,331629850440
15,2013,10,2,61,0,158,10,1,10,331629850440
15,2013,10,2,45,0,28,1,1,1,88565544106
15,2013,10,2,45,0,28,2,1,2,88565544106
15,2013,10,2,45,0,28,3,1,3,88565544106
15,2013,10,2,45,0,28,4,1,4,88565544106
15,2013,10,2,45,0,28,5,1,5,88565544106
15,2013,10,2,45,0,28,6,1,6,88565544106
15,2013,10,2,45,0,28,7,1,7,88565544106
15,2013,10,2,45,0,28,8,1,8,88565544106
15,2013,10,2,45,0,28,9,1,9,88565544106
15,2013,10,2,45,0,28,10,1,10,88565544106
15,2013,10,2,45,0,29,1,1,11,93850907222
15,2013,10,2,45,0,29,2,1,12,93850907222
15,2013,10,2,45,0,29,3,1,13,93850907222
15,2013,10,2,45,0,29,4,1,14,93850907222
15,2013,10,2,45,0,29,5,1,15,93850907222
15,2013,10,2,45,0,29,6,1,16,93850907222
15,2013,10,2,45,0,29,7,1,17,93850907222
15,2013,10,2,45,0,29,8,1,18,93850907222
15,2013,10,2,45,0,29,9,1,19,93850907222
15,2013,10,2,45,0,29,10,1,20,93850907222
15,2013,10,2,45,0,30,1,1,21,78530937456
15,2013,10,2,45,0,30,2,1,22,78530937456
15,2013,10,2,45,0,30,3,1,23,78530937456
15,2013,10,2,45,0,30,4,1,24,78530937456
15,2013,10,2,45,0,30,5,1,25,78530937456
15,2013,10,2,45,0,30,6,1,26,78530937456
15,2013,10,2,45,0,30,7,1,27,78530937456
15,2013,10,2,45,0,30,8,1,28,78530937456
15,2013,10,2,45,0,30,9,1,29,78530937456
15,2013,10,2,45,0,30,10,1,30,78530937456
15,2013,10,2,92,0,88,1,1,1,287193817478
15,2013,10,2,92,0,88,2,1,2,287193817478
15,2013,10,2,92,0,88,3,1,3,287193817478
15,2013,10,2,92,0,88,4,1,4,287193817478
15,2013,10,2,92,0,88,5,1,5,287193817478
15,2013,10,2,92,0,88,6,1,6,287193817478
15,2013,10,2,92,0,88,7,1,7,287193817478
15,2013,10,2,92,0,88,8,1,8,287193817478
15,2013,10,2,92,0,88,9,1,9,287193817478
15,2013,10,2,92,0,88,10,1,10,287193817478
15,2013,10,2,92,0,89,1,1,11,267904680483
15,2013,10,2,92,0,89,2,1,12,267904680483
15,2013,10,2,92,0,89,3,1,13,267904680483
15,2013,10,2,92,0,89,4,1,14,267904680483
15,2013,10,2,92,0,89,5,1,15,267904680483
15,2013,10,2,92,0,89,6,1,16,267904680483
15,2013,10,2,92,0,89,7,1,17,267904680483
15,2013,10,2,92,0,89,8,1,18,267904680483
15,2013,10,2,92,0,89,9,1,19,267904680483
15,2013,10,2,92,0,89,10,1,20,267904680483
15,2013,10,2,92,0,90,1,1,21,388352848937
15,2013,10,2,92,0,90,2,1,22,388352848937
15,2013,10,2,92,0,90,3,1,23,388352848937
15,2013,10,2,92,0,90,4,1,24,388352848937
15,2013,10,2,92,0,90,5,1,25,388352848937
15,2013,10,2,92,0,90,6,1,26,388352848937
15,2013,10,2,92,0,90,7,1,27,388352848937
15,2013,10,2,92,0,90,8,1,28,388352848937
15,2013,10,2,92,0,90,9,1,29,388352848937
15,2013,10,2,92,0,90,10,1,30,388352848937
15,2013,10,1,92,0,91,1,1,31,46368010417
15,2013,10,1,92,0,91,2,1,32,46368010417
15,2013,10,1,92,0,91,3,1,33,46368010417
15,2013,10,1,92,0,91,4,1,34,46368010417
15,2013,10,1,92,0,91,5,1,35,46368010417
15,2013,10,1,92,0,91,6,1,36,46368010417
15,2013,10,1,92,0,91,7,1,37,46368010417
15,2013,10,1,92,0,91,8,1,38,46368010417
15,2013,10,1,92,0,91,9,1,39,46368010417
15,2013,10,1,92,0,91,10,1,40,46368010417
15,2013,10,2,92,0,92,1,1,41,311111459432
15,2013,10,2,92,0,92,2,1,42,311111459432
15,2013,10,2,92,0,92,3,1,43,311111459432
15,2013,10,2,92,0,92,4,1,44,311111459432
15,2013,10,2,92,0,92,5,1,45,311111459432
15,2013,10,2,92,0,92,6,1,46,311111459432
15,2013,10,2,92,0,92,7,1,47,311111459432
15,2013,10,2,92,0,92,8,1,48,311111459432
15,2013,10,2,92,0,92,9,1,49,311111459432
15,2013,10,2,92,0,92,10,1,50,311111459432
15,2013,10,2,92,0,93,1,1,51,342459733012
15,2013,10,2,92,0,93,2,1,52,342459733012
15,2013,10,2,92,0,93,3,1,53,342459733012
15,2013,10,2,92,0,93,4,1,54,342459733012
15,2013,10,2,92,0,93,5,1,55,342459733012
15,2013,10,2,92,0,93,6,1,56,342459733012
15,2013,10,2,92,0,93,7,1,57,342459733012
15,2013,10,2,92,0,93,8,1,58,342459733012
15,2013,10,2,92,0,93,9,1,59,342459733012
15,2013,10,2,92,0,93,10,1,60,342459733012
15,2013,10,2,92,0,94,1,1,61,295904423895
15,2013,10,2,92,0,94,2,1,62,295904423895
15,2013,10,2,92,0,94,3,1,63,295904423895
15,2013,10,2,92,0,94,4,1,64,295904423895
15,2013,10,2,92,0,94,5,1,65,295904423895
15,2013,10,2,92,0,94,6,1,66,295904423895
15,2013,10,2,92,0,94,7,1,67,295904423895
15,2013,10,2,92,0,94,8,1,68,295904423895
15,2013,10,2,92,0,94,8,2,69,295904423895
15,2013,10,2,92,0,94,9,1,70,295904423895
15,2013,10,2,92,0,94,10,1,71,295904423895
15,2013,10,2,92,0,95,1,1,72,303523375056
15,2013,10,2,92,0,95,2,1,73,303523375056
15,2013,10,2,92,0,95,3,1,74,303523375056
15,2013,10,2,92,0,95,4,1,75,303523375056
15,2013,10,2,92,0,95,5,1,76,303523375056
15,2013,10,2,92,0,95,6,1,77,303523375056
15,2013,10,2,92,0,95,7,1,78,303523375056
15,2013,10,2,92,0,95,8,1,79,303523375056
15,2013,10,2,92,0,95,9,1,80,303523375056
15,2013,10,2,92,0,95,10,1,81,303523375056
15,2013,10,2,92,0,96,1,1,82,388831488281
15,2013,10,2,92,0,96,2,1,83,388831488281
15,2013,10,2,92,0,96,3,1,84,388831488281
15,2013,10,2,92,0,96,4,1,85,388831488281
15,2013,10,2,92,0,96,5,1,86,388831488281
15,2013,10,2,92,0,96,6,1,87,388831488281
15,2013,10,2,92,0,96,7,1,88,388831488281
15,2013,10,2,92,0,96,8,1,89,388831488281
15,2013,10,2,92,0,96,9,1,90,388831488281
15,2013,10,2,92,0,96,10,1,91,388831488281
15,2013,10,3,92,0,97,1,1,92,109232986301
15,2013,10,3,92,0,97,2,1,93,109232986301
15,2013,10,3,92,0,97,3,1,94,109232986301
15,2013,10,3,92,0,97,4,1,95,109232986301
15,2013,10,3,92,0,97,5,1,96,109232986301
15,2013,10,3,92,0,97,6,1,97,109232986301
15,2013,10,3,92,0,97,7,1,98,109232986301
15,2013,10,3,92,0,97,8,1,99,109232986301
15,2013,10,3,92,0,97,9,1,100,109232986301
15,2013,10,3,92,0,97,10,1,101,109232986301
15,2013,10,2,21,0,163,1,1,1,250389257407
15,2013,10,2,21,0,163,2,1,2,250389257407
15,2013,10,2,21,0,163,3,1,3,250389257407
15,2013,10,2,21,0,163,4,1,4,250389257407
15,2013,10,2,21,0,163,5,1,5,250389257407
15,2013,10,2,21,0,163,6,1,6,250389257407
15,2013,10,2,21,0,163,7,1,7,250389257407
15,2013,10,2,21,0,163,8,1,8,250389257407
15,2013,10,2,21,0,163,9,1,9,250389257407
15,2013,10,2,21,0,163,10,1,10,250389257407
15,2013,10,2,21,0,164,1,1,11,215760955851
15,2013,10,2,21,0,164,2,1,12,215760955851
15,2013,10,2,21,0,164,3,1,13,215760955851
15,2013,10,2,21,0,164,4,1,14,215760955851
15,2013,10,2,21,0,164,5,1,15,215760955851
15,2013,10,2,21,0,164,6,1,16,215760955851
15,2013,10,2,21,0,164,7,1,17,215760955851
15,2013,10,2,21,0,164,8,1,18,215760955851
15,2013,10,2,21,0,164,9,1,19,215760955851
15,2013,10,2,21,0,164,10,1,20,215760955851
15,2013,10,1,21,0,165,1,1,131,180010268401
15,2013,10,1,21,0,165,2,1,132,180010268401
15,2013,10,1,21,0,165,3,1,133,180010268401
15,2013,10,1,21,0,165,4,1,134,180010268401
15,2013,10,1,21,0,165,5,1,135,180010268401
15,2013,10,1,21,0,165,6,1,136,180010268401
15,2013,10,1,21,0,165,7,1,137,180010268401
15,2013,10,1,21,0,165,8,1,138,180010268401
15,2013,10,1,21,0,165,9,1,139,180010268401
15,2013,10,1,21,0,165,10,1,140,180010268401
15,2013,10,2,21,0,166,1,1,21,214619363492
15,2013,10,2,21,0,166,2,1,22,214619363492
15,2013,10,2,21,0,166,3,1,23,214619363492
15,2013,10,2,21,0,166,4,1,24,214619363492
15,2013,10,2,21,0,166,5,1,25,214619363492
15,2013,10,2,21,0,166,6,1,26,214619363492
15,2013,10,2,21,0,166,7,1,27,214619363492
15,2013,10,2,21,0,166,8,1,28,214619363492
15,2013,10,2,21,0,166,9,1,29,214619363492
15,2013,10,2,21,0,166,10,1,30,214619363492
15,2013,10,2,21,0,167,1,1,31,188988561809
15,2013,10,2,21,0,167,2,1,32,188988561809
15,2013,10,2,21,0,167,3,1,33,188988561809
15,2013,10,2,21,0,167,4,1,34,188988561809
15,2013,10,2,21,0,167,5,1,35,188988561809
15,2013,10,2,21,0,167,6,1,36,188988561809
15,2013,10,2,21,0,167,7,1,37,188988561809
15,2013,10,2,21,0,167,8,1,38,188988561809
15,2013,10,2,21,0,167,9,1,39,188988561809
15,2013,10,2,21,0,167,10,1,40,188988561809
15,2013,10,2,21,0,168,1,1,141,176891538541
15,2013,10,2,21,0,168,2,1,142,176891538541
15,2013,10,2,21,0,168,3,1,143,176891538541
15,2013,10,2,21,0,168,4,1,144,176891538541
15,2013,10,2,21,0,168,5,1,145,176891538541
15,2013,10,2,21,0,168,6,1,146,176891538541
15,2013,10,2,21,0,168,7,1,147,176891538541
15,2013,10,2,21,0,168,8,1,148,176891538541
15,2013,10,2,21,0,168,9,1,149,176891538541
15,2013,10,2,21,0,168,10,1,150,176891538541
15,2013,10,2,21,0,169,1,1,151,229592807457
15,2013,10,2,21,0,169,2,1,152,229592807457
15,2013,10,2,21,0,169,3,1,153,229592807457
15,2013,10,2,21,0,169,4,1,154,229592807457
15,2013,10,2,21,0,169,5,1,155,229592807457
15,2013,10,2,21,0,169,6,1,156,229592807457
15,2013,10,2,21,0,169,7,1,157,229592807457
15,2013,10,2,21,0,169,8,1,158,229592807457
15,2013,10,2,21,0,169,9,1,159,229592807457
15,2013,10,2,21,0,169,10,1,160,229592807457
15,2013,10,1,21,0,170,1,1,41,167204873214
15,2013,10,1,21,0,170,2,1,42,167204873214
15,2013,10,1,21,0,170,3,1,43,167204873214
15,2013,10,1,21,0,170,4,1,44,167204873214
15,2013,10,1,21,0,170,5,1,45,167204873214
15,2013,10,1,21,0,170,6,1,46,167204873214
15,2013,10,1,21,0,170,7,1,47,167204873214
15,2013,10,1,21,0,170,8,1,48,167204873214
15,2013,10,1,21,0,170,9,1,49,167204873214
15,2013,10,1,21,0,170,10,1,50,167204873214
15,2013,10,2,21,0,171,1,1,51,239538693843
15,2013,10,2,21,0,171,2,1,52,239538693843
15,2013,10,2,21,0,171,3,1,53,239538693843
15,2013,10,2,21,0,171,4,1,54,239538693843
15,2013,10,2,21,0,171,5,1,55,239538693843
15,2013,10,2,21,0,171,6,1,56,239538693843
15,2013,10,2,21,0,171,7,1,57,239538693843
15,2013,10,2,21,0,171,8,1,58,239538693843
15,2013,10,2,21,0,171,9,1,59,239538693843
15,2013,10,2,21,0,171,10,1,60,239538693843
15,2013,10,2,21,0,172,1,1,61,270829196788
15,2013,10,2,21,0,172,2,1,62,270829196788
15,2013,10,2,21,0,172,3,1,63,270829196788
15,2013,10,2,21,0,172,4,1,64,270829196788
15,2013,10,2,21,0,172,5,1,65,270829196788
15,2013,10,2,21,0,172,6,1,66,270829196788
15,2013,10,2,21,0,172,7,1,67,270829196788
15,2013,10,2,21,0,172,8,1,68,270829196788
15,2013,10,2,21,0,172,9,1,69,270829196788
15,2013,10,2,21,0,172,10,1,70,270829196788
15,2013,10,2,21,0,173,1,1,161,183211651762
15,2013,10,2,21,0,173,2,1,162,183211651762
15,2013,10,2,21,0,173,3,1,163,183211651762
15,2013,10,2,21,0,173,4,1,164,183211651762
15,2013,10,2,21,0,173,5,1,165,183211651762
15,2013,10,2,21,0,173,6,1,166,183211651762
15,2013,10,2,21,0,173,7,1,167,183211651762
15,2013,10,2,21,0,173,8,1,168,183211651762
15,2013,10,2,21,0,173,9,1,169,183211651762
15,2013,10,2,21,0,173,10,1,170,183211651762
15,2013,10,2,21,0,174,1,1,71,175327510791
15,2013,10,2,21,0,174,2,1,72,175327510791
15,2013,10,2,21,0,174,3,1,73,175327510791
15,2013,10,2,21,0,174,4,1,74,175327510791
15,2013,10,2,21,0,174,5,1,75,175327510791
15,2013,10,2,21,0,174,6,1,76,175327510791
15,2013,10,2,21,0,174,8,1,78,175327510791
15,2013,10,2,21,0,174,9,1,79,175327510791
15,2013,10,2,21,0,174,10,1,80,175327510791
15,2013,10,2,21,0,174,7,1,77,175327510791
15,2013,10,2,21,0,175,1,1,81,182573458532
15,2013,10,2,21,0,175,2,1,82,182573458532
15,2013,10,2,21,0,175,3,1,83,182573458532
15,2013,10,2,21,0,175,4,1,84,182573458532
15,2013,10,2,21,0,175,5,1,85,182573458532
15,2013,10,2,21,0,175,6,1,86,182573458532
15,2013,10,2,21,0,175,7,1,87,182573458532
15,2013,10,2,21,0,175,8,1,88,182573458532
15,2013,10,2,21,0,175,9,1,89,182573458532
15,2013,10,2,21,0,175,10,1,90,182573458532
15,2013,10,2,21,0,176,1,1,91,189855590781
15,2013,10,2,21,0,176,2,1,92,189855590781
15,2013,10,2,21,0,176,3,1,93,189855590781
15,2013,10,2,21,0,176,4,1,94,189855590781
15,2013,10,2,21,0,176,5,1,95,189855590781
15,2013,10,2,21,0,176,6,1,96,189855590781
15,2013,10,2,21,0,176,7,1,97,189855590781
15,2013,10,2,21,0,176,8,1,98,189855590781
15,2013,10,2,21,0,176,9,1,99,189855590781
15,2013,10,2,21,0,176,10,1,100,189855590781
15,2013,10,3,21,0,177,1,1,171,254030153986
15,2013,10,3,21,0,177,2,1,172,254030153986
15,2013,10,3,21,0,177,3,1,173,254030153986
15,2013,10,3,21,0,177,4,1,174,254030153986
15,2013,10,3,21,0,177,5,1,175,254030153986
15,2013,10,3,21,0,177,6,1,176,254030153986
15,2013,10,3,21,0,177,7,1,177,254030153986
15,2013,10,3,21,0,177,8,1,178,254030153986
15,2013,10,3,21,0,177,9,1,179,254030153986
15,2013,10,3,21,0,177,10,1,180,254030153986
15,2013,10,2,21,0,178,1,1,101,261222425279
15,2013,10,2,21,0,178,2,1,102,261222425279
15,2013,10,2,21,0,178,3,1,103,261222425279
15,2013,10,2,21,0,178,4,1,104,261222425279
15,2013,10,2,21,0,178,5,1,105,261222425279
15,2013,10,2,21,0,178,6,1,106,261222425279
15,2013,10,2,21,0,178,7,1,107,261222425279
15,2013,10,2,21,0,178,8,1,108,261222425279
15,2013,10,2,21,0,178,9,1,109,261222425279
15,2013,10,2,21,0,178,10,1,110,261222425279
15,2013,10,1,21,0,179,1,1,121,153109113554
15,2013,10,1,21,0,179,2,1,122,153109113554
15,2013,10,1,21,0,179,3,1,123,153109113554
15,2013,10,1,21,0,179,4,1,124,153109113554
15,2013,10,1,21,0,179,5,1,125,153109113554
15,2013,10,1,21,0,179,6,1,126,153109113554
15,2013,10,1,21,0,179,7,1,127,153109113554
15,2013,10,1,21,0,179,8,1,128,153109113554
15,2013,10,1,21,0,179,9,1,129,153109113554
15,2013,10,1,21,0,179,10,1,130,153109113554
15,2013,10,2,21,0,180,1,1,111,226325874228
15,2013,10,2,21,0,180,2,1,112,226325874228
15,2013,10,2,21,0,180,3,1,113,226325874228
15,2013,10,2,21,0,180,4,1,114,226325874228
15,2013,10,2,21,0,180,5,1,115,226325874228
15,2013,10,2,21,0,180,6,1,116,226325874228
15,2013,10,2,21,0,180,7,1,117,226325874228
15,2013,10,2,21,0,180,8,1,118,226325874228
15,2013,10,2,21,0,180,9,1,119,226325874228
15,2013,10,2,21,0,180,10,1,120,226325874228
15,2013,10,2,13,0,103,1,1,1,396076830057
15,2013,10,2,13,0,103,2,1,2,396076830057
15,2013,10,2,13,0,103,3,1,3,396076830057
15,2013,10,2,13,0,103,4,1,4,396076830057
15,2013,10,2,13,0,103,5,1,5,396076830057
15,2013,10,2,13,0,103,6,1,6,396076830057
15,2013,10,2,13,0,103,7,1,7,396076830057
15,2013,10,2,13,0,103,8,1,8,396076830057
15,2013,10,2,13,0,103,9,1,9,396076830057
15,2013,10,2,13,0,103,10,1,10,396076830057
15,2013,10,2,13,0,102,10,1,30,331996832401
15,2013,10,2,13,0,102,9,1,29,331996832401
15,2013,10,2,13,0,102,8,1,28,331996832401
15,2013,10,2,13,0,102,7,1,27,331996832401
15,2013,10,2,13,0,102,6,1,26,331996832401
15,2013,10,2,13,0,102,5,1,25,331996832401
15,2013,10,2,13,0,102,4,1,24,331996832401
15,2013,10,2,13,0,102,3,1,23,331996832401
15,2013,10,2,13,0,102,2,1,22,331996832401
15,2013,10,2,13,0,102,1,1,21,331996832401
15,2013,10,2,13,0,101,1,1,51,409906247497
15,2013,10,2,13,0,101,2,1,52,409906247497
15,2013,10,2,13,0,101,3,1,53,409906247497
15,2013,10,2,13,0,101,4,1,54,409906247497
15,2013,10,2,13,0,101,5,1,55,409906247497
15,2013,10,2,13,0,101,6,1,56,409906247497
15,2013,10,2,13,0,101,7,1,57,409906247497
15,2013,10,2,13,0,101,8,1,58,409906247497
15,2013,10,2,13,0,101,9,1,59,409906247497
15,2013,10,2,13,0,101,10,1,60,409906247497
15,2013,10,2,13,0,100,1,1,82,420740045222
15,2013,10,2,13,0,100,2,1,83,420740045222
15,2013,10,2,13,0,100,3,1,84,420740045222
15,2013,10,2,13,0,100,4,1,85,420740045222
15,2013,10,2,13,0,100,5,1,86,420740045222
15,2013,10,2,13,0,100,6,1,87,420740045222
15,2013,10,2,13,0,100,7,1,88,420740045222
15,2013,10,2,13,0,100,8,1,89,420740045222
15,2013,10,2,13,0,100,9,1,90,420740045222
15,2013,10,2,13,0,100,10,1,91,420740045222
15,2013,10,2,13,0,99,1,1,72,347370084739
15,2013,10,2,13,0,99,2,1,73,347370084739
15,2013,10,2,13,0,99,3,1,74,347370084739
15,2013,10,2,13,0,99,4,1,75,347370084739
15,2013,10,2,13,0,99,5,1,76,347370084739
15,2013,10,2,13,0,99,6,1,77,347370084739
15,2013,10,2,13,0,99,7,1,78,347370084739
15,2013,10,2,13,0,99,8,1,79,347370084739
15,2013,10,2,13,0,99,9,1,80,347370084739
15,2013,10,2,13,0,99,10,1,81,347370084739
15,2013,10,2,13,0,98,1,1,11,384917602693
15,2013,10,2,13,0,98,2,1,12,384917602693
15,2013,10,2,13,0,98,3,1,13,384917602693
15,2013,10,2,13,0,98,4,1,14,384917602693
15,2013,10,2,13,0,98,5,1,15,384917602693
15,2013,10,2,13,0,98,6,1,16,384917602693
15,2013,10,2,13,0,98,7,1,17,384917602693
