REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,PSU,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4,P5Y,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH,Q4,Annualfac,,District,Psu,Factor
2,2011,2,2,91,17,10,1,80,4,5,1,18,1,1,1,12,5,1,2,2,,331.622526826138,,,,
2,2011,2,2,91,17,10,1,80,5,5,2,17,1,1,1,10,5,1,2,2,,331.622526826138,,,,
2,2011,2,2,91,17,10,1,80,6,5,1,7,1,1,1,2,1, , , ,,331.622526826138,,,,
2,2011,2,2,91,18,1,1,61,1,1,1,78,1,1,2,3,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,1,1,61,2,2,2,72,1,1,2,3,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,2,1,62,1,1,1,57,1,1,5,8,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,3,1,63,1,1,1,51,1,1,2,13,5,1,2,1,,483.408401416673,,,,
2,2011,2,2,91,18,3,1,63,2,2,2,50,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,5,1,65,1,1,1,45,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,5,1,65,2,2,2,36,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,5,1,65,3,3,2,11,1,1,1,6,1,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,5,1,65,4,3,2,3,1,1,1,  , , , , ,,483.408401416673,,,,
2,2011,2,2,91,18,6,1,66,1,1,1,56,1,1,2,7,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,6,1,66,2,2,2,53,1,1,2,4,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,6,1,66,3,3,1,20,1,1,1,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,6,1,66,4,3,2,27,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,6,1,66,5,5,1,28,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,6,1,66,6,5,2,3,1,1,1,  , , , , ,,483.408401416673,,,,
2,2011,2,2,91,18,7,1,67,1,1,1,37,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,7,1,67,2,2,2,30,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,7,1,67,3,3,1,10,1,1,1,4,1,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,7,1,67,4,3,1,3,1,1,1,  , , , , ,,483.408401416673,,,,
2,2011,2,2,91,18,8,1,68,1,1,1,63,1,1,2,7,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,8,1,68,2,2,2,61,1,1,2,7,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,10,1,70,1,1,1,73,1,1,2,2,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,10,1,70,2,2,2,63,1,1,2,2,5,2,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,10,1,70,3,3,2,30,1,1,2,10,5,1,2,2,,483.408401416673,,,,
2,2011,2,2,91,18,10,1,70,4,5,2,6,1,1,1,1,1, , , ,,483.408401416673,,,,
2,2011,2,2,91,18,10,1,70,5,5,2,2,1,1,1,  , , , , ,,483.408401416673,,,,
2,2011,2,2,91,19,1,1,21,1,1,2,83,1,1,3,19,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,1,1,21,2,3,1,44,1,1,2,3,5,1,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,1,1,21,3,5,2,36,1,1,2,19,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,1,1,21,4,5,2,7,1,1,1,1,1, , , ,,378.627059088325,,,,
2,2011,2,2,91,19,1,1,21,5,5,1,3,1,1,1,  , , , , ,,378.627059088325,,,,
2,2011,2,2,91,19,2,1,22,1,1,1,66,1,1,5,4,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,3,1,23,1,1,1,47,1,1,2,3,5,1,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,3,1,23,2,2,2,38,1,1,2,5,5,1,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,3,1,23,3,3,1,17,1,1,1,12,1,1,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,3,1,23,4,3,2,7,1,1,1,1,1, , , ,,378.627059088325,,,,
2,2011,2,2,91,19,4,1,24,1,1,1,70,1,1,3,0,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,5,1,25,1,1,2,80,1,1,3,3,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,5,1,25,2,3,2,61,1,1,1,5,5,1,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,7,1,27,1,1,1,38,1,1,2,4,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,7,1,27,2,2,2,24,1,1,2,5,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,7,1,27,3,3,2,3,1,1,1,  , , , , ,,378.627059088325,,,,
2,2011,2,2,91,19,8,1,28,1,1,1,31,1,1,2,9,5,1,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,8,1,28,2,2,2,34,1,1,2,2,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,8,1,28,3,3,2,9,1,1,1,3,1, , , ,,378.627059088325,,,,
2,2011,2,2,91,19,8,1,28,4,3,2,5,1,1,1,0,1, , , ,,378.627059088325,,,,
2,2011,2,2,91,19,9,1,29,1,1,1,75,1,1,2,3,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,9,1,29,2,2,2,60,1,1,2,19,5,2,2,2,,378.627059088325,,,,
2,2011,2,2,91,19,9,1,29,3,3,1,30,1,1,1,8,5,1,2,2,,378.627059088325,,,,
2,2011,2,3,91,20,1,1,81,1,1,2,53,1,1,3,9,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,1,1,81,2,3,1,23,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,1,1,81,3,3,2,19,1,1,1,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,1,1,81,4,5,2,16,1,1,2,9,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,1,1,81,5,5,1,0,1,1,1,  , , , , ,,325.959283653367,,,,
2,2011,2,3,91,20,2,1,82,1,1,1,32,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,2,1,82,2,2,2,27,1,1,2,13,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,2,1,82,3,3,1,7,1,1,1,2,1, , , ,,325.959283653367,,,,
2,2011,2,3,91,20,2,1,82,4,3,1,0,1,1,1,  , , , , ,,325.959283653367,,,,
2,2011,2,3,91,20,3,1,83,1,1,1,60,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,3,1,83,2,2,2,55,1,1,2,13,5,1,2,1,,325.959283653367,,,,
2,2011,2,3,91,20,3,1,83,3,3,1,23,1,1,1,13,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,3,1,83,4,3,1,19,1,1,2,11,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,3,1,83,5,5,2,19,1,1,2,13,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,3,1,83,6,5,2,53,1,1,1,9,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,4,1,84,1,1,1,72,1,1,2,4,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,4,1,84,2,2,2,64,1,1,2,2,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,5,1,85,1,1,1,70,1,1,2,11,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,5,1,85,2,2,2,64,1,1,2,11,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,5,1,85,3,3,2,29,1,1,1,15,5,1,2,1,,325.959283653367,,,,
2,2011,2,3,91,20,6,1,86,1,1,1,68,1,1,2,11,5,1,2,1,,325.959283653367,,,,
2,2011,2,3,91,20,6,1,86,2,2,2,56,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,6,1,86,3,3,1,36,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,6,1,86,4,5,2,32,1,1,2,13,5,1,2,1,,325.959283653367,,,,
2,2011,2,3,91,20,6,1,86,5,5,1,5,1,1,1,0,1, , , ,,325.959283653367,,,,
2,2011,2,3,91,20,6,1,86,6,5,1,74,1,1,1,4,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,7,1,87,1,1,1,71,1,1,2,11,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,7,1,87,2,2,2,71,1,1,2,7,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,8,1,88,1,1,1,61,1,1,2,9,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,8,1,88,2,2,2,54,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,8,1,88,3,3,1,23,1,1,2,11,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,8,1,88,4,3,2,19,1,1,1,11,1,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,8,1,88,5,5,2,20,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,1,1,1,62,1,1,2,3,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,2,2,2,52,1,1,2,3,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,3,3,1,23,1,1,1,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,4,3,2,17,1,1,1,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,5,3,1,28,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,6,3,1,27,1,1,2,10,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,7,5,2,29,1,1,2,9,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,8,5,1,0,1,1,1,  , , , , ,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,9,5,2,25,1,1,2,11,5,1,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,9,1,89,10,5,2,5,1,1,1,0,1, , , ,,325.959283653367,,,,
2,2011,2,3,91,20,10,1,90,1,1,2,71,1,1,3,3,5,2,2,2,,325.959283653367,,,,
2,2011,2,3,91,20,10,1,90,2,3,1,44,1,1,1,10,5,1,2,2,,325.959283653367,,,,
2,2011,3,1,91,21,2,1,2,1,1,1,77,1,1,2,6,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,2,1,2,2,2,2,76,1,1,2,8,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,2,1,2,3,3,1,36,1,1,2,10,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,2,1,2,4,5,2,32,1,1,2,10,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,2,1,2,5,5,2,5,1,1,1,19,5, , , ,,216.070905724452,,,,
2,2011,3,1,91,21,2,1,2,6,5,2,2,1,1,1,  , , , , ,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,1,1,1,66,1,1,2,6,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,2,2,2,67,1,1,2,8,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,3,3,1,34,1,1,2,10,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,4,5,2,25,1,1,2,10,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,5,3,1,31,1,1,2,10,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,6,5,2,22,1,1,2,9,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,7,5,2,0,1,1,1,  , , , , ,,216.070905724452,,,,
2,2011,3,1,91,21,3,1,3,8,5,1,10,1,1,1,5,1,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,4,1,4,1,1,1,74,1,1,2,3,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,4,1,4,2,2,2,68,1,1,2,8,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,4,1,4,3,3,1,32,1,1,2,12,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,4,1,4,4,5,2,32,1,1,2,10,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,5,1,5,1,1,1,79,1,1,2,11,5,1,2,1,,216.070905724452,,,,
2,2011,3,1,91,21,5,1,5,2,2,2,70,1,1,2,11,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,5,1,5,3,3,2,34,1,1,1,15,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,5,1,5,4,3,1,35,1,1,2,12,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,5,1,5,5,5,2,28,1,1,2,12,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,5,1,5,6,5,2,1,1,1,1,  , , , , ,,216.070905724452,,,,
2,2011,3,1,91,21,6,1,6,1,1,2,68,1,1,1,2,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,9,1,9,1,1,1,58,1,1,2,9,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,9,1,9,2,3,1,28,1,1,1,9,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,9,1,9,3,3,2,21,1,1,1,10,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,10,1,10,1,1,1,50,1,1,2,5,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,10,1,10,2,2,2,48,1,1,2,5,5,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,10,1,10,3,3,1,24,1,1,1,13,4,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,10,1,10,4,3,2,19,1,1,1,13,3,1,2,2,,216.070905724452,,,,
2,2011,3,1,91,21,10,1,10,5,3,1,12,1,1,1,7,1,1,2,2,,216.070905724452,,,,
2,2011,3,2,91,22,1,1,11,1,1,1,40,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,1,1,11,2,2,2,32,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,1,1,11,3,3,2,13,1,1,1,8,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,1,1,11,4,3,1,10,1,1,1,5,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,2,1,12,1,1,1,70,1,1,2,2,5,2,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,2,1,12,2,2,2,63,1,1,2,3,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,2,1,12,3,3,2,43,1,1,5,9,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,2,1,12,4,5,2,17,1,1,1,10,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,2,1,12,5,5,1,15,1,1,1,9,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,1,1,2,57,1,1,3,6,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,2,3,1,36,1,1,5,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,3,3,1,34,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,4,5,2,37,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,5,5,1,13,1,1,1,7,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,6,5,2,12,1,1,1,6,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,7,5,2,8,1,1,1,2,1, , , ,,457.207202239176,,,,
2,2011,3,2,91,22,3,1,13,8,5,2,67,1,1,1,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,4,1,14,1,1,2,57,1,1,5,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,4,1,14,2,3,1,30,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,4,1,14,3,5,2,24,1,1,2,11,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,4,1,14,4,5,1,4,1,1,1,  , , , , ,,457.207202239176,,,,
2,2011,3,2,91,22,4,1,14,5,4,1,92,1,1,3,3,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,4,1,14,6,5,1,18,1,1,1,12,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,5,1,15,1,1,2,52,1,1,2,9,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,5,1,15,2,2,2,43,1,1,2,4,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,5,1,15,3,3,2,19,1,1,1,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,5,1,15,4,3,1,11,1,1,1,6,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,6,1,16,1,1,1,32,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,6,1,16,2,2,2,26,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,7,1,17,1,1,2,63,1,1,2,2,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,7,1,17,2,2,2,61,1,1,2,3,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,7,1,17,3,3,1,27,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,7,1,17,4,5,2,25,2,2,2,10,5,1,1,2,,457.207202239176,,,,
2,2011,3,2,91,22,8,1,18,1,1,1,41,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,8,1,18,2,2,2,38,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,8,1,18,3,3,2,18,1,1,1,12,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,8,1,18,4,3,1,10,1,1,1,5,1,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,10,1,20,1,1,1,52,1,1,2,8,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,10,1,20,2,2,2,47,1,1,2,10,5,1,2,2,,457.207202239176,,,,
2,2011,3,2,91,22,10,1,20,3,3,2,24,1,1,1,13,5,1,2,1,,457.207202239176,,,,
2,2011,3,2,91,22,10,1,20,4,3,2,20,1,1,1,13,5,1,2,1,,457.207202239176,,,,
2,2011,3,2,91,23,1,1,21,1,1,1,43,1,1,2,7,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,1,1,21,2,2,2,40,1,1,2,7,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,1,1,21,3,3,1,22,1,1,1,6,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,1,1,21,4,3,2,19,1,1,1,11,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,1,1,21,5,3,2,15,1,1,1,10,1,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,2,1,22,1,1,2,62,1,1,3,4,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,2,1,22,2,3,1,31,1,1,4,4,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,2,1,22,3,3,2,27,1,1,5,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,2,1,22,4,5,1,6,1,1,1,0,1, , , ,,418.884969793428,,,,
2,2011,3,2,91,23,3,1,23,1,1,1,48,1,1,2,4,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,3,1,23,2,2,2,45,1,1,2,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,3,1,23,3,3,2,21,1,1,1,13,5,1,2,1,,418.884969793428,,,,
2,2011,3,2,91,23,4,1,24,1,1,2,57,1,1,2,1,5,2,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,4,1,24,2,2,1,61,1,1,2,1,5,2,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,4,1,24,3,3,1,25,1,1,1,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,4,1,24,4,3,1,19,1,1,2,3,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,4,1,24,5,5,2,20,1,1,2,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,6,1,26,1,1,1,42,1,1,2,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,6,1,26,2,2,2,35,1,1,2,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,6,1,26,3,4,2,83,1,1,3,19,5,2,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,6,1,26,4,5,1,53,1,1,1,5,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,7,1,27,1,1,1,40,1,1,2,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,7,1,27,2,2,2,31,1,1,2,11,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,7,1,27,3,3,1,3,1,1,1,  , , , , ,,418.884969793428,,,,
2,2011,3,2,91,23,7,1,27,4,4,1,79,1,1,2,8,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,7,1,27,5,4,2,74,1,1,2,6,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,8,1,28,1,1,1,54,1,1,2,8,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,8,1,28,2,2,2,52,1,1,2,8,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,8,1,28,3,3,1,23,1,1,1,10,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,9,1,29,1,1,1,84,1,1,3,2,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,9,1,29,2,3,1,46,1,1,2,6,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,9,1,29,3,5,2,43,1,1,2,8,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,9,1,29,4,5,1,12,1,1,1,6,1,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,9,1,29,5,5,1,10,1,1,1,4,1,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,9,1,29,6,5,1,6,1,1,1,0,1, , , ,,418.884969793428,,,,
2,2011,3,2,91,23,9,1,29,7,5,1,2,1,1,1,  , , , , ,,418.884969793428,,,,
2,2011,3,2,91,23,10,1,30,1,1,1,53,1,1,2,11,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,10,1,30,2,2,2,53,1,1,2,15,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,10,1,30,3,3,2,20,1,1,1,13,1,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,23,10,2,31,1,1,2,70,1,1,1,7,5,1,2,2,,418.884969793428,,,,
2,2011,3,2,91,24,1,1,32,1,1,1,62,1,1,2,4,5,2,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,1,1,32,2,2,2,60,1,1,2,5,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,1,1,32,3,3,2,18,1,1,1,12,3,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,3,1,34,1,1,2,50,1,1,1,13,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,3,1,34,2,4,1,82,1,1,3,11,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,4,1,35,1,1,1,74,1,1,2,11,5,1,2,1,,460.419430826337,,,,
2,2011,3,2,91,24,4,1,35,2,2,2,68,1,1,2,11,5,1,2,1,,460.419430826337,,,,
2,2011,3,2,91,24,4,1,35,3,3,2,38,1,1,2,12,5,1,2,1,,460.419430826337,,,,
2,2011,3,2,91,24,4,1,35,4,5,1,5,1,1,1,0,5, , , ,,460.419430826337,,,,
2,2011,3,2,91,24,4,1,35,5,5,2,1,1,1,1,  , , , , ,,460.419430826337,,,,
2,2011,3,2,91,24,6,1,37,1,1,2,50,1,1,2,13,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,6,1,37,2,5,1,57,1,1,2,13,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,6,1,37,3,3,1,25,1,1,1,11,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,6,1,37,4,3,2,18,1,1,1,12,1,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,8,1,39,1,1,1,69,1,1,2,11,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,8,1,39,2,2,2,65,1,1,2,16,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,9,1,40,1,1,1,46,1,1,2,11,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,9,1,40,2,2,2,45,1,1,2,16,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,9,1,40,3,5,1,75,1,1,1,5,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,10,1,41,1,1,1,67,1,1,2,11,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,10,1,41,2,2,2,65,1,1,2,10,5,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,24,10,1,41,3,5,1,15,1,1,1,10,1,1,2,2,,460.419430826337,,,,
2,2011,3,2,91,25,1,1,42,1,1,1,52,1,1,2,10,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,1,1,42,2,2,2,49,1,1,2,13,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,1,1,42,3,3,2,22,1,1,1,13,3,1,2,1,,354.434035634149,,,,
2,2011,3,2,91,25,1,1,42,4,3,2,15,1,1,1,10,1,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,1,1,42,5,3,1,7,1,1,1,1,1, , , ,,354.434035634149,,,,
2,2011,3,2,91,25,2,1,43,1,1,1,50,1,1,2,11,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,2,1,43,2,2,2,44,1,1,2,13,5,1,2,1,,354.434035634149,,,,
2,2011,3,2,91,25,2,1,43,3,3,1,16,1,1,1,10,1,1,2,1,,354.434035634149,,,,
2,2011,3,2,91,25,3,1,44,1,1,1,62,1,1,2,10,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,3,1,44,2,2,2,60,1,1,2,10,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,3,1,44,3,3,2,32,1,1,2,10,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,3,1,44,4,5,1,36,1,1,2,12,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,3,1,44,5,5,1,10,1,1,1,5,1,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,3,1,44,6,5,2,5,1,1,1,0,1, , , ,,354.434035634149,,,,
2,2011,3,2,91,25,3,1,44,7,5,2,27,1,1,2,13,5,1,1,1,,354.434035634149,,,,
2,2011,3,2,91,25,4,1,45,1,1,2,64,1,1,3,7,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,4,1,45,2,3,2,23,1,1,1,13,5,1,2,2,,354.434035634149,,,,
2,2011,3,2,91,25,5,1,46,1,1,1,68,1,1,2,10,5,1,1,1,,354.434035634149,,,,
