REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4_SEX,P5_AGE,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH
 2,2010,05,2,92,037,02,1,072,02,2,2,44,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,02,1,072,03,3,1,22,1,1,1,10,5,1,2,2
 2,2010,05,2,92,037,02,1,072,04,3,1,21,1,1,1,12,5,1,2,2
 2,2010,05,2,92,037,03,3,073,01,1,1,60,1,1,2,06,5,1,2,2
 2,2010,05,2,92,037,03,3,073,02,2,2,52,1,1,2,07,5,1,2,2
 2,2010,05,2,92,037,03,3,073,03,3,1,28,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,03,3,073,04,3,2,23,1,1,1,11,5,1,2,2
 2,2010,05,2,92,037,03,3,073,05,5,2,21,1,1,2,11,5,1,2,2
 2,2010,05,2,92,037,03,3,073,06,5,1,17,1,1,1,11,1,1,2,2
 2,2010,05,2,92,037,03,3,073,07,5,2,02,1,1,1,  , , , , 
 2,2010,05,2,92,037,04,1,074,01,1,1,47,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,04,1,074,02,2,2,42,1,1,2,05,5,1,2,2
 2,2010,05,2,92,037,04,1,074,03,3,1,24,1,1,1,10,5,1,2,2
 2,2010,05,2,92,037,04,1,074,04,3,2,18,1,1,1,11,5,1,2,2
 2,2010,05,2,92,037,04,1,074,05,3,2,17,1,1,1,11,5,1,2,2
 2,2010,05,2,92,037,05,1,075,01,1,1,48,1,1,2,05,5,1,2,2
 2,2010,05,2,92,037,05,1,075,02,2,2,45,1,1,2,09,5,1,2,2
 2,2010,05,2,92,037,05,1,075,03,3,1,12,1,1,1,06,1,1,2,2
 2,2010,05,2,92,037,06,1,076,01,1,1,75,1,1,2,02,5,1,2,2
 2,2010,05,2,92,037,06,1,076,02,2,2,70,1,1,2,02,5,1,2,2
 2,2010,05,2,92,037,06,1,076,03,3,1,34,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,06,1,076,04,5,2,28,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,06,1,076,05,5,1,08,1,1,1,02,1, , , 
 2,2010,05,2,92,037,06,1,076,06,5,1,04,1,1,1,  , , , , 
 2,2010,05,2,92,037,06,1,076,07,5,1,00,1,1,1,  , , , , 
 2,2010,05,2,92,037,07,1,077,01,1,1,38,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,07,1,077,02,2,2,40,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,07,1,077,03,3,1,19,1,1,1,12,5,1,2,2
 2,2010,05,2,92,037,08,1,078,01,1,1,54,1,1,2,08,5,1,2,2
 2,2010,05,2,92,037,08,1,078,02,2,2,51,1,1,2,09,5,1,2,2
 2,2010,05,2,92,037,08,1,078,03,5,2,80,1,1,3,19,5,2,2,2
 2,2010,05,2,92,037,08,1,078,04,5,2,27,1,1,5,09,5,1,2,2
 2,2010,05,2,92,037,08,1,078,05,5,2,22,1,1,2,09,5,1,2,2
 2,2010,05,2,92,037,08,1,078,06,5,1,23,1,1,2,09,5,1,2,2
 2,2010,05,2,92,037,09,1,079,01,1,1,56,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,09,1,079,02,2,2,44,1,1,2,10,5,1,2,2
 2,2010,05,2,92,037,09,1,079,03,3,1,22,1,1,1,12,5,1,2,2
 2,2010,05,2,92,037,09,1,079,04,3,2,17,1,1,1,11,1,1,2,2
 2,2010,05,2,92,037,09,1,079,05,3,2,16,1,1,1,11,1,1,2,2
 2,2010,05,2,92,037,10,1,080,01,1,1,48,1,1,2,04,5,1,2,2
 2,2010,05,2,92,037,10,1,080,02,2,2,42,1,1,2,05,5,1,2,2
 2,2010,05,2,92,037,10,1,080,03,3,2,18,1,1,1,12,1,1,2,2
 2,2010,05,2,92,037,10,1,080,04,3,2,16,1,1,1,10,1,1,2,2
 2,2010,05,2,92,037,10,1,080,05,3,2,14,1,1,1,08,1,1,2,2
 2,2010,05,2,92,038,01,1,041,01,1,1,39,1,1,2,08,5,1,2,2
 2,2010,05,2,92,038,01,1,041,02,2,2,32,1,1,2,09,5,1,2,2
 2,2010,05,2,92,038,01,1,041,03,3,1,14,1,1,1,07,1,1,2,2
 2,2010,05,2,92,038,01,1,041,04,3,2,10,1,1,1,04,1,1,2,2
 2,2010,05,2,92,038,01,1,041,05,3,1,07,1,1,1,01,1, , , 
 2,2010,05,2,92,038,02,1,042,01,1,2,68,1,1,3,01,5,1,2,2
 2,2010,05,2,92,038,02,1,042,02,3,1,49,1,1,5,06,5,1,2,2
 2,2010,05,2,92,038,02,1,042,03,5,2,19,1,1,1,10,5,1,2,2
 2,2010,05,2,92,038,02,1,042,04,5,1,17,1,1,1,10,5,1,2,2
 2,2010,05,2,92,038,03,1,043,01,1,1,35,4,3,2,08,5,1,1,2
 2,2010,05,2,92,038,03,1,043,02,2,2,32,4,3,2,10,5,1,1,2
 2,2010,05,2,92,038,03,1,043,03,3,1,07,4,3,1,01,1, , , 
 2,2010,05,2,92,038,03,1,043,04,3,2,00,4,3,1,  , , , , 
 2,2010,05,2,92,038,04,1,044,01,1,1,77,4,3,2,04,5,1,1,2
 2,2010,05,2,92,038,04,1,044,02,2,2,69,4,3,2,02,5,2,2,2
 2,2010,05,2,92,038,04,1,044,03,3,2,40,4,3,2,11,5,1,1,2
 2,2010,05,2,92,038,04,1,044,04,5,1,45,4,3,2,08,5,1,1,2
 2,2010,05,2,92,038,04,1,044,05,5,1,20,4,3,1,11,5,1,1,2
 2,2010,05,2,92,038,04,1,044,06,5,2,15,4,3,1,08,1,1,1,2
 2,2010,05,2,92,038,04,1,044,07,5,2,06,4,3,1,00,1, , , 
 2,2010,05,2,92,038,05,1,045,01,1,1,55,4,3,2,10,5,1,1,2
 2,2010,05,2,92,038,05,1,045,02,2,2,54,4,3,2,19,5,2,2,2
 2,2010,05,2,92,038,05,1,045,03,3,2,30,4,3,1,10,5,1,1,1
 2,2010,05,2,92,038,06,1,046,01,1,1,29,4,3,2,05,5,2,1,2
 2,2010,05,2,92,038,06,1,046,02,2,2,23,4,3,2,10,5,2,1,2
 2,2010,05,2,92,038,06,1,046,03,3,2,05,4,3,1,00,1, , , 
 2,2010,05,2,92,038,06,1,046,04,3,1,04,4,3,1,19, , , , 
 2,2010,05,2,92,038,07,1,047,01,1,1,31,4,3,2,08,5,2,1,2
 2,2010,05,2,92,038,07,1,047,02,2,2,27,4,3,2,19,5,2,1,2
 2,2010,05,2,92,038,07,1,047,03,3,2,06,4,3,1,01,1, , , 
 2,2010,05,2,92,038,07,1,047,04,3,1,04,4,3,1,  , , , , 
 2,2010,05,2,92,038,07,1,047,05,3,1,01,4,3,1,  , , , , 
 2,2010,05,2,92,038,08,1,048,01,1,1,29,4,3,2,10,5,1,1,1
 2,2010,05,2,92,038,08,1,048,02,2,2,23,1,3,2,10,5,1,2,2
 2,2010,05,2,92,038,08,1,048,03,3,2,03,4,3,1,  , , , , 
 2,2010,05,2,92,038,09,1,049,01,1,1,45,2,2,2,10,5,1,1,1
 2,2010,05,2,92,038,09,1,049,02,2,2,41,2,2,2,11,5,2,1,1
 2,2010,05,2,92,038,09,1,049,03,3,1,13,2,2,1,07,1,1,1,1
 2,2010,05,2,92,038,09,1,049,04,3,1,06,2,2,1,00,1, , , 
 2,2010,05,2,92,038,09,1,049,05,4,2,66,2,2,3,04,5,2,2,2
 2,2010,05,2,92,038,10,1,050,01,1,2,39,1,1,2,13,5,1,2,1
 2,2010,05,2,92,038,10,1,050,02,3,1,18,1,1,1,10,5,1,2,2
 2,2010,05,2,92,038,10,1,050,03,3,1,16,1,1,1,10,1,1,2,2
 2,2010,05,2,92,038,10,1,050,04,3,1,07,1,1,1,01,1, , , 
 2,2010,05,2,92,038,10,1,050,05,3,2,05,1,1,1,19,5, , , 
 2,2010,05,2,92,038,10,1,050,06,4,2,60,1,1,3,10,5,1,2,2
 2,2010,05,2,92,039,01,1,051,01,1,1,24,2,2,2,05,5,2,1,2
 2,2010,05,2,92,039,01,1,051,02,2,2,22,2,2,2,10,5,2,1,2
 2,2010,05,2,92,039,01,1,051,03,3,2,02,2,2,1,  , , , , 
 2,2010,05,2,92,039,01,1,051,04,3,1,01,2,2,1,  , , , , 
 2,2010,05,2,92,039,02,1,052,01,1,2,60,2,2,3,19,5,2,2,2
 2,2010,05,2,92,039,02,1,052,02,3,1,33,2,2,2,07,5,2,1,2
 2,2010,05,2,92,039,02,1,052,03,5,2,31,2,2,2,10,5,2,1,2
 2,2010,05,2,92,039,02,1,052,04,3,2,29,2,2,1,02,5,2,2,2
 2,2010,05,2,92,039,02,1,052,05,3,2,25,2,2,5,08,5,2,1,2
 2,2010,05,2,92,039,02,1,052,06,5,2,08,2,2,1,02,1, , , 
 2,2010,05,2,92,039,03,1,053,01,1,1,28,1,1,1,08,5,2,1,2
 2,2010,05,2,92,039,03,1,053,02,4,2,60,1,1,3,19,5,2,2,2
 2,2010,05,2,92,039,03,1,053,03,5,2,26,1,1,1,19,5,2,2,2
 2,2010,05,2,92,039,04,1,054,01,1,1,27,2,2,2,08,5,2,1,2
 2,2010,05,2,92,039,04,1,054,02,2,2,18,2,2,2,07,5,2,1,2
 2,2010,05,2,92,039,04,1,054,03,3,2,02,2,2,1,  , , , , 
 2,2010,05,2,92,039,05,1,055,01,1,2,62,1,1,3,01,5,2,2,2
 2,2010,05,2,92,039,05,1,055,02,4,2,86,1,1,3,02,5,2,2,2
 2,2010,05,2,92,039,05,1,055,04,3,2,32,1,1,5,02,5,2,2,2
 2,2010,05,2,92,039,05,1,055,05,3,2,37,1,1,1,04,5,2,1,2
 2,2010,05,2,92,039,05,1,055,06,5,1,10,1,1,1,04,1,2,1,2
 2,2010,05,2,92,039,05,1,055,07,5,2,06,1,1,1,00,1, , , 
 2,2010,05,2,92,039,06,1,056,01,1,2,48,2,2,3,10,5,2,1,2
 2,2010,05,2,92,039,06,1,056,02,3,2,17,2,2,1,12,1,1,1,2
 2,2010,05,2,92,039,07,1,057,01,1,1,65,2,2,2,19,5,2,2,2
 2,2010,05,2,92,039,07,1,057,02,2,2,59,2,2,2,19,5,2,2,2
 2,2010,05,2,92,039,07,1,057,03,3,2,29,2,2,1,05,5,2,1,2
 2,2010,05,2,92,039,07,1,057,04,3,1,28,2,2,1,09,5,2,1,2
 2,2010,05,2,92,039,07,1,057,05,5,2,85,2,2,3,19,5,2,2,2
 2,2010,05,2,92,039,07,1,057,06,5,2,75,2,2,3,19,5,2,2,2
 2,2010,05,2,92,039,08,1,058,01,1,2,40,2,2,3,06,5,2,1,2
 2,2010,05,2,92,039,08,1,058,02,3,2,15,2,2,1,10,1,1,1,2
 2,2010,05,2,92,039,08,1,058,03,3,2,13,2,2,1,08,1,1,1,2
 2,2010,05,2,92,039,08,1,058,04,3,1,07,2,2,1,01,1, , , 
 2,2010,05,2,92,039,09,1,059,01,1,2,50,2,2,3,02,5,2,2,2
 2,2010,05,2,92,039,09,1,059,03,3,1,30,2,2,1,08,5,2,1,2
 2,2010,05,2,92,039,09,1,059,04,5,1,10,2,2,1,05,1,2,1,2
 2,2010,05,2,92,039,09,1,059,05,5,1,08,2,2,1,02,1, , , 
 2,2010,05,2,92,039,09,1,059,06,3,2,33,2,2,4,07,5,2,1,2
 2,2010,05,2,92,039,10,1,060,01,1,1,60,2,2,2,05,5,2,1,2
 2,2010,05,2,92,039,10,1,060,02,2,2,54,2,2,2,02,5,2,2,2
 2,2010,05,2,92,039,10,1,060,03,5,2,80,2,2,3,19,5,2,2,2
 2,2010,05,3,92,040,01,1,061,01,1,1,38,1,1,2,12,5,1,2,2
 2,2010,05,3,92,040,01,1,061,02,2,2,38,1,1,2,10,5,1,2,2
 2,2010,05,3,92,040,01,1,061,03,3,2,09,1,1,1,03,1, , , 
 2,2010,05,3,92,040,02,1,062,01,1,1,53,1,1,2,12,5,1,2,2
 2,2010,05,3,92,040,02,1,062,02,2,2,57,1,1,2,08,5,1,2,2
 2,2010,05,3,92,040,02,1,062,03,3,2,18,1,1,1,12,1,1,2,2
 2,2010,05,3,92,040,03,1,063,01,1,1,58,1,1,2,10,5,1,2,2
 2,2010,05,3,92,040,03,1,063,02,2,2,55,1,1,2,05,5,1,2,2
 2,2010,05,3,92,040,03,1,063,03,3,2,26,1,1,2,12,5,1,2,2
 2,2010,05,3,92,040,03,1,063,04,3,1,23,1,1,1,12,5,1,2,2
 2,2010,05,3,92,040,04,1,064,01,1,1,42,1,1,2,12,5,1,2,2
 2,2010,05,3,92,040,04,1,064,02,2,2,43,1,1,2,12,5,1,2,2
 2,2010,05,3,92,040,04,1,064,03,5,2,71,1,1,3,04,5,1,2,2
 2,2010,05,3,92,040,04,1,064,04,3,2,07,1,1,1,01,1, , , 
 2,2010,05,3,92,040,04,1,064,05,3,1,01,1,1,1,19, , , , 
 2,2010,05,3,92,040,05,1,065,01,1,1,45,1,1,2,08,5,1,2,2
 2,2010,05,3,92,040,05,1,065,02,2,2,42,1,1,2,10,5,1,2,2
 2,2010,05,3,92,040,05,1,065,03,3,1,26,1,1,1,12,5,1,2,2
 2,2010,05,3,92,040,05,1,065,04,3,1,23,1,1,1,10,5,1,2,2
 2,2010,05,3,92,040,05,1,065,05,3,1,13,1,1,1,08,1,1,2,2
 2,2010,05,3,92,040,06,1,066,01,1,1,60,1,1,2,10,5,1,2,2
 2,2010,05,3,92,040,06,1,066,02,2,2,49,1,1,2,10,5,1,2,2
 2,2010,05,3,92,040,06,1,066,03,3,2,24,1,1,1,10,5,1,2,2
 2,2010,05,3,92,040,06,1,066,04,3,2,13,1,1,1,07,1,1,2,2
 2,2010,05,3,92,040,06,1,066,05,3,1,10,1,1,1,05,1,1,2,2
 2,2010,05,3,92,040,07,1,067,01,1,1,53,1,1,2,09,5,1,2,2
 2,2010,05,3,92,040,07,1,067,02,2,2,43,1,1,2,08,5,1,2,2
 2,2010,05,3,92,040,07,1,067,03,3,1,17,1,1,1,10,5,1,2,2
 2,2010,05,3,92,040,07,1,067,04,3,2,15,1,1,1,10,1,1,2,2
 2,2010,05,3,92,040,07,1,067,05,3,1,10,1,1,1,05,1,1,2,2
 2,2010,05,3,92,040,08,1,068,01,1,1,68,1,1,1,08,5,1,2,2
 2,2010,05,3,92,040,10,1,070,01,1,1,84,1,1,3,04,5,1,2,2
 2,2010,05,3,92,040,10,1,070,02,3,2,58,1,1,1,10,5,1,2,1
 2,2010,05,3,92,040,10,1,070,03,3,1,51,1,1,1,10,5,1,2,2
 2,2010,05,3,92,040,10,1,070,04,3,1,47,1,1,1,10,5,1,2,2
 2,2010,05,3,92,040,10,1,070,05,3,1,43,1,1,1,10,5,1,2,2
 2,2010,06,2,92,041,01,1,001,01,1,1,71,1,1,2,13,5,1,2,1
 2,2010,06,2,92,041,01,1,001,02,2,2,69,1,1,2,13,5,1,2,1
 2,2010,06,2,92,041,01,1,001,03,3,1,40,1,1,1,08,5,1,2,2
 2,2010,06,2,92,041,01,1,001,04,3,2,27,1,1,1,16,5,1,2,1
 2,2010,06,2,92,041,02,1,002,01,1,1,55,1,1,2,08,5,1,2,2
 2,2010,06,2,92,041,02,1,002,02,2,2,55,1,1,2,11,5,1,2,2
 2,2010,06,2,92,041,02,1,002,03,3,2,22,1,1,1,13,3,1,2,2
 2,2010,06,2,92,041,03,1,003,01,1,1,46,1,1,2,08,5,1,2,2
 2,2010,06,2,92,041,03,1,003,02,2,2,42,1,1,2,11,5,1,2,2
 2,2010,06,2,92,041,03,1,003,03,3,1,10,1,1,1,03,1,1,2,2
 2,2010,06,2,92,041,03,1,003,04,3,2,05,1,1,1,00,1, , , 
 2,2010,06,2,92,041,03,1,003,05,5,2,75,1,1,3,04,5,1,2,2
 2,2010,06,2,92,041,04,1,004,01,1,2,66,1,1,3,19,5,2,2,2
 2,2010,06,2,92,041,04,1,004,02,3,2,31,1,1,2,08,5,1,1,2
 2,2010,06,2,92,041,04,1,004,03,5,1,35,1,1,2,11,5,1,1,2
 2,2010,06,2,92,041,04,1,004,04,5,1,07,1,1,1,02,1, , , 
 2,2010,06,2,92,041,04,1,004,05,5,2,05,1,1,1,19,3, , , 
 2,2010,06,2,92,041,04,1,004,06,5,2,02,1,1,1,  , , , , 
 2,2010,06,2,92,041,05,1,005,01,1,1,39,1,1,2,15,5,1,2,1
 2,2010,06,2,92,041,05,1,005,02,2,2,38,1,1,2,13,5,1,2,1
 2,2010,06,2,92,041,05,1,005,03,3,2,08,1,1,1,02,1, , , 
 2,2010,06,2,92,041,05,1,005,04,3,2,04,1,1,1,  , , , , 
 2,2010,06,2,92,041,05,1,005,05,3,1,01,1,1,1,  , , , , 
 2,2010,06,2,92,041,06,1,006,01,1,1,48,1,1,2,11,5,1,2,1
 2,2010,06,2,92,041,06,1,006,02,2,2,45,1,1,2,11,5,1,2,1
 2,2010,06,2,92,041,06,1,006,03,3,2,04,1,1,1,  , , , , 
 2,2010,06,2,92,041,07,1,007,01,1,1,48,1,1,2,15,5,1,2,1
 2,2010,06,2,92,041,07,1,007,02,2,2,46,1,1,2,15,5,1,2,1
 2,2010,06,2,92,041,07,1,007,03,3,1,16,1,1,1,10,1,1,2,1
 2,2010,06,2,92,041,07,1,007,04,3,1,11,1,1,1,06,1,1,2,1
 2,2010,06,2,92,041,08,1,008,01,1,1,57,1,1,2,11,5,1,2,2
 2,2010,06,2,92,041,08,1,008,02,2,2,55,1,1,2,11,5,1,2,2
 2,2010,06,2,92,041,08,1,008,03,3,2,18,1,1,1,12,1,1,2,2
 2,2010,06,2,92,041,09,1,009,01,1,1,52,1,1,2,11,5,1,2,1
 2,2010,06,2,92,041,09,1,009,02,2,2,42,1,1,2,13,5,1,2,1
 2,2010,06,2,92,041,09,1,009,03,3,2,22,1,1,1,14,2,1,1,1
 2,2010,06,2,92,041,10,1,010,01,1,1,48,1,1,2,12,5,1,2,2
 2,2010,06,2,92,041,10,1,010,02,2,2,37,1,1,2,12,5,1,2,2
 2,2010,06,2,92,041,10,1,010,03,3,1,11,1,1,1,05,1,1,2,2
 2,2010,06,2,92,041,10,1,010,04,3,2,08,1,1,1,02,1, , , 
 2,2010,06,2,92,041,10,1,010,05,3,2,02,1,1,1,  , , , , 
 2,2010,06,2,92,042,01,1,011,01,1,1,65,1,1,2,07,5,1,2,2
 2,2010,06,2,92,042,01,1,011,02,2,2,56,1,1,2,05,5,1,2,2
 2,2010,06,2,92,042,01,1,011,03,5,2,35,1,1,2,12,5,1,2,1
 2,2010,06,2,92,042,01,1,011,04,5,1,08,1,1,1,02,1, , , 
 2,2010,06,2,92,042,01,1,011,05,5,2,00,1,1,1,  , , , , 
 2,2010,06,2,92,042,02,1,012,01,1,1,71,1,1,2,10,5,1,1,1
 2,2010,06,2,92,042,02,1,012,02,2,2,65,1,1,2,10,5,1,2,1
 2,2010,06,2,92,042,02,1,012,03,3,1,30,1,1,1,10,5,1,2,2
 2,2010,06,2,92,042,03,1,013,01,1,2,72,1,1,3,19,5,2,2,2
 2,2010,06,2,92,042,04,1,014,01,1,1,49,1,1,2,05,5,1,2,2
 2,2010,06,2,92,042,04,1,014,02,2,2,43,1,1,2,04,5,1,2,2
 2,2010,06,2,92,042,04,1,014,03,3,1,26,1,1,2,08,5,1,2,2
 2,2010,06,2,92,042,04,1,014,04,3,1,18,1,1,1,10,5,1,2,2
 2,2010,06,2,92,042,04,1,014,05,5,2,21,1,1,2,10,5,1,2,2
 2,2010,06,2,92,042,06,1,016,01,1,1,41,1,1,2,10,5,1,2,2
 2,2010,06,2,92,042,06,1,016,02,2,2,39,1,1,2,12,5,1,2,2
 2,2010,06,2,92,042,06,1,016,03,3,2,02,1,1,1,  , , , , 
 2,2010,06,2,92,042,06,1,016,04,4,2,68,1,1,3,19,5,2,2,2
 2,2010,06,2,92,042,07,1,017,01,1,2,34,1,1,2,10,5,1,2,2
 2,2010,06,2,92,042,07,1,017,02,3,1,11,1,1,1,06,1,1,2,2
 2,2010,06,2,92,042,07,1,017,03,3,1,04,1,1,1,19, , , , 
 2,2010,06,2,92,042,08,1,018,01,1,1,45,1,1,2,04,5,1,2,2
 2,2010,06,2,92,042,08,1,018,02,2,2,41,1,1,2,08,5,1,2,2
 2,2010,06,2,92,042,08,1,018,03,3,1,16,1,1,1,10,1,1,2,2
 2,2010,06,2,92,042,08,1,018,04,3,2,13,1,1,1,07,1,1,2,2
 2,2010,06,2,92,042,08,1,018,05,3,1,07,1,1,1,01,1, , , 
 2,2010,06,2,92,042,08,1,018,06,4,2,72,1,1,3,19,5,2,2,2
 2,2010,06,2,92,042,09,1,019,01,1,2,57,1,1,3,03,5,1,2,2
 2,2010,06,2,92,042,09,1,019,02,3,1,29,1,1,2,09,5,1,2,2
 2,2010,06,2,92,042,09,1,019,03,5,2,27,1,1,2,10,5,1,2,1
 2,2010,06,2,92,042,10,1,020,01,1,2,35,1,1,2,10,5,1,2,2
 2,2010,06,2,92,042,10,1,020,02,3,2,15,1,1,1,09,1,1,2,2
 2,2010,06,2,92,042,10,1,020,03,3,1,07,1,1,1,01,1, , , 
 2,2010,06,2,92,042,10,1,020,04,3,1,05,1,1,1,19,5, , , 
 2,2010,06,2,92,043,01,1,021,01,1,1,30,1,1,2,10,5,1,2,2
 2,2010,06,2,92,043,01,1,021,02,2,2,28,1,1,2,10,5,1,2,2
 2,2010,06,2,92,043,01,1,021,03,4,2,58,1,1,3,05,5,1,2,2
 2,2010,06,2,92,043,02,1,022,01,1,1,65,1,1,2,08,5,1,2,2
 2,2010,06,2,92,043,02,1,022,02,2,2,57,1,1,2,10,5,1,2,2
 2,2010,06,2,92,043,02,1,022,03,3,1,32,1,1,1,13,5,1,2,1
 2,2010,06,2,92,043,02,1,022,04,3,2,30,1,1,1,13,5,1,2,1
 2,2010,06,2,92,043,02,1,022,05,3,2,22,1,1,1,13,3,1,2,2
 2,2010,06,2,92,043,03,1,023,01,1,1,45,1,1,2,12,5,1,2,2
 2,2010,06,2,92,043,03,1,023,02,2,2,43,1,1,2,13,5,1,2,2
 2,2010,06,2,92,043,03,1,023,03,3,2,12,1,1,1,07,1,1,2,2
 2,2010,06,2,92,043,04,1,024,01,1,1,88,1,4,3,11,5,1,2,1
 2,2010,06,2,92,043,04,1,024,02,3,2,19,1,4,1,12,1,1,2,2
 2,2010,06,2,92,043,05,1,025,01,1,1,79,1,1,2,11,5,1,2,2
 2,2010,06,2,92,043,05,1,025,02,2,2,71,1,1,2,11,5,1,2,2
 2,2010,06,2,92,043,05,1,025,03,3,1,36,1,1,2,13,5,1,2,2
 2,2010,06,2,92,043,05,1,025,04,5,2,32,1,1,2,13,5,1,2,2
 2,2010,06,2,92,043,06,1,026,01,1,2,95,1,1,3,11,5,1,2,2
 2,2010,06,2,92,043,06,1,026,02,6,2,52,1,1,2,10,5,1,2,2
 2,2010,06,2,92,043,08,1,028,01,1,2,34,1,1,2,10,5,1,2,2
 2,2010,06,2,92,043,08,1,028,02,3,2,17,1,1,1,11,1,1,2,2
 2,2010,06,2,92,043,08,1,028,03,3,2,06,1,1,1,00,1, , , 
 2,2010,06,2,92,043,09,1,029,01,1,1,56,1,1,2,07,5,1,2,2
 2,2010,06,2,92,043,09,1,029,02,2,2,51,1,1,2,08,5,1,2,2
 2,2010,06,2,92,043,09,1,029,03,3,2,27,1,1,1,11,5,1,2,2
 2,2010,06,2,92,043,09,1,029,04,3,2,23,1,1,1,08,5,1,2,2
 2,2010,06,2,92,043,10,1,030,01,1,2,70,1,1,3,10,5,1,2,2
 2,2010,06,2,92,044,01,1,031,01,1,1,45,1,1,2,08,5,1,2,2
 2,2010,06,2,92,044,01,1,031,02,2,2,37,1,1,2,04,5,1,2,2
 2,2010,06,2,92,044,01,1,031,03,3,2,17,1,1,1,10,1,1,2,2
 2,2010,06,2,92,044,01,1,031,04,3,1,07,1,1,1,01,1, , , 
 2,2010,06,2,92,044,02,1,032,01,1,1,54,1,1,2,05,5,1,2,2
 2,2010,06,2,92,044,02,1,032,02,2,2,42,1,1,2,08,5,1,2,2
 2,2010,06,2,92,044,02,1,032,03,3,2,23,1,1,1,10,5,1,2,2
 2,2010,06,2,92,044,02,1,032,04,3,1,21,1,1,1,10,5,1,2,2
 2,2010,06,2,92,044,02,1,032,05,3,1,08,1,1,1,02,1, , , 
 2,2010,06,2,92,044,02,1,032,06,3,2,03,1,1,1,  , , , , 
 2,2010,06,2,92,044,03,1,033,01,1,1,67,1,1,2,03,5,1,2,2
 2,2010,06,2,92,044,03,1,033,02,2,2,63,1,1,2,04,5,1,2,2
 2,2010,06,2,92,044,03,1,033,03,3,1,39,1,1,4,04,5,1,2,2
 2,2010,06,2,92,044,03,1,033,04,5,1,07,1,1,1,01,1, , , 
 2,2010,06,2,92,044,03,1,033,05,5,1,03,1,1,1,  , , , , 
 2,2010,06,2,92,044,04,1,034,01,1,1,51,1,1,2,10,5,1,2,2
 2,2010,06,2,92,044,04,1,034,02,2,2,42,1,1,2,10,5,1,2,2
 2,2010,06,2,92,044,04,1,034,03,3,2,19,1,1,1,12,1,1,2,2
 2,2010,06,2,92,044,04,1,034,04,3,1,15,1,1,1,10,1,1,2,1
 2,2010,06,2,92,044,05,1,035,01,1,1,47,1,1,2,08,5,1,2,2
 2,2010,06,2,92,044,05,1,035,02,2,2,46,1,1,2,19,5,2,2,2
 2,2010,06,2,92,044,05,1,035,03,3,1,25,1,1,1,10,5,1,2,2
 2,2010,06,2,92,044,05,1,035,04,3,1,17,1,1,1,10,5,1,2,2
 2,2010,06,2,92,044,06,1,036,01,1,1,36,1,1,2,08,5,1,2,2
 2,2010,06,2,92,044,06,1,036,02,2,2,28,1,1,2,10,5,1,2,2
 2,2010,06,2,92,044,06,1,036,03,3,1,08,1,1,1,03,1, , , 
 2,2010,06,2,92,044,06,1,036,04,3,1,03,1,1,1,  , , , , 
 2,2010,06,2,92,044,07,1,037,01,1,2,50,1,1,2,09,5,1,2,2
 2,2010,06,2,92,044,07,1,037,02,2,1,49,1,1,2,08,5,1,2,2
 2,2010,06,2,92,044,07,1,037,03,5,2,08,1,1,1,03,1, , , 
 2,2010,06,2,92,044,08,1,038,01,1,2,65,1,1,3,19,5,2,2,2
 2,2010,06,2,92,044,08,1,038,02,3,1,23,1,1,1,10,5,1,2,2
 2,2010,06,2,92,044,09,1,039,01,1,1,58,1,1,2,08,5,1,2,2
 2,2010,06,2,92,044,09,1,039,02,2,2,50,1,1,2,10,5,1,2,2
 2,2010,06,2,92,044,09,1,039,03,3,2,25,1,1,1,12,5,1,2,2
 2,2010,06,2,92,044,10,1,040,01,1,1,41,1,1,2,10,5,1,2,1
 2,2010,06,2,92,044,10,1,040,02,2,2,40,1,1,2,05,5,1,2,2
 2,2010,06,2,92,044,10,1,040,03,3,1,12,1,1,1,07,1,1,2,2
 2,2010,06,2,92,044,10,1,040,04,3,2,08,1,1,1,03,1, , , 
 2,2010,06,2,92,045,01,1,041,01,1,1,65,1,1,2,04,5,1,2,2
 2,2010,06,2,92,045,01,1,041,02,2,2,65,1,1,2,04,5,1,2,2
 2,2010,06,2,92,045,01,1,041,03,3,2,32,1,1,2,10,5,1,2,2
 2,2010,06,2,92,045,01,1,041,04,5,1,05,1,1,1,00,1, , , 
 2,2010,06,2,92,045,01,1,041,05,5,2,03,1,1,1,  , , , , 
 2,2010,06,2,92,045,02,1,042,01,1,1,49,1,1,2,05,5,1,2,2
