REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q7SERNO,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14
 4,2014,03,2,72,06,010,07,1,018,01,6113,01120,3, , , , , 
 4,2014,03,2,72,12,011,01,1,042,01,7231,45209,3, , , , , 
 4,2014,03,2,72,12,011,02,1,043,03,9629,45209,1,3,2,2,2,3
 4,2014,03,2,72,12,011,05,1,046,01,9112,84120,1,1,1,1,1,1
 4,2014,03,2,72,12,011,07,1,048,03,9322,10611,1,2,2,2,2,3
 4,2014,03,2,72,12,011,10,1,051,01,5230,49211,1,1,1,1,1,2
 4,2014,03,2,72,12,011,06,1,047,01,6122,10102,1,2,2,2,2,3
 4,2014,03,2,72,12,011,06,1,047,02,9218,16105,3, , , , , 
 4,2014,03,2,72,12,011,08,1,049,01,9218,16105,3, , , , , 
 4,2014,03,2,72,12,011,08,1,049,02,9218,16105,4, , , , , 
 4,2014,03,2,72,12,011,03,1,044,01,9629,84130,1,1,1,2,1,1
 4,2014,03,2,72,12,011,03,1,044,02,9218,16105,3, , , , , 
 4,2014,03,2,72,12,011,03,1,044,03,7531,14101,1,3,2,2,2,3
 4,2014,03,2,72,12,011,04,1,045,01,9218,16105,3, , , , , 
 4,2014,03,2,72,15,012,01,1,032,01,9211,01120,1,4, , , , 
 4,2014,03,2,72,15,012,02,1,033,03,5211,47211,3, , , , , 
 4,2014,03,2,72,15,012,04,1,035,01,6113,01120,3, , , , , 
 4,2014,03,2,72,15,012,04,1,035,05,6113,01120,4, , , , , 
 4,2014,03,2,72,15,012,05,1,036,01,5122,55101,1,1,1,1,1,3
 4,2014,03,2,72,15,012,05,1,036,03,5122,55101,1,1,1,1,1,3
 4,2014,03,2,72,15,012,06,1,037,02,5412,84220,1,1,1,1,1,1
 4,2014,03,2,72,15,012,07,1,038,01,5415,84230,1,1,1,1,1,1
 4,2014,03,2,72,15,012,08,1,039,01,9211,01120,1,4, , , , 
 4,2014,03,2,72,15,012,08,1,039,03,4311,41003,1,3,1,1,1,3
 4,2014,03,2,72,15,012,09,1,040,05,9211,01120,1,4, , , , 
 4,2014,03,2,72,15,012,10,1,041,01,9312,42101,1,3,1,1,1,3
 4,2014,03,2,72,18,013,02,1,023,01,6113,01120,3, , , , , 
 4,2014,03,2,72,18,013,03,1,024,01,6113,01120,3, , , , , 
 4,2014,03,2,72,18,013,04,1,025,01,6113,01120,3, , , , , 
 4,2014,03,2,72,18,013,05,1,026,01,2330,85211,1,1,1,1,1,1
 4,2014,03,2,72,18,013,05,1,026,02,2330,85211,1,1,1,1,1,1
 4,2014,03,2,72,18,013,05,1,026,06,2341,85102,1,1,1,1,1,1
 4,2014,03,2,72,18,013,06,1,027,01,6113,01120,3, , , , , 
 4,2014,03,2,72,18,013,06,1,027,02,2342,85101,1,2,2,2,2,3
 4,2014,03,2,72,18,013,07,1,028,01,7116,41003,1,2,2,2,2,3
 4,2014,03,2,72,18,013,09,1,030,03,5211,47113,3, , , , , 
 4,2014,03,2,72,18,013,09,1,030,04,7115,90004,3, , , , , 
 4,2014,03,2,72,18,013,09,1,030,05,8332,49232,3, , , , , 
 4,2014,03,2,44,09,007,01,1,001,01,9312,42101,1,2,2,2,2,3
 4,2014,03,2,44,09,007,01,1,001,02,9629,88103,1,2,2,1,1,3
 4,2014,03,2,44,09,007,02,1,002,01,9211,47739,1,2,2,2,2,3
 4,2014,03,2,44,09,007,02,1,002,03,7412,24100,1,2,2,2,2,3
 4,2014,03,2,44,09,007,02,1,002,05,9311,42903,1,2,2,2,2,3
 4,2014,03,2,44,09,007,02,1,002,07,9211,01133,1,1,1,1,1,1
 4,2014,03,2,44,09,007,03,1,003,03,3353,84130,1,1,1,1,1,1
 4,2014,03,2,44,09,007,03,1,003,04,2342,85101,1,2,2,1,1,3
 4,2014,03,2,44,09,007,04,1,004,01,7514,56101,1,2,2,2,2,3
 4,2014,03,2,44,09,007,05,1,005,03,9211,01133,1,1,1,1,1,1
 4,2014,03,2,44,09,007,07,1,007,01,7231,45202,1,2,2,2,2,3
 4,2014,03,2,44,09,007,07,1,007,02,9211,01133,1,1,1,1,1,1
 4,2014,03,2,44,09,007,08,1,008,01,9312,42101,1,2,2,2,2,3
 4,2014,03,2,44,09,007,08,1,008,03,7115,31001,1,2,2,2,2,3
 4,2014,03,2,44,09,007,09,1,009,01,7116,41003,1,2,2,2,2,3
 4,2014,03,2,44,09,007,10,1,010,01,9629,96099,1,2,2,2,2,3
 4,2014,03,2,44,12,008,01,1,011,01,6113,01120,3, , , , , 
 4,2014,03,2,44,12,008,01,1,011,04,6113,01120,4, , , , , 
 4,2014,03,2,44,12,008,02,1,012,01,5223,47217,1,3,2,2,2,3
 4,2014,03,2,44,12,008,03,1,013,01,6113,01120,3, , , , , 
 4,2014,03,2,44,12,008,03,1,013,02,4110,84130,1,2,1,2,1,1
 4,2014,03,2,44,12,008,04,1,014,01,9211,01133,1,2,2,2,2,3
 4,2014,03,2,44,12,008,05,1,015,01,6113,01120,3, , , , , 
 4,2014,03,2,44,12,008,06,1,016,02,6113,01120,3, , , , , 
 4,2014,03,2,44,12,008,09,1,019,02,3353,88909,1,2,3,2,1,2
 4,2014,03,2,44,12,008,09,1,019,03,5223,47217,1,2,2,2,2,2
 4,2014,03,2,44,12,008,10,1,020,02,6113,01120,3, , , , , 
 4,2014,03,2,44,12,008,10,1,020,04,6113,01120,3, , , , , 
 4,2014,03,2,44,12,008,10,1,020,05,6113,01120,3, , , , , 
 4,2014,03,2,44,15,009,02,1,022,01,9311,42903,1,2,2,2,2,3
 4,2014,03,2,44,15,009,02,1,022,03,9629,96095,1,2,2,2,2,3
 4,2014,03,2,44,15,009,03,1,023,01,6113,01120,3, , , , , 
 4,2014,03,2,44,15,009,04,1,024,01,5223,88909,1,2,2,2,2,3
 4,2014,03,2,44,15,009,05,1,025,01,7114,41003,1,2,2,2,2,3
 4,2014,03,2,44,15,009,06,1,026,01,7115,31001,1,2,2,2,2,3
 4,2014,03,2,44,15,009,07,1,027,01,7114,23951,1,2,2,2,2,3
 4,2014,03,2,44,15,009,07,1,027,04,9629,88909,1,2,2,2,1,1
 4,2014,03,2,44,15,009,08,1,028,01,5211,47739,3, , , , , 
 4,2014,03,2,44,15,009,09,1,029,01,6113,01120,3, , , , , 
 4,2014,03,2,44,15,009,09,1,029,03,7131,43304,1,2,2,2,2,3
 4,2014,03,2,44,15,009,09,1,029,06,7531,14101,3, , , , , 
 4,2014,03,2,44,15,009,10,1,030,01,7114,41003,1,2,2,2,2,3
 4,2014,03,2,44,15,009,10,1,030,05,9218,88909,2, , , , , 
 4,2014,03,1,22,18,010,03,1,003,01,5142,96024,3, , , , , 
 4,2014,03,1,22,18,010,06,1,006,01,1346,65190,1,1,1,1,1,3
 4,2014,03,1,22,18,010,06,1,006,02,4110,84110,1,1,1,1,1,1
 4,2014,03,1,22,18,010,07,1,007,03,2330,85211,1,1,1,1,1,1
 4,2014,03,1,22,18,010,09,1,009,01,5230,49212,3, , , , , 
 4,2014,03,2,22,03,011,02,1,012,01,7312,32113,3, , , , , 
 4,2014,03,2,22,03,011,03,1,013,01,6113,01120,3, , , , , 
 4,2014,03,2,22,03,011,03,1,013,04,9211,01261,1,3,2,2,2,3
 4,2014,03,2,22,03,011,04,1,014,01,7116,41003,1,2,2,2,2,3
 4,2014,03,2,22,03,011,05,1,015,01,6111,01133,3, , , , , 
 4,2014,03,2,22,03,011,05,1,015,02,7316,13955,3, , , , , 
 4,2014,03,2,22,03,011,06,1,016,01,6111,01133,3, , , , , 
 4,2014,03,2,22,03,011,06,1,016,02,7316,16299,3, , , , , 
 4,2014,03,2,22,03,011,06,1,016,05,5211,47211,1,2,2,1,1,3
 4,2014,03,2,22,03,011,07,1,017,02,6113,01120,3, , , , , 
 4,2014,03,2,22,03,011,07,1,017,03,6113,01120,4, , , , , 
 4,2014,03,2,22,03,011,07,1,017,04,6113,01120,4, , , , , 
 4,2014,03,2,22,03,011,09,1,019,01,7514,46202,3, , , , , 
 4,2014,03,2,22,03,011,10,1,020,01,8332,49232,1,2,2,2,2,3
 4,2014,03,2,22,03,011,10,1,020,02,7316,32909,3, , , , , 
 4,2014,03,2,22,09,012,01,1,021,01,8332,49232,1,2,2,2,2,3
 4,2014,03,2,22,09,012,01,1,021,02,7313,23923,1,2,2,2,2,3
 4,2014,03,2,22,09,012,03,1,023,01,9629,42202,1,2,2,2,2,1
 4,2014,03,2,22,09,012,04,1,024,01,9313,41003,1,2,2,2,2,3
 4,2014,03,2,22,09,012,04,1,024,02,9211,01284,1,2,2,2,2,3
 4,2014,03,2,22,09,012,05,1,025,01,6113,01120,3, , , , , 
 4,2014,03,2,22,09,012,05,1,025,02,9211,01120,4, , , , , 
 4,2014,03,2,22,09,012,06,1,026,02,8322,42202,1,1,1,1,1,1
 4,2014,03,2,22,09,012,07,1,027,01,7531,14105,1,2,1,2,1,3
 4,2014,03,2,22,30,013,01,1,031,01,4110,84130,1,1,1,2,1,1
 4,2014,03,2,22,30,013,01,1,031,02,2341,85102,1,1,1,2,1,1
 4,2014,03,2,22,30,013,02,1,032,01,7111,41003,2, , , , , 
 4,2014,03,2,22,30,013,03,1,033,01,8323,49222,3, , , , , 
 4,2014,03,2,22,30,013,04,1,034,05,9313,41003,1,4, , , , 
 4,2014,03,2,22,30,013,06,1,036,03,1420,47732,3, , , , , 
 4,2014,03,2,22,30,013,07,1,037,01,7116,41003,1,4, , , , 
 4,2014,03,2,22,30,013,10,1,040,03,6113,01120,4, , , , , 
 4,2014,03,2,22,30,013,10,1,040,05,8323,49222,3, , , , , 
 4,2014,03,2,22,33,014,01,1,041,02,8323,49222,3, , , , , 
 4,2014,03,2,22,33,014,02,1,042,01,1420,47511,3, , , , , 
 4,2014,03,2,22,33,014,02,1,042,06,1420,47215,3, , , , , 
 4,2014,03,2,22,33,014,04,1,044,03,2330,85211,1,1,1,1,1,1
 4,2014,03,2,22,33,014,04,1,044,04,2341,85102,1,1,1,1,1,1
 4,2014,03,2,22,33,014,04,1,044,05,2341,85102,1,1,1,1,1,1
 4,2014,03,2,22,33,014,05,1,045,01,7116,41003,1,3,2,2,2,3
 4,2014,03,2,22,33,014,05,1,045,03,7319,20297,1,1,3,3,3,3
 4,2014,03,2,22,33,014,07,1,047,01,1420,47733,3, , , , , 
 4,2014,03,2,22,33,014,08,1,048,01,7516,12007,4, , , , , 
 4,2014,03,2,22,33,014,09,1,049,01,2356,85211,1,1,1,1,1,1
 4,2014,03,2,22,33,014,10,1,050,01,7531,14105,1,3,2,2,2,3
 4,2014,03,2,22,33,014,10,1,050,02,7512,10629,1,3,2,2,2,3
 4,2014,03,2,22,33,014,10,1,050,07,2359,85211,1,1,1,1,1,1
 4,2014,03,2,82,06,009,01,1,001,01,6112,01111,3, , , , , 
 4,2014,03,2,82,06,009,01,1,001,02,6112,01111,4, , , , , 
 4,2014,03,2,82,06,009,01,1,001,03,5415,84230,1,2,1,1,1,1
 4,2014,03,2,82,06,009,02,1,002,01,6112,01111,3, , , , , 
 4,2014,03,2,82,06,009,02,1,002,02,6112,01111,4, , , , , 
 4,2014,03,2,82,06,009,03,1,003,01,6117,01222,3, , , , , 
 4,2014,03,2,82,06,009,04,1,004,01,6113,01120,3, , , , , 
 4,2014,03,2,82,06,009,04,1,004,02,6113,01120,4, , , , , 
 4,2014,03,2,82,06,009,06,1,006,01,6112,01111,3, , , , , 
 4,2014,03,2,82,06,009,06,1,006,02,6112,01111,4, , , , , 
 4,2014,03,2,82,06,009,07,1,007,01,6112,01111,3, , , , , 
 4,2014,03,2,82,06,009,08,1,008,01,6113,01120,3, , , , , 
 4,2014,03,2,82,06,009,09,1,009,01,6113,01120,3, , , , , 
 4,2014,03,2,82,06,009,09,1,009,02,6113,01120,4, , , , , 
 4,2014,03,2,82,06,009,10,1,010,01,7116,41001,1,4, , , , 
 4,2014,03,2,82,15,010,01,1,011,01,3313,01291,1,1,1,1,1,2
 4,2014,03,2,82,15,010,01,1,011,02,3221,84120,1,1,1,1,1,1
 4,2014,03,2,82,15,010,04,1,014,02,3322,84130,1,1,1,1,1,2
 4,2014,03,2,82,15,010,05,1,015,01,6113,01120,3, , , , , 
 4,2014,03,2,82,15,010,05,1,015,02,6113,01120,4, , , , , 
 4,2014,03,2,82,15,010,06,1,016,01,8323,49222,1,2,2,2,2,3
 4,2014,03,2,82,15,010,09,1,019,02,6113,01120,3, , , , , 
 4,2014,03,2,82,15,010,09,1,019,03,7116,41001,1,4, , , , 
 4,2014,03,2,82,15,010,10,1,020,01,6115,01291,3, , , , , 
 4,2014,03,2,82,15,010,10,1,020,02,6115,01291,4, , , , , 
 4,2014,03,2,82,21,011,01,1,021,01,7234,45403,3, , , , , 
 4,2014,03,2,82,21,011,01,1,021,02,7234,45403,4, , , , , 
 4,2014,03,2,82,21,011,02,1,022,01,3322,47113,3, , , , , 
 4,2014,03,2,82,21,011,04,1,024,03,4415,84120,1,2,2,2,1,3
 4,2014,03,2,82,21,011,06,1,026,01,6223,03121,3, , , , , 
 4,2014,03,2,82,21,011,10,1,030,01,6111,01132,4, , , , , 
 4,2014,03,2,82,21,011,10,1,030,02,6111,01132,4, , , , , 
 4,2014,03,2,82,21,011,10,1,030,03,6111,01132,3, , , , , 
 4,2014,03,1,32,42,021,01,1,001,01,9313,41003,1,2,2,2,2,3
 4,2014,03,1,32,42,021,03,1,003,02,9313,41003,1,2,2,2,2,3
 4,2014,03,1,32,42,021,04,1,004,02,9313,41003,1,2,2,2,2,3
 4,2014,03,1,32,42,021,05,1,005,02,1420,47738,3, , , , , 
 4,2014,03,1,32,42,021,06,1,006,01,4412,84130,1,1,1,1,1,1
 4,2014,03,1,32,42,021,06,1,006,02,9112,86103,1,1,1,1,1,1
 4,2014,03,1,32,42,021,07,1,007,01,7116,41003,1,2,2,2,2,3
 4,2014,03,1,32,42,021,08,1,008,01,9313,41003,1,2,2,2,2,3
 4,2014,03,1,32,42,021,08,1,008,03,9313,41003,1,2,2,2,2,3
 4,2014,03,1,32,42,021,09,1,009,01,1311,01461,3, , , , , 
 4,2014,03,1,32,42,021,10,1,010,01,9211,01619,1,2,2,2,2,3
 4,2014,03,2,32,03,022,01,1,011,02,6114,01271,2, , , , , 
 4,2014,03,2,32,03,022,02,1,012,01,6114,01271,2, , , , , 
 4,2014,03,2,32,03,022,02,1,012,02,3353,84130,1,1,1,1,1,2
 4,2014,03,2,32,03,022,03,1,013,02,6114,01271,2, , , , , 
 4,2014,03,2,32,03,022,03,1,013,03,1324,01271,2, , , , , 
 4,2014,03,2,32,03,022,04,1,014,01,6114,01271,3, , , , , 
 4,2014,03,2,32,03,022,04,1,014,02,6114,01271,4, , , , , 
 4,2014,03,2,32,03,022,04,1,014,03,6114,01271,3, , , , , 
 4,2014,03,2,32,03,022,04,1,014,04,3341,84110,1,1,1,1,1,1
 4,2014,03,2,32,03,022,04,1,014,05,6114,01271,4, , , , , 
 4,2014,03,2,32,03,022,05,1,015,01,7116,41003,1,4, , , , 
 4,2014,03,2,32,03,022,05,1,015,02,9212,01271,1,4, , , , 
 4,2014,03,2,32,03,022,06,1,016,01,8332,42101,1,2,2,2,2,3
 4,2014,03,2,32,03,022,07,1,017,02,9212,01271,1,4, , , , 
 4,2014,03,2,32,03,022,07,1,017,03,9212,01271,1,4, , , , 
 4,2014,03,2,32,03,022,07,1,017,04,9212,01271,1,4, , , , 
 4,2014,03,2,32,06,023,01,1,021,01,9212,01271,1,4, , , , 
 4,2014,03,2,32,06,023,01,1,021,02,9212,01271,1,4, , , , 
 4,2014,03,2,32,06,023,01,1,021,03,9212,01271,1,4, , , , 
 4,2014,03,2,32,06,023,03,1,023,01,9212,01271,1,4, , , , 
 4,2014,03,2,32,06,023,03,1,023,02,9211,01271,4, , , , , 
 4,2014,03,2,32,06,023,03,1,023,03,6114,01271,3, , , , , 
 4,2014,03,2,32,06,023,04,1,024,01,6114,01271,3, , , , , 
 4,2014,03,2,32,06,023,05,1,025,01,7116,41001,1,4, , , , 
 4,2014,03,2,32,06,023,05,1,025,02,9211,01271,4, , , , , 
 4,2014,03,2,32,06,023,06,1,026,01,6114,01271,3, , , , , 
 4,2014,03,2,32,06,023,07,1,027,01,6114,01271,3, , , , , 
 4,2014,03,2,32,06,023,07,1,027,02,9211,01271,4, , , , , 
 4,2014,03,2,32,06,023,08,1,028,01,9211,01271,1,4, , , , 
 4,2014,03,2,32,06,023,08,1,028,02,9211,01271,4, , , , , 
 4,2014,03,2,32,06,023,09,1,029,01,9211,01271,4, , , , , 
 4,2014,03,2,32,06,023,09,1,029,02,6114,01271,3, , , , , 
 4,2014,03,2,32,06,023,10,1,030,01,6114,01271,3, , , , , 
 4,2014,03,2,32,09,024,01,1,031,01,6114,01271,3, , , , , 
 4,2014,03,2,32,09,024,02,1,032,01,6114,01271,3, , , , , 
 4,2014,03,2,32,09,024,03,1,033,01,6113,01120,3, , , , , 
 4,2014,03,2,32,09,024,04,1,034,01,6114,01271,3, , , , , 
 4,2014,03,2,32,09,024,06,1,036,01,3360,53101,1,1,1,1,1,1
 4,2014,03,2,32,09,024,09,1,039,02,9212,01271,4, , , , , 
 4,2014,03,2,32,09,024,10,1,040,02,6114,01271,3, , , , , 
 4,2014,03,2,32,09,024,10,1,040,03,9211,01271,4, , , , , 
 4,2014,03,2,32,15,025,01,1,041,02,8323,49222,3, , , , , 
 4,2014,03,2,32,15,025,02,1,042,01,9212,01271,1,1,1,2,1,3
 4,2014,03,2,32,15,025,02,1,042,02,7115,16222,1,4, , , , 
 4,2014,03,2,32,15,025,03,1,043,02,7531,14101,1,1,1,2,1,3
 4,2014,03,2,32,15,025,04,1,044,01,6114,01271,3, , , , , 
 4,2014,03,2,32,15,025,04,1,044,02,9212,01271,1,1,1,2,2,3
 4,2014,03,2,32,15,025,04,1,044,03,8323,49222,3, , , , , 
 4,2014,03,2,32,15,025,05,1,045,01,6114,01271,2, , , , , 
 4,2014,03,2,32,15,025,06,1,046,02,9212,01271,1,2,1,2,2,3
 4,2014,03,2,32,15,025,06,1,046,03,8323,49222,3, , , , , 
 4,2014,03,2,32,15,025,07,1,047,01,1321,12007,2, , , , , 
 4,2014,03,2,32,15,025,07,1,047,06,6114,01271,3, , , , , 
 4,2014,03,2,32,15,025,08,1,048,02,9212,01271,1,2,1,2,2,3
 4,2014,03,2,32,15,025,09,1,049,01,7115,16222,1,4, , , , 
 4,2014,03,2,32,15,025,10,1,050,01,6114,01271,2, , , , , 
 4,2014,03,2,32,21,026,01,1,051,01,9211,01271,1,4, , , , 
 4,2014,03,2,32,21,026,01,1,051,02,5230,46306,1,3,2,2,2,3
 4,2014,03,2,32,21,026,02,1,052,01,7116,41003,2, , , , , 
 4,2014,03,2,32,21,026,02,1,052,02,9217,02101,1,3,2,2,2,3
 4,2014,03,2,32,21,026,02,1,052,03,3122,14101,1,1,1,1,1,3
 4,2014,03,2,32,21,026,03,1,053,01,6117,01281,3, , , , , 
 4,2014,03,2,32,21,026,05,1,055,01,7115,16222,2, , , , , 
 4,2014,03,2,32,21,026,05,1,055,03,7532,14109,1,1,1,1,1,3
 4,2014,03,2,32,21,026,05,1,055,05,7115,16222,1,4, , , , 
 4,2014,03,2,32,21,026,06,1,056,01,7116,41001,1,3,2,2,2,3
 4,2014,03,2,32,21,026,07,1,057,01,6114,01271,3, , , , , 
 4,2014,03,2,32,21,026,07,1,057,03,7131,43304,1,4, , , , 
 4,2014,03,2,32,21,026,08,1,058,01,6113,01120,3, , , , , 
 4,2014,03,2,32,21,026,10,1,060,01,9211,01271,1,4, , , , 
 4,2014,03,2,32,21,027,01,1,061,02,2330,85211,1,1,1,1,1,1
 4,2014,03,2,32,21,027,02,1,062,01,7116,41001,1,4, , , , 
 4,2014,03,2,32,21,027,02,1,062,02,6114,01271,4, , , , , 
 4,2014,03,2,32,21,027,02,1,062,06,7522,16291,1,4, , , , 
 4,2014,03,2,32,21,027,03,1,063,01,1420,47823,3, , , , , 
 4,2014,03,2,32,21,027,04,1,064,02,6111,01222,3, , , , , 
 4,2014,03,2,32,21,027,05,1,065,02,7115,16222,1,4, , , , 
 4,2014,03,2,32,21,027,07,1,067,02,3122,10791,1,3,1,1,1,3
 4,2014,03,2,32,21,027,09,1,069,01,1420,47734,3, , , , , 
 4,2014,03,2,32,21,027,09,1,069,02,5223,47734,4, , , , , 
 4,2014,03,2,32,33,028,01,1,071,01,6116,01261,3, , , , , 
 4,2014,03,2,32,33,028,01,1,071,03,3441,74201,3, , , , , 
 4,2014,03,2,32,33,028,02,1,072,01,9211,01619,1,4, , , , 
 4,2014,03,2,32,33,028,02,1,072,03,4419,84220,1,1,1,1,1,1
 4,2014,03,2,32,33,028,03,1,073,02,9211,01611,1,4, , , , 
 4,2014,03,2,32,33,028,03,1,073,03,1420,47811,3, , , , , 
 4,2014,03,2,32,33,028,04,1,074,02,9213,01619,1,2,2,2,2,3
 4,2014,03,2,32,33,028,07,1,077,01,3360,84110,1,1,1,1,1,1
 4,2014,03,2,32,33,028,07,1,077,02,3341,84110,1,1,1,1,1,1
 4,2014,03,2,32,33,028,08,1,078,01,7131,43304,1,4, , , , 
 4,2014,03,2,32,33,028,08,1,078,04,7313,23933,1,1,1,1,1,3
 4,2014,03,2,32,33,028,08,1,078,05,8160,10505,1,1,1,1,1,3
 4,2014,03,2,32,33,028,08,1,078,06,7231,45202,1,2,2,2,2,3
 4,2014,03,2,32,33,028,09,1,079,03,3360,84110,1,1,1,1,1,1
 4,2014,03,2,32,33,028,09,1,079,04,2330,85211,1,1,1,1,1,1
 4,2014,03,2,32,33,028,10,1,080,01,7512,10739,3, , , , , 
 4,2014,03,2,32,33,028,10,1,080,02,7116,41001,1,4, , , , 
 4,2014,03,2,32,33,028,10,1,080,03,7531,14101,1,3,2,2,2,3
 4,2014,03,2,32,39,029,01,1,081,02,7322,73102,1,1,1,1,1,1
 4,2014,03,2,32,39,029,01,1,081,03,2221,86104,1,1,1,1,1,1
 4,2014,03,2,32,39,029,02,1,082,02,7531,14101,3, , , , , 
 4,2014,03,2,32,39,029,02,1,082,03,9322,14101,4, , , , , 
 4,2014,03,2,32,39,029,03,1,083,01,5223,45401,1,3,2,2,2,3
 4,2014,03,2,32,39,029,03,1,083,02,9111,97002,1,4, , , , 
 4,2014,03,2,32,39,029,04,1,084,01,3321,65190,1,2,2,2,1,3
 4,2014,03,2,32,39,029,05,1,085,01,7115,16222,1,4, , , , 
 4,2014,03,2,32,39,029,06,1,086,01,7313,23923,3, , , , , 
 4,2014,03,2,32,39,029,06,1,086,02,7313,23923,4, , , , , 
 4,2014,03,2,32,39,029,06,1,086,04,7116,41003,1,4, , , , 
 4,2014,03,2,32,39,029,08,1,088,02,7318,13996,3, , , , , 
 4,2014,03,2,32,39,029,09,1,089,02,9111,97001,1,2,2,2,2,3
 4,2014,03,2,32,39,029,10,1,090,03,7313,23924,3, , , , , 
 4,2014,03,2,32,39,029,10,1,090,04,8323,49222,3, , , , , 
 4,2014,03,2,32,45,030,01,1,091,01,7319,22209,1,2,2,2,2,3
 4,2014,03,2,32,45,030,01,1,091,02,9112,22209,1,2,2,2,2,3
 4,2014,03,2,32,45,030,03,1,093,01,7116,41003,1,4, , , , 
 4,2014,03,2,32,45,030,04,1,094,01,7316,13952,3, , , , , 
 4,2014,03,2,32,45,030,04,1,094,03,7131,41003,1,4, , , , 
 4,2014,03,2,32,45,030,04,1,094,04,7319,20294,3, , , , , 
 4,2014,03,2,32,45,030,05,1,095,01,0130,84220,1,1,1,1,1,1
 4,2014,03,2,32,45,030,05,1,095,02,3353,64199,1,1,1,1,1,1
 4,2014,03,2,32,45,030,06,1,096,02,6113,01120,3, , , , , 
 4,2014,03,2,32,45,030,06,1,096,06,7231,45201,1,2,2,2,2,3
 4,2014,03,2,32,45,030,08,1,098,03,8322,85301,1,1,1,1,1,2
 4,2014,03,2,32,45,030,08,1,098,04,5223,47190,1,3,2,2,2,3
 4,2014,03,2,32,45,030,10,1,100,02,7116,41003,1,4, , , , 
 4,2014,03,2,32,45,030,10,1,100,03,9322,14101,1,2,2,2,2,3
 4,2014,03,2,32,45,030,10,1,100,04,8132,74201,1,2,2,2,2,3
 4,2014,03,2,42,03,007,01,1,001,01,5223,47217,3, , , , , 
 4,2014,03,2,42,03,007,01,1,001,03,9219,03111,3, , , , , 
 4,2014,03,2,42,03,007,01,1,001,04,3341,84110,1,1,1,1,1,1
 4,2014,03,2,42,03,007,02,1,002,01,9219,03117,1,4, , , , 
 4,2014,03,2,42,03,007,02,1,002,04,8214,43301,1,4, , , , 
 4,2014,03,2,42,03,007,03,1,003,01,9219,03111,1,4, , , , 
 4,2014,03,2,42,03,007,03,1,003,03,3441,84110,1,1,1,1,1,1
 4,2014,03,2,42,03,007,03,1,003,04,9219,03111,1,4, , , , 
 4,2014,03,2,42,03,007,04,1,004,01,9219,03111,1,4, , , , 
 4,2014,03,2,42,03,007,05,1,005,01,9219,03111,1,4, , , , 
 4,2014,03,2,42,03,007,05,1,005,02,2341,85102,1,1,1,1,1,1
 4,2014,03,2,42,03,007,07,1,007,01,9629,87909,1,4, , , , 
 4,2014,03,2,42,03,007,07,1,007,02,9313,41003,1,4, , , , 
 4,2014,03,2,42,03,007,08,1,008,05,9219,03117,1,4, , , , 
 4,2014,03,2,42,03,007,10,1,010,01,7511,46305,3, , , , , 
 4,2014,03,2,42,06,008,02,1,012,01,9629,87909,1,2,3,2,1,3
 4,2014,03,2,42,06,008,03,1,013,01,6113,01120,3, , , , , 
 4,2014,03,2,42,06,008,04,1,014,01,6113,01120,3, , , , , 
 4,2014,03,2,42,06,008,06,1,016,01,6118,01131,3, , , , , 
 4,2014,03,2,42,06,008,07,1,017,01,6113,01120,3, , , , , 
 4,2014,03,2,42,06,008,08,1,018,01,6118,01131,3, , , , , 
 4,2014,03,2,42,06,008,08,1,018,03,7531,98105,1,2,2,2,2,3
 4,2014,03,2,42,06,008,08,1,018,04,7531,98105,1,2,2,2,2,3
 4,2014,03,2,42,06,008,09,1,019,01,3341,41003,3, , , , , 
 4,2014,03,2,42,06,008,10,1,020,01,2651,59130,3, , , , , 
 4,2014,03,2,42,12,009,01,1,021,01,6113,01120,3, , , , , 
 4,2014,03,2,42,12,009,01,1,021,02,2342,85101,1,2,2,2,1,2
 4,2014,03,2,42,12,009,02,1,022,01,6118,01131,3, , , , , 
 4,2014,03,2,42,12,009,02,1,022,03,7531,98105,1,2,3,2,1,3
 4,2014,03,2,42,12,009,03,1,023,01,6113,01120,3, , , , , 
 4,2014,03,2,42,12,009,04,1,024,01,6118,01131,3, , , , , 
 4,2014,03,2,42,12,009,05,1,025,01,7531,98105,3, , , , , 
 4,2014,03,2,42,12,009,05,1,025,02,3341,84110,1,2,2,2,1,2
 4,2014,03,2,42,12,009,06,1,026,01,9311,08105,1,2,2,2,2,3
 4,2014,03,2,42,12,009,07,1,027,01,9219,46305,3, , , , , 
 4,2014,03,2,42,12,009,08,1,028,01,9613,96099,1,2,2,2,2,3
 4,2014,03,2,42,12,009,08,1,028,02,9313,41003,3, , , , , 
 4,2014,03,2,42,12,009,08,1,028,03,9613,96099,1,2,2,2,2,3
 4,2014,03,2,42,12,009,09,1,029,01,6111,01113,3, , , , , 
 4,2014,03,2,42,12,009,10,1,030,01,9322,46301,3, , , , , 
 4,2014,03,2,42,12,009,10,1,030,02,5223,47217,3, , , , , 
 4,2014,03,1,61,54,036,01,1,091,01,9112,84110,1,1,1,1,1,1
 4,2014,03,1,61,54,036,01,1,091,05,9629,84110,1,1,1,1,1,1
 4,2014,03,1,61,54,036,02,1,092,02,9111,97002,1,2,2,2,2,3
