REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q47SERNO,Q47,Q48,Q49A,Q49B,Q49C,Q50
11,2014,03,2,82,06,009,03,1,003,02,2, , , , , 
11,2014,03,2,82,06,009,03,1,003,03,2, , , , , 
11,2014,03,2,82,06,009,03,1,003,06,2, , , , , 
11,2014,03,2,82,06,009,09,1,009,03,1,2, , , ,3
11,2014,03,2,82,06,009,10,1,010,02,1,1,3, , , 
11,2014,03,2,82,15,010,01,1,011,03,2, , , , , 
11,2014,03,2,82,15,010,01,1,011,04,2, , , , , 
11,2014,03,2,82,15,010,02,1,012,01,2, , , , , 
11,2014,03,2,82,15,010,02,1,012,02,2, , , , , 
11,2014,03,2,82,15,010,04,1,014,01,2, , , , , 
11,2014,03,2,82,15,010,05,1,015,03,1,1,4, , , 
11,2014,03,2,82,15,010,06,1,016,02,1,2, , , ,2
11,2014,03,2,82,15,010,09,1,019,01,2, , , , , 
11,2014,03,2,82,15,010,09,1,019,04,2, , , , , 
11,2014,03,2,82,21,011,01,1,021,03,2, , , , , 
11,2014,03,2,82,21,011,02,1,022,02,2, , , , , 
11,2014,03,2,82,21,011,02,1,022,03,2, , , , , 
11,2014,03,2,82,21,011,02,1,022,04,2, , , , , 
11,2014,03,2,82,21,011,03,1,023,01,2, , , , , 
11,2014,03,2,82,21,011,04,1,024,01,2, , , , , 
11,2014,03,2,82,21,011,04,1,024,02,2, , , , , 
11,2014,03,2,82,21,011,05,1,025,01,2, , , , , 
11,2014,03,2,82,21,011,06,1,026,02,2, , , , , 
11,2014,03,2,82,21,011,06,1,026,03,2, , , , , 
11,2014,03,2,82,21,011,07,1,027,01,2, , , , , 
11,2014,03,2,82,21,011,09,1,029,01,2, , , , , 
11,2014,03,2,82,21,011,09,1,029,02,2, , , , , 
11,2014,03,2,82,21,011,10,1,030,04,2, , , , , 
11,2014,03,1,32,42,021,01,1,001,02,2, , , , , 
11,2014,03,1,32,42,021,03,1,003,01,1,1,4, , , 
11,2014,03,1,32,42,021,03,1,003,03,2, , , , , 
11,2014,03,1,32,42,021,03,1,003,04,2, , , , , 
11,2014,03,1,32,42,021,04,1,004,01,2, , , , , 
11,2014,03,1,32,42,021,04,1,004,03,1,1,3, , , 
11,2014,03,1,32,42,021,05,1,005,01,2, , , , , 
11,2014,03,1,32,42,021,05,1,005,03,2, , , , , 
11,2014,03,1,32,42,021,06,1,006,03,2, , , , , 
11,2014,03,1,32,42,021,07,1,007,02,2, , , , , 
11,2014,03,1,32,42,021,07,1,007,03,2, , , , , 
11,2014,03,1,32,42,021,08,1,008,02,2, , , , , 
11,2014,03,1,32,42,021,08,1,008,04,2, , , , , 
11,2014,03,1,32,42,021,09,1,009,02,2, , , , , 
11,2014,03,1,32,42,021,10,1,010,02,2, , , , , 
11,2014,03,1,32,42,021,10,1,010,03,2, , , , , 
11,2014,03,2,32,03,022,01,1,011,01,2, , , , , 
11,2014,03,2,32,03,022,02,1,012,03,2, , , , , 
11,2014,03,2,32,03,022,03,1,013,01,2, , , , , 
11,2014,03,2,32,03,022,03,1,013,04,2, , , , , 
11,2014,03,2,32,03,022,04,1,014,06,2, , , , , 
11,2014,03,2,32,03,022,06,1,016,02,2, , , , , 
11,2014,03,2,32,03,022,07,1,017,01,2, , , , , 
11,2014,03,2,32,06,023,04,1,024,02,2, , , , , 
11,2014,03,2,32,06,023,06,1,026,02,2, , , , , 
11,2014,03,2,32,06,023,07,1,027,03,1,1,3,4, , 
11,2014,03,2,32,06,023,07,1,027,04,2, , , , , 
11,2014,03,2,32,06,023,08,1,028,03,2, , , , , 
11,2014,03,2,32,06,023,10,1,030,02,1,1,4, , , 
11,2014,03,2,32,06,023,10,1,030,04,2, , , , , 
11,2014,03,2,32,09,024,01,1,031,02,2, , , , , 
11,2014,03,2,32,09,024,02,1,032,02,2, , , , , 
11,2014,03,2,32,09,024,03,1,033,02,2, , , , , 
11,2014,03,2,32,09,024,03,1,033,03,1,1,4, , , 
11,2014,03,2,32,09,024,03,1,033,04,2, , , , , 
11,2014,03,2,32,09,024,04,1,034,02,2, , , , , 
11,2014,03,2,32,09,024,05,1,035,01,2, , , , , 
11,2014,03,2,32,09,024,05,1,035,02,2, , , , , 
11,2014,03,2,32,09,024,05,1,035,03,2, , , , , 
11,2014,03,2,32,09,024,06,1,036,02,2, , , , , 
11,2014,03,2,32,09,024,07,1,037,01,2, , , , , 
11,2014,03,2,32,09,024,07,1,037,02,2, , , , , 
11,2014,03,2,32,09,024,08,1,038,01,2, , , , , 
11,2014,03,2,32,09,024,09,1,039,01,2, , , , , 
11,2014,03,2,32,09,024,10,1,040,01,2, , , , , 
11,2014,03,2,32,15,025,01,1,041,01,2, , , , , 
11,2014,03,2,32,15,025,02,1,042,03,1,1,3,4, , 
11,2014,03,2,32,15,025,03,1,043,01,2, , , , , 
11,2014,03,2,32,15,025,05,1,045,02,2, , , , , 
11,2014,03,2,32,15,025,05,1,045,03,2, , , , , 
11,2014,03,2,32,15,025,05,1,045,04,2, , , , , 
11,2014,03,2,32,15,025,06,1,046,01,2, , , , , 
11,2014,03,2,32,15,025,06,1,046,04,1,1,4, , , 
11,2014,03,2,32,15,025,07,1,047,02,2, , , , , 
11,2014,03,2,32,15,025,07,1,047,03,1,2, , , ,4
11,2014,03,2,32,15,025,07,1,047,04,1,2, , , ,4
11,2014,03,2,32,15,025,08,1,048,01,2, , , , , 
11,2014,03,2,32,15,025,08,1,048,03,2, , , , , 
11,2014,03,2,32,15,025,09,1,049,02,2, , , , , 
11,2014,03,2,32,15,025,09,1,049,03,2, , , , , 
11,2014,03,2,32,15,025,10,1,050,02,2, , , , , 
11,2014,03,2,32,15,025,10,1,050,03,2, , , , , 
11,2014,03,2,32,21,026,03,1,053,02,2, , , , , 
11,2014,03,2,32,21,026,03,1,053,03,1,1,3, , , 
11,2014,03,2,32,21,026,04,1,054,01,2, , , , , 
11,2014,03,2,32,21,026,04,1,054,02,1,2, , , ,9
11,2014,03,2,32,21,026,05,1,055,02,2, , , , , 
11,2014,03,2,32,21,026,05,1,055,04,1,1,3, , , 
11,2014,03,2,32,21,026,05,1,055,06,2, , , , , 
11,2014,03,2,32,21,026,06,1,056,02,2, , , , , 
11,2014,03,2,32,21,026,07,1,057,02,2, , , , , 
11,2014,03,2,32,21,026,07,1,057,04,1,2, , , ,9
11,2014,03,2,32,21,026,08,1,058,02,2, , , , , 
11,2014,03,2,32,21,026,08,1,058,03,2, , , , , 
11,2014,03,2,32,21,026,10,1,060,02,2, , , , , 
11,2014,03,2,32,21,027,01,1,061,01,2, , , , , 
11,2014,03,2,32,21,027,01,1,061,03,2, , , , , 
11,2014,03,2,32,21,027,02,1,062,03,2, , , , , 
11,2014,03,2,32,21,027,02,1,062,07,2, , , , , 
11,2014,03,2,32,21,027,03,1,063,02,2, , , , , 
11,2014,03,2,32,21,027,04,1,064,01,2, , , , , 
11,2014,03,2,32,21,027,05,1,065,01,2, , , , , 
11,2014,03,2,32,21,027,05,1,065,03,2, , , , , 
11,2014,03,2,32,21,027,07,1,067,01,2, , , , , 
11,2014,03,2,32,21,027,07,1,067,03,2, , , , , 
11,2014,03,2,32,21,027,08,1,068,01,2, , , , , 
11,2014,03,2,32,21,027,08,1,068,02,2, , , , , 
11,2014,03,2,32,21,027,09,1,069,03,2, , , , , 
11,2014,03,2,32,21,027,09,1,069,04,2, , , , , 
11,2014,03,2,32,21,027,10,1,070,01,2, , , , , 
11,2014,03,2,32,21,027,10,1,070,02,2, , , , , 
11,2014,03,2,32,33,028,01,1,071,02,2, , , , , 
11,2014,03,2,32,33,028,01,1,071,04,2, , , , , 
11,2014,03,2,32,33,028,02,1,072,02,2, , , , , 
11,2014,03,2,32,33,028,02,1,072,04,1,1,3,4, , 
11,2014,03,2,32,33,028,03,1,073,01,2, , , , , 
11,2014,03,2,32,33,028,03,1,073,04,2, , , , , 
11,2014,03,2,32,33,028,04,1,074,01,2, , , , , 
11,2014,03,2,32,33,028,05,1,075,01,1,1,4, , , 
11,2014,03,2,32,33,028,06,1,076,01,2, , , , , 
11,2014,03,2,32,33,028,08,1,078,02,2, , , , , 
11,2014,03,2,32,33,028,08,1,078,03,2, , , , , 
11,2014,03,2,32,33,028,08,1,078,07,2, , , , , 
11,2014,03,2,32,33,028,08,1,078,08,2, , , , , 
11,2014,03,2,32,33,028,09,1,079,01,2, , , , , 
11,2014,03,2,32,33,028,09,1,079,02,2, , , , , 
11,2014,03,2,32,39,029,01,1,081,01,2, , , , , 
11,2014,03,2,32,39,029,02,1,082,01,2, , , , , 
11,2014,03,2,32,39,029,04,1,084,02,2, , , , , 
11,2014,03,2,32,39,029,05,1,085,02,2, , , , , 
11,2014,03,2,32,39,029,05,1,085,03,2, , , , , 
11,2014,03,2,32,39,029,06,1,086,05,2, , , , , 
11,2014,03,2,32,39,029,07,1,087,01,2, , , , , 
11,2014,03,2,32,39,029,07,1,087,02,1,1,1,3,4, 
11,2014,03,2,32,39,029,08,1,088,01,2, , , , , 
11,2014,03,2,32,39,029,08,1,088,03,2, , , , , 
11,2014,03,2,32,39,029,09,1,089,01,2, , , , , 
11,2014,03,2,32,39,029,09,1,089,03,2, , , , , 
11,2014,03,2,32,39,029,10,1,090,01,2, , , , , 
11,2014,03,2,32,39,029,10,1,090,02,2, , , , , 
11,2014,03,2,32,39,029,10,1,090,05,2, , , , , 
11,2014,03,2,32,45,030,01,1,091,03,1,1,4, , , 
11,2014,03,2,32,45,030,02,1,092,01,2, , , , , 
11,2014,03,2,32,45,030,03,1,093,02,2, , , , , 
11,2014,03,2,32,45,030,03,1,093,03,2, , , , , 
11,2014,03,2,32,45,030,04,1,094,02,2, , , , , 
11,2014,03,2,32,45,030,06,1,096,01,2, , , , , 
11,2014,03,2,32,45,030,06,1,096,03,2, , , , , 
11,2014,03,2,32,45,030,06,1,096,04,2, , , , , 
11,2014,03,2,32,45,030,06,1,096,05,2, , , , , 
11,2014,03,2,32,45,030,08,1,098,01,2, , , , , 
11,2014,03,2,32,45,030,08,1,098,02,2, , , , , 
11,2014,03,2,32,45,030,10,1,100,01,2, , , , , 
11,2014,03,2,42,03,007,01,1,001,02,2, , , , , 
11,2014,03,2,42,03,007,02,1,002,02,2, , , , , 
11,2014,03,2,42,03,007,02,1,002,03,2, , , , , 
11,2014,03,2,42,03,007,02,1,002,05,2, , , , , 
11,2014,03,2,42,03,007,03,1,003,02,2, , , , , 
11,2014,03,2,42,03,007,04,1,004,02,2, , , , , 
11,2014,03,2,42,03,007,04,1,004,03,2, , , , , 
11,2014,03,2,42,03,007,04,1,004,04,2, , , , , 
11,2014,03,2,42,03,007,05,1,005,04,2, , , , , 
11,2014,03,2,42,03,007,08,1,008,01,2, , , , , 
11,2014,03,2,42,03,007,08,1,008,06,2, , , , , 
11,2014,03,2,42,03,007,10,1,010,02,2, , , , , 
11,2014,03,2,42,06,008,02,1,012,02,2, , , , , 
11,2014,03,2,42,06,008,02,1,012,06,2, , , , , 
11,2014,03,2,42,06,008,03,1,013,02,2, , , , , 
11,2014,03,2,42,06,008,04,1,014,02,2, , , , , 
11,2014,03,2,42,06,008,05,1,015,01,2, , , , , 
11,2014,03,2,42,06,008,06,1,016,02,2, , , , , 
11,2014,03,2,42,06,008,06,1,016,03,2, , , , , 
11,2014,03,2,42,06,008,07,1,017,02,2, , , , , 
11,2014,03,2,42,06,008,07,1,017,03,2, , , , , 
11,2014,03,2,42,06,008,07,1,017,04,2, , , , , 
11,2014,03,2,42,06,008,08,1,018,02,2, , , , , 
11,2014,03,2,42,06,008,08,1,018,05,2, , , , , 
11,2014,03,2,42,06,008,09,1,019,02,2, , , , , 
11,2014,03,2,42,06,008,10,1,020,02,2, , , , , 
11,2014,03,2,42,06,008,10,1,020,05,2, , , , , 
11,2014,03,2,42,06,008,10,1,020,06,2, , , , , 
11,2014,03,2,42,12,009,02,1,022,02,2, , , , , 
11,2014,03,2,42,12,009,02,1,022,04,2, , , , , 
11,2014,03,2,42,12,009,02,1,022,05,2, , , , , 
11,2014,03,2,42,12,009,03,1,023,02,2, , , , , 
11,2014,03,2,42,12,009,04,1,024,02,2, , , , , 
11,2014,03,2,42,12,009,06,1,026,02,2, , , , , 
11,2014,03,2,42,12,009,07,1,027,02,2, , , , , 
11,2014,03,2,42,12,009,07,1,027,03,2, , , , , 
11,2014,03,2,42,12,009,07,1,027,04,2, , , , , 
11,2014,03,2,42,12,009,08,1,028,04,2, , , , , 
11,2014,03,2,42,12,009,09,1,029,02,2, , , , , 
11,2014,03,2,42,12,009,09,1,029,03,2, , , , , 
11,2014,03,2,42,12,009,09,1,029,04,2, , , , , 
11,2014,03,2,42,12,009,10,1,030,03,2, , , , , 
11,2014,03,1,61,54,036,01,1,091,02,2, , , , , 
11,2014,03,1,61,54,036,01,1,091,06,2, , , , , 
11,2014,03,1,61,54,036,02,1,092,01,2, , , , , 
11,2014,03,1,61,54,036,02,1,092,03,1,1,4, , , 
11,2014,03,1,61,54,036,03,1,093,02,2, , , , , 
11,2014,03,1,61,54,036,05,1,095,02,2, , , , , 
11,2014,03,1,61,54,036,05,1,095,04,2, , , , , 
11,2014,03,1,61,54,036,06,1,096,03,2, , , , , 
11,2014,03,1,61,54,036,07,1,097,04,2, , , , , 
11,2014,03,1,61,54,036,08,1,098,02,2, , , , , 
11,2014,03,1,61,54,036,10,1,100,02,2, , , , , 
11,2014,03,2,61,09,037,02,1,062,03,2, , , , , 
11,2014,03,2,61,09,037,03,1,063,06,2, , , , , 
11,2014,03,2,61,09,037,05,1,065,03,2, , , , , 
11,2014,03,2,61,09,037,05,1,065,04,2, , , , , 
11,2014,03,2,61,09,037,07,1,067,04,2, , , , , 
11,2014,03,2,61,09,037,09,1,069,03,2, , , , , 
11,2014,03,2,61,09,037,10,1,070,02,1,1,5, , , 
11,2014,03,2,61,21,038,01,1,041,01,2, , , , , 
11,2014,03,2,61,21,038,01,1,041,02,2, , , , , 
11,2014,03,2,61,21,038,01,1,041,03,2, , , , , 
11,2014,03,2,61,21,038,02,1,042,01,2, , , , , 
11,2014,03,2,61,21,038,02,1,042,02,2, , , , , 
11,2014,03,2,61,21,038,03,1,043,03,2, , , , , 
11,2014,03,2,61,21,038,04,1,044,01,2, , , , , 
11,2014,03,2,61,21,038,04,1,044,02,1,1,3, , , 
11,2014,03,2,61,21,038,05,1,045,03,1,1,4, , , 
11,2014,03,2,61,21,038,05,1,045,04,2, , , , , 
11,2014,03,2,61,21,038,07,1,047,01,2, , , , , 
11,2014,03,2,61,21,038,08,1,048,02,2, , , , , 
11,2014,03,2,61,21,038,09,1,049,01,2, , , , , 
11,2014,03,2,61,21,038,09,1,049,02,2, , , , , 
11,2014,03,2,61,21,038,09,1,049,03,2, , , , , 
11,2014,03,2,61,21,038,10,1,050,04,2, , , , , 
11,2014,03,2,61,24,039,02,1,162,01,2, , , , , 
11,2014,03,2,61,24,039,02,1,162,02,2, , , , , 
11,2014,03,2,61,24,039,07,1,167,03,2, , , , , 
11,2014,03,2,61,24,039,07,1,167,04,2, , , , , 
11,2014,03,2,61,24,039,10,1,170,06,2, , , , , 
11,2014,03,2,61,30,040,01,1,101,01,2, , , , , 
11,2014,03,2,61,30,040,01,1,101,02,2, , , , , 
11,2014,03,2,61,30,040,01,1,101,03,2, , , , , 
11,2014,03,2,61,30,040,01,1,101,04,2, , , , , 
11,2014,03,2,61,30,040,02,1,102,01,2, , , , , 
11,2014,03,2,61,30,040,03,1,103,01,2, , , , , 
11,2014,03,2,61,30,040,04,1,104,02,2, , , , , 
11,2014,03,2,61,30,040,04,1,104,03,2, , , , , 
11,2014,03,2,61,30,040,04,1,104,04,2, , , , , 
11,2014,03,2,61,30,040,04,1,104,05,2, , , , , 
11,2014,03,2,61,30,040,05,1,105,01,2, , , , , 
11,2014,03,2,61,30,040,06,1,106,01,2, , , , , 
11,2014,03,2,61,30,040,07,1,107,01,2, , , , , 
11,2014,03,2,61,30,040,07,1,107,03,2, , , , , 
11,2014,03,2,61,30,040,08,1,108,03,2, , , , , 
11,2014,03,2,61,30,040,09,1,109,02,2, , , , , 
11,2014,03,2,61,30,040,10,1,110,02,2, , , , , 
11,2014,03,2,61,30,040,10,1,110,03,2, , , , , 
11,2014,03,2,61,30,040,10,1,110,04,2, , , , , 
11,2014,03,2,61,33,041,01,1,081,05,2, , , , , 
11,2014,03,2,61,33,041,03,1,083,01,2, , , , , 
11,2014,03,2,61,33,041,04,1,084,01,2, , , , , 
11,2014,03,2,61,33,041,06,1,086,03,2, , , , , 
11,2014,03,2,61,33,041,07,1,087,02,2, , , , , 
11,2014,03,2,61,33,041,08,1,088,02,2, , , , , 
11,2014,03,2,61,33,041,08,1,088,04,2, , , , , 
11,2014,03,2,61,33,041,09,1,089,02,2, , , , , 
11,2014,03,2,61,33,041,09,1,089,06,2, , , , , 
11,2014,03,2,61,39,042,01,1,051,03,2, , , , , 
11,2014,03,2,61,39,042,02,1,052,01,2, , , , , 
11,2014,03,2,61,39,042,02,1,052,02,2, , , , , 
11,2014,03,2,61,39,042,05,1,055,01,2, , , , , 
11,2014,03,2,61,39,042,05,1,055,02,2, , , , , 
11,2014,03,2,61,39,042,05,1,055,03,2, , , , , 
11,2014,03,2,61,39,042,06,1,056,01,2, , , , , 
11,2014,03,2,61,39,042,07,1,057,02,2, , , , , 
11,2014,03,2,61,39,042,08,1,058,04,2, , , , , 
11,2014,03,2,61,42,043,01,1,111,03,2, , , , , 
11,2014,03,2,61,42,043,02,1,112,01,2, , , , , 
11,2014,03,2,61,42,043,02,1,112,02,2, , , , , 
11,2014,03,2,61,42,043,03,1,113,01,2, , , , , 
11,2014,03,2,61,42,043,04,1,114,02,2, , , , , 
11,2014,03,2,61,42,043,04,1,114,03,2, , , , , 
11,2014,03,2,61,42,043,04,1,114,04,2, , , , , 
11,2014,03,2,61,42,043,06,1,116,01,2, , , , , 
11,2014,03,2,61,42,043,08,1,118,02,2, , , , , 
11,2014,03,2,61,42,043,08,1,118,03,2, , , , , 
11,2014,03,2,61,42,043,09,1,119,02,2, , , , , 
11,2014,03,2,61,42,043,09,1,119,05,2, , , , , 
11,2014,03,2,61,42,043,10,1,120,01,2, , , , , 
11,2014,03,2,61,42,043,10,1,120,02,2, , , , , 
11,2014,03,2,61,48,044,01,1,021,  , , , , , , 
11,2014,03,2,61,48,044,01,1,021,02,2, , , , , 
11,2014,03,2,61,48,044,01,1,021,03,2, , , , , 
11,2014,03,2,61,48,044,01,1,021,04,2, , , , , 
11,2014,03,2,61,48,044,01,1,021,08,2, , , , , 
11,2014,03,2,61,48,044,01,1,021,09,2, , , , , 
11,2014,03,2,61,48,044,02,1,022,01,2, , , , , 
11,2014,03,2,61,48,044,02,1,022,03,2, , , , , 
11,2014,03,2,61,48,044,03,1,023,01,2, , , , , 
11,2014,03,2,61,48,044,04,1,024,02,2, , , , , 
11,2014,03,2,61,48,044,05,1,025,02,2, , , , , 
11,2014,03,2,61,48,044,06,1,026,02,2, , , , , 
11,2014,03,2,61,48,044,09,1,029,02,2, , , , , 
11,2014,03,2,61,48,044,10,1,030,02,2, , , , , 
11,2014,03,2,61,57,045,02,1,072,02,2, , , , , 
11,2014,03,2,61,57,045,02,1,072,03,2, , , , , 
11,2014,03,2,61,57,045,03,1,073,01,2, , , , , 
11,2014,03,2,61,57,045,03,1,073,03,2, , , , , 
11,2014,03,2,61,57,045,05,1,075,02,1,1,4, , , 
11,2014,03,2,61,57,045,07,1,077,02,2, , , , , 
11,2014,03,2,61,57,045,07,1,077,03,2, , , , , 
11,2014,03,2,61,57,045,07,1,077,04,3, , , , , 
11,2014,03,2,61,57,045,08,1,078,02,2, , , , , 
11,2014,03,2,61,57,045,09,1,079,05,1,1,5, , , 
11,2014,03,2,61,57,045,09,1,079,02,2, , , , , 
11,2014,03,2,61,57,045,10,1,080,03,2, , , , , 
11,2014,03,2,61,57,045,10,1,080,01,2, , , , , 
11,2014,03,2,61,57,045,10,1,080,02,2, , , , , 
11,2014,03,2,61,57,045,10,1,080,05,2, , , , , 
11,2014,03,2,61,63,046,01,1,031,01,2, , , , , 
11,2014,03,2,61,63,046,02,1,032,04,1,2, , , ,2
11,2014,03,2,61,63,046,03,1,033,02,2, , , , , 
11,2014,03,2,61,63,046,04,1,034,02,2, , , , , 
11,2014,03,2,61,63,046,08,1,038,01,2, , , , , 
11,2014,03,2,61,63,046,10,1,040,01,2, , , , , 
11,2014,03,2,61,66,047,02,1,122,04,1,2, , , ,9
11,2014,03,2,61,66,047,03,1,123,02,2, , , , , 
11,2014,03,2,61,66,047,04,1,124,01,2, , , , , 
11,2014,03,2,61,66,047,04,1,124,02,2, , , , , 
11,2014,03,2,61,66,047,05,1,125,02,2, , , , , 
11,2014,03,2,61,66,047,07,1,127,03,2, , , , , 
11,2014,03,2,61,66,047,07,1,127,05,2, , , , , 
11,2014,03,2,61,66,047,09,1,129,03,1,1,1,4, , 
11,2014,03,2,61,72,048,01,1,011,03,2, , , , , 
11,2014,03,2,61,72,048,02,1,012,02,2, , , , , 
11,2014,03,2,61,72,048,02,1,012,04,2, , , , , 
11,2014,03,2,61,72,048,04,1,014,01,2, , , , , 
11,2014,03,2,61,72,048,04,1,014,02,2, , , , , 
11,2014,03,2,61,72,048,05,1,015,05,1,1,4, , , 
11,2014,03,2,61,72,048,06,1,016,02,2, , , , , 
11,2014,03,2,61,72,048,07,1,017,03,2, , , , , 
11,2014,03,2,61,72,048,10,1,020,01,2, , , , , 
11,2014,03,2,61,75,049,01,1,141,01,2, , , , , 
11,2014,03,2,61,75,049,01,1,141,02,1,2, , , ,4
11,2014,03,2,61,75,049,01,1,141,03,2, , , , , 
11,2014,03,2,61,75,049,01,1,141,04,2, , , , , 
11,2014,03,2,61,75,049,01,1,141,05,2, , , , , 
11,2014,03,2,61,75,049,03,1,143,01,2, , , , , 
11,2014,03,2,61,75,049,03,1,143,02,2, , , , , 
11,2014,03,2,61,75,049,04,1,144,01,2, , , , , 
11,2014,03,2,61,75,049,07,1,147,03,2, , , , , 
11,2014,03,2,61,75,049,07,1,147,04,2, , , , , 
11,2014,03,2,61,75,049,08,1,148,01,2, , , , , 
11,2014,03,2,61,75,049,08,1,148,02,2, , , , , 
11,2014,03,2,61,75,049,09,1,149,02,2, , , , , 
11,2014,03,2,61,75,049,09,1,149,03,2, , , , , 
11,2014,03,2,61,75,049,10,1,150,03,2, , , , , 
11,2014,03,2,61,78,050,01,1,131,02,2, , , , , 
11,2014,03,2,61,78,050,01,1,131,05,2, , , , , 
11,2014,03,2,61,78,050,02,1,132,01,2, , , , , 
11,2014,03,2,61,78,050,02,1,132,04,2, , , , , 
11,2014,03,2,61,78,050,03,1,133,03,2, , , , , 
11,2014,03,2,61,78,050,04,1,134,02,1,2, , , ,6
11,2014,03,2,61,78,050,04,1,134,05,2, , , , , 
11,2014,03,2,61,78,050,06,1,136,01,2, , , , , 
11,2014,03,2,61,78,050,06,1,136,02,2, , , , , 
11,2014,03,2,61,78,050,07,1,137,02,1,2, , , ,6
11,2014,03,2,61,78,050,08,1,138,01,2, , , , , 
11,2014,03,2,61,78,050,08,1,138,02,2, , , , , 
11,2014,03,2,61,78,050,08,1,138,05,2, , , , , 
11,2014,03,2,61,78,050,09,1,139,01,2, , , , , 
11,2014,03,2,61,81,051,01,1,151,02,2, , , , , 
11,2014,03,2,61,81,051,01,1,151,03,2, , , , , 
11,2014,03,2,61,81,051,02,1,152,03,2, , , , , 
11,2014,03,2,61,81,051,03,1,153,01,2, , , , , 
11,2014,03,2,61,81,051,03,1,153,02,2, , , , , 
11,2014,03,2,61,81,051,03,1,153,03,1,1,9, , , 
11,2014,03,2,61,81,051,03,1,153,04,1,1,9, , , 
11,2014,03,2,61,81,051,04,1,154,02,2, , , , , 
11,2014,03,2,61,81,051,05,1,155,02,2, , , , , 
11,2014,03,2,61,81,051,05,1,155,04,2, , , , , 
11,2014,03,2,61,81,051,06,1,156,02,2, , , , , 
11,2014,03,2,61,81,051,06,1,156,03,2, , , , , 
11,2014,03,2,61,81,051,07,1,157,05,2, , , , , 
11,2014,03,2,61,81,051,08,1,158,02,2, , , , , 
11,2014,03,2,61,81,051,08,1,158,04,2, , , , , 
11,2014,03,2,61,81,051,09,1,159,01,2, , , , , 
11,2014,03,2,61,81,051,10,1,160,02,2, , , , , 
11,2014,03,2,61,81,051,10,1,160,04,2, , , , , 
11,2014,03,2,61,87,052,02,1,002,02,2, , , , , 
11,2014,03,2,61,87,052,04,1,004,03,2, , , , , 
11,2014,03,2,61,87,052,05,1,005,02,2, , , , , 
11,2014,03,2,61,87,052,06,1,006,01,2, , , , , 
11,2014,03,2,61,87,052,06,1,006,02,2, , , , , 
11,2014,03,2,61,87,052,07,1,007,04,2, , , , , 
11,2014,03,2,61,87,052,08,1,008,02,2, , , , , 
11,2014,03,2,61,87,052,08,1,008,06,2, , , , , 
11,2014,03,2,61,87,052,10,1,010,04,2, , , , , 
11,2014,03,2,45,06,007,01,1,001,01,2, , , , , 
11,2014,03,2,45,06,007,02,1,002,02,2, , , , , 
11,2014,03,2,45,06,007,03,1,003,02,2, , , , , 
11,2014,03,2,45,06,007,04,1,004,02,2, , , , , 
11,2014,03,2,45,06,007,05,1,005,02,2, , , , , 
11,2014,03,2,45,06,007,05,1,005,03,3, , , , , 
11,2014,03,2,45,06,007,06,1,006,02,2, , , , , 
11,2014,03,2,45,06,007,06,1,006,04,2, , , , , 
11,2014,03,2,45,06,007,07,1,007,02,2, , , , , 
11,2014,03,2,45,06,007,08,1,008,01,2, , , , , 
11,2014,03,2,45,06,007,08,1,008,02,2, , , , , 
11,2014,03,2,45,06,007,08,1,008,04,2, , , , , 
11,2014,03,2,45,06,007,08,1,008,05,2, , , , , 
11,2014,03,2,45,06,007,09,1,009,02,2, , , , , 
11,2014,03,2,45,06,007,09,1,009,03,1,1,3, , , 
11,2014,03,2,45,06,007,09,1,009,04,2, , , , , 
11,2014,03,2,45,09,008,01,1,011,02,2, , , , , 
11,2014,03,2,45,09,008,02,1,012,02,2, , , , , 
11,2014,03,2,45,09,008,03,1,013,01,2, , , , , 
11,2014,03,2,45,09,008,03,1,013,02,2, , , , , 
11,2014,03,2,45,09,008,03,1,013,04,1,1,4, , , 
11,2014,03,2,45,09,008,04,1,014,01,2, , , , , 
11,2014,03,2,45,09,008,04,1,014,03,2, , , , , 
11,2014,03,2,45,09,008,04,1,014,04,2, , , , , 
11,2014,03,2,45,09,008,04,1,014,07,2, , , , , 
11,2014,03,2,45,09,008,06,1,016,02,2, , , , , 
11,2014,03,2,45,09,008,06,1,016,05,2, , , , , 
11,2014,03,2,45,09,008,07,1,017,02,2, , , , , 
11,2014,03,2,45,09,008,07,1,017,03,2, , , , , 
11,2014,03,2,45,09,008,07,1,017,04,2, , , , , 
11,2014,03,2,45,09,008,10,1,020,  , , , , , , 
11,2014,03,2,45,09,008,10,1,020,02,2, , , , , 
11,2014,03,2,45,12,009,01,1,021,01,2, , , , , 
11,2014,03,2,45,12,009,02,1,022,01,2, , , , , 
11,2014,03,2,45,12,009,02,1,022,02,2, , , , , 
11,2014,03,2,45,12,009,03,1,023,01,2, , , , , 
11,2014,03,2,45,12,009,04,1,024,02,2, , , , , 
11,2014,03,2,45,12,009,04,1,024,04,1,2, , , ,4
11,2014,03,2,45,12,009,04,1,024,05,2, , , , , 
11,2014,03,2,45,12,009,05,1,025,02,2, , , , , 
11,2014,03,2,45,12,009,05,1,025,04,2, , , , , 
11,2014,03,2,45,12,009,07,1,027,02,2, , , , , 
11,2014,03,2,45,12,009,08,1,028,02,2, , , , , 
11,2014,03,2,45,12,009,09,1,029,02,2, , , , , 
11,2014,03,2,45,12,009,10,1,030,02,2, , , , , 
