REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q33_PERSON_SERIAL_NO,Q33_EXPECT_A_JOB,Q34_STEPS_TAKEN_FIND_JOB,Q351_STEPS_TAKEN_1ST,Q352_STEPS_TAKEN_2ND,Q353_STEPS_TAKEN_3RD,Q36_REASON_NOT_TAKING_ACTION
09,2008,07,2,21,078,08,1,078,01,2, , , , , 
09,2008,07,2,21,078,08,1,078,02,2, , , , , 
09,2008,07,2,21,078,09,1,079,01,2, , , , , 
09,2008,07,2,21,078,10,1,080,03,2, , , , , 
09,2008,07,2,21,079,01,1,081,02,2, , , , , 
09,2008,07,2,21,079,01,1,081,03,2, , , , , 
09,2008,07,2,21,079,01,1,081,06,2, , , , , 
09,2008,07,2,21,079,01,1,081,07,2, , , , , 
09,2008,07,2,21,079,02,1,082,01,2, , , , , 
09,2008,07,2,21,079,02,1,082,03,2, , , , , 
09,2008,07,2,21,079,03,1,083,01,2, , , , , 
09,2008,07,2,21,079,03,1,083,04,2, , , , , 
09,2008,07,2,21,079,04,1,084,01,2, , , , , 
09,2008,07,2,21,079,05,1,085,02,2, , , , , 
09,2008,07,2,21,079,05,1,085,04,1,2, , , ,2
09,2008,07,2,21,079,05,1,085,05,2, , , , , 
09,2008,07,2,21,079,06,1,086,02,2, , , , , 
09,2008,07,2,21,079,06,1,086,03,2, , , , , 
09,2008,07,2,21,079,06,1,086,04,2, , , , , 
09,2008,07,2,21,079,07,1,087,02,2, , , , , 
09,2008,07,2,21,079,07,1,087,03,2, , , , , 
09,2008,07,2,21,079,07,1,087,04,1,1,4, , , 
09,2008,07,2,21,079,07,1,087,05,2, , , , , 
09,2008,07,2,21,079,07,1,087,06,2, , , , , 
09,2008,07,2,21,079,08,1,088,02,2, , , , , 
09,2008,07,2,21,079,08,1,088,03,2, , , , , 
09,2008,07,2,21,079,09,1,089,01,2, , , , , 
09,2008,07,2,21,079,09,1,089,02,2, , , , , 
09,2008,07,2,21,080,01,1,091,01,2, , , , , 
09,2008,07,2,21,080,01,1,091,02,2, , , , , 
09,2008,07,2,21,080,02,1,092,02,2, , , , , 
09,2008,07,2,21,080,02,1,092,03,2, , , , , 
09,2008,07,2,21,080,02,1,092,04,2, , , , , 
09,2008,07,2,21,080,03,1,093,01,2, , , , , 
09,2008,07,2,21,080,04,1,094,01,2, , , , , 
09,2008,07,2,21,080,04,1,094,02,2, , , , , 
09,2008,07,2,21,080,07,1,097,02,2, , , , , 
09,2008,07,2,21,080,08,1,098,01,2, , , , , 
09,2008,07,2,21,080,08,1,098,02,2, , , , , 
09,2008,07,2,21,080,09,1,099,02,1,2, , , ,9
09,2008,07,2,21,080,10,1,100,01,1,1,5, , , 
09,2008,07,2,21,080,10,1,100,02,2, , , , , 
09,2008,07,2,21,080,10,1,100,04,2, , , , , 
09,2008,07,2,21,080,10,1,100,05,2, , , , , 
09,2008,07,3,21,081,01,1,101,01,2, , , , , 
09,2008,07,3,21,081,02,1,102,02,2, , , , , 
09,2008,07,3,21,081,02,1,102,03,2, , , , , 
09,2008,07,3,21,081,03,1,103,02,2, , , , , 
09,2008,07,3,21,081,09,1,110,01,2, , , , , 
09,2008,07,3,21,081,10,1,111,02,2, , , , , 
09,2008,07,3,21,081,10,1,111,03,2, , , , , 
09,2008,07,3,21,081,10,1,111,04,2, , , , , 
09,2008,07,3,21,081,10,1,111,05,2, , , , , 
09,2008,07,2,22,032,03,1,043,01,2, , , , , 
09,2008,07,2,22,032,03,1,043,02,2, , , , , 
09,2008,07,2,22,032,03,1,043,03,2, , , , , 
09,2008,07,2,22,032,04,1,044,01,2, , , , , 
09,2008,07,2,22,032,04,1,044,04,2, , , , , 
09,2008,07,2,22,032,04,1,044,05,2, , , , , 
09,2008,07,2,22,032,05,1,045,04,2, , , , , 
09,2008,07,2,22,032,06,1,046,02,2, , , , , 
09,2008,07,2,22,032,06,1,046,08,2, , , , , 
09,2008,07,2,22,032,07,1,047,02,1,1,9, , , 
09,2008,07,2,22,032,07,1,047,03,1,1,9, , , 
09,2008,07,2,22,032,08,1,048,01,2, , , , , 
09,2008,07,2,22,032,09,1,049,01,2, , , , , 
09,2008,07,2,22,032,09,1,049,02,2, , , , , 
09,2008,07,2,22,032,10,1,050,03,2, , , , , 
09,2008,07,2,22,033,01,1,031,02,2, , , , , 
09,2008,07,2,22,033,03,1,033,05,2, , , , , 
09,2008,07,2,22,033,03,1,033,06,2, , , , , 
09,2008,07,2,22,033,06,1,036,04,2, , , , , 
09,2008,07,2,22,033,07,1,037,04,2, , , , , 
09,2008,07,2,22,033,10,1,040,02,2, , , , , 
09,2008,07,2,22,034,01,1,001,03,2, , , , , 
09,2008,07,2,22,034,02,1,002,03,2, , , , , 
09,2008,07,2,22,034,03,1,003,01,2, , , , , 
09,2008,07,2,22,034,03,1,003,02,2, , , , , 
09,2008,07,2,22,034,03,1,003,05,2, , , , , 
09,2008,07,2,22,034,04,1,004,03,2, , , , , 
09,2008,07,2,22,034,05,1,005,02,2, , , , , 
09,2008,07,2,22,034,05,1,005,05,2, , , , , 
09,2008,07,2,22,034,06,1,006,01,2, , , , , 
09,2008,07,2,22,034,06,1,006,02,2, , , , , 
09,2008,07,2,22,034,06,1,006,03,2, , , , , 
09,2008,07,2,22,034,07,1,007,02,2, , , , , 
09,2008,07,2,22,034,07,1,007,03,2, , , , , 
09,2008,07,2,22,034,07,1,007,04,2, , , , , 
09,2008,07,2,22,034,07,1,007,05,2, , , , , 
09,2008,07,2,22,034,08,1,008,01,2, , , , , 
09,2008,07,2,22,034,08,1,008,02,2, , , , , 
09,2008,07,2,22,035,02,1,012,01,2, , , , , 
09,2008,07,2,22,035,02,1,012,02,2, , , , , 
09,2008,07,2,22,035,02,1,012,03,1,2, , , ,1
09,2008,07,2,22,035,03,1,013,02,2, , , , , 
09,2008,07,2,22,035,04,1,014,01,2, , , , , 
09,2008,07,2,22,035,06,1,016,01,2, , , , , 
09,2008,07,2,22,035,06,1,016,02,2, , , , , 
09,2008,07,2,22,035,06,1,016,03,2, , , , , 
09,2008,07,2,22,035,07,1,017,01,2, , , , , 
09,2008,07,2,22,035,07,1,017,02,2, , , , , 
09,2008,07,2,22,035,10,1,020,01,1,1,4, , , 
09,2008,07,2,22,036,01,1,021,01,2, , , , , 
09,2008,07,2,22,036,01,1,021,05,2, , , , , 
09,2008,07,2,22,036,02,1,022,01,2, , , , , 
09,2008,07,2,22,036,02,1,022,02,2, , , , , 
09,2008,07,2,22,036,02,1,022,03,2, , , , , 
09,2008,07,2,22,036,02,1,022,05,1,2, , , ,3
09,2008,07,2,22,036,02,1,022,06,2, , , , , 
09,2008,07,2,22,036,03,1,023,01,2, , , , , 
09,2008,07,2,22,036,03,1,023,02,2, , , , , 
09,2008,07,2,22,036,03,1,023,04,2, , , , , 
09,2008,07,2,22,036,03,1,023,05,2, , , , , 
09,2008,07,2,22,036,03,1,023,06,2, , , , , 
09,2008,07,2,22,036,04,1,024,01,2, , , , , 
09,2008,07,2,22,036,04,1,024,02,2, , , , , 
09,2008,07,2,22,036,04,1,024,03,1,1,1, , , 
09,2008,07,2,22,036,04,1,024,04,2, , , , , 
09,2008,07,2,22,036,04,1,024,05,2, , , , , 
09,2008,07,2,22,036,04,1,024,07,2, , , , , 
09,2008,07,2,22,036,04,1,024,09,2, , , , , 
09,2008,07,2,22,036,05,1,025,01,2, , , , , 
09,2008,07,2,22,036,05,1,025,03,2, , , , , 
09,2008,07,2,22,036,06,1,026,03,2, , , , , 
09,2008,07,2,22,036,06,1,026,04,2, , , , , 
09,2008,07,2,22,036,07,1,027,02,2, , , , , 
09,2008,07,2,22,036,07,1,027,03,2, , , , , 
09,2008,07,2,22,036,07,1,027,04,2, , , , , 
09,2008,07,2,22,036,07,1,027,05,2, , , , , 
09,2008,07,2,22,036,07,1,027,06,2, , , , , 
09,2008,07,2,22,036,08,1,028,01,2, , , , , 
09,2008,07,2,22,036,08,1,028,02,2, , , , , 
09,2008,07,2,22,036,08,1,028,04,2, , , , , 
09,2008,07,2,22,036,08,1,028,09,2, , , , , 
09,2008,07,2,22,036,09,1,029,01,2, , , , , 
09,2008,07,2,22,036,09,1,029,02,2, , , , , 
09,2008,07,2,22,036,09,1,029,03,2, , , , , 
09,2008,07,2,22,036,09,1,029,05,2, , , , , 
09,2008,07,2,22,036,09,1,029,06,2, , , , , 
09,2008,07,2,22,036,10,1,030,01,2, , , , , 
09,2008,07,1,23,031,02,1,002,03,2, , , , , 
09,2008,07,1,23,031,02,1,002,04,2, , , , , 
09,2008,07,1,23,031,02,2,003,02,2, , , , , 
09,2008,07,1,23,031,03,1,004,03,1,2, , , ,7
09,2008,07,1,23,031,03,1,004,04,2, , , , , 
09,2008,07,1,23,031,04,1,005,01,2, , , , , 
09,2008,07,1,23,031,04,1,005,04,2, , , , , 
09,2008,07,1,23,031,04,1,005,05,2, , , , , 
09,2008,07,1,23,031,05,1,006,04,2, , , , , 
09,2008,07,1,23,031,05,1,006,05,2, , , , , 
09,2008,07,1,23,031,05,1,006,06,2, , , , , 
09,2008,07,1,23,031,06,1,007,04,2, , , , , 
09,2008,07,1,23,031,07,1,008,02,2, , , , , 
09,2008,07,1,23,031,08,1,009,03,2, , , , , 
09,2008,07,1,23,031,08,1,009,04,2, , , , , 
09,2008,07,1,23,031,08,1,009,05,2, , , , , 
09,2008,07,1,23,031,10,1,011,02,2, , , , , 
09,2008,07,1,23,031,10,1,011,06,2, , , , , 
09,2008,07,1,23,031,10,1,011,07,2, , , , , 
09,2008,07,2,23,032,02,1,013,02,2, , , , , 
09,2008,07,2,23,032,02,1,013,03,2, , , , , 
09,2008,07,2,23,032,05,1,016,03,2, , , , , 
09,2008,07,2,23,032,05,1,016,04,2, , , , , 
09,2008,07,2,23,032,07,1,018,03,2, , , , , 
09,2008,07,2,23,032,08,1,019,01,2, , , , , 
09,2008,07,2,23,032,10,1,021,03,1,1,4, , , 
09,2008,07,2,23,032,10,1,021,04,2, , , , , 
09,2008,07,3,23,033,01,1,022,02,2, , , , , 
09,2008,07,3,23,033,03,1,024,04,2, , , , , 
09,2008,07,3,23,033,04,1,025,03,2, , , , , 
09,2008,07,3,23,033,05,1,026,02,2, , , , , 
09,2008,07,3,23,033,07,1,028,01,2, , , , , 
09,2008,07,3,23,033,08,1,029,02,2, , , , , 
09,2008,07,3,23,033,09,1,030,02,2, , , , , 
09,2008,07,3,23,033,09,1,030,03,2, , , , , 
09,2008,07,3,23,033,09,1,030,05,2, , , , , 
09,2008,07,3,23,033,10,1,031,03,2, , , , , 
09,2008,07,3,23,033,10,1,031,04,2, , , , , 
09,2008,07,3,23,033,01,1,032,03,2, , , , , 
09,2008,07,3,23,035,02,1,038,04,2, , , , , 
09,2008,07,3,23,035,03,1,039,01,2, , , , , 
09,2008,07,3,23,035,04,1,040,01,2, , , , , 
09,2008,07,3,23,035,04,1,040,02,2, , , , , 
09,2008,07,3,23,035,04,1,040,03,1,1,3, , , 
09,2008,07,3,23,035,05,1,041,01,2, , , , , 
09,2008,07,3,23,035,05,1,041,04,2, , , , , 
09,2008,07,3,23,035,08,1,044,01,2, , , , , 
09,2008,07,3,23,035,08,1,044,02,2, , , , , 
09,2008,07,3,23,035,09,1,045,01,2, , , , , 
09,2008,07,3,23,035,09,1,045,02,2, , , , , 
09,2008,07,1,31,061,01,1,001,03,2, , , , , 
09,2008,07,1,31,061,01,1,001,04,2, , , , , 
09,2008,07,1,31,061,01,1,001,05,2, , , , , 
09,2008,07,1,31,061,03,1,003,02,2, , , , , 
09,2008,07,1,31,061,03,1,003,03,1,1,2, , , 
09,2008,07,1,31,061,03,1,003,05,2, , , , , 
09,2008,07,1,31,061,04,1,004,01,2, , , , , 
09,2008,07,1,31,061,04,1,004,02,2, , , , , 
09,2008,07,1,31,061,04,1,004,03,2, , , , , 
09,2008,07,1,31,061,04,1,004,04,2, , , , , 
09,2008,07,1,31,061,04,1,004,05,2, , , , , 
09,2008,07,1,31,061,05,1,005,02,2, , , , , 
09,2008,07,1,31,061,05,1,005,05,2, , , , , 
09,2008,07,1,31,061,05,1,005,06,2, , , , , 
09,2008,07,1,31,061,05,1,005,07,2, , , , , 
09,2008,07,1,31,061,05,1,005,08,2, , , , , 
09,2008,07,1,31,061,07,1,007,02,2, , , , , 
09,2008,07,1,31,061,08,1,008,03,2, , , , , 
09,2008,07,1,31,061,09,1,009,01,2, , , , , 
09,2008,07,1,31,061,09,1,009,04,2, , , , , 
09,2008,07,1,31,061,09,1,009,06,2, , , , , 
09,2008,07,1,31,061,10,1,010,01,2, , , , , 
09,2008,07,1,31,061,10,1,010,02,2, , , , , 
09,2008,07,1,31,061,10,1,010,04,2, , , , , 
09,2008,07,1,31,061,10,1,010,06,2, , , , , 
09,2008,07,2,31,062,01,1,011,01,2, , , , , 
09,2008,07,2,31,062,01,1,011,03,2, , , , , 
09,2008,07,2,31,062,02,1,012,04,2, , , , , 
09,2008,07,2,31,062,03,1,013,01,2, , , , , 
09,2008,07,2,31,062,03,1,013,02,2, , , , , 
09,2008,07,2,31,062,03,1,013,03,1,2, , , ,9
09,2008,07,2,31,062,04,1,014,02,2, , , , , 
09,2008,07,2,31,062,05,1,015,01,2, , , , , 
09,2008,07,2,31,062,05,1,015,06,2, , , , , 
09,2008,07,2,31,062,06,2,016,01,2, , , , , 
09,2008,07,2,31,062,06,2,016,03,2, , , , , 
09,2008,07,2,31,062,07,1,017,01,2, , , , , 
09,2008,07,2,31,062,08,1,018,03,1,1,4, , , 
09,2008,07,2,31,062,07,1,019,02,2, , , , , 
09,2008,07,2,31,062,10,1,020,02,2, , , , , 
09,2008,08,2,31,063,01,1,021,02,2, , , , , 
09,2008,08,2,31,063,01,1,021,03,2, , , , , 
09,2008,07,2,31,063,02,1,022,01,2, , , , , 
09,2008,07,2,31,063,02,1,022,02,2, , , , , 
09,2008,07,2,31,063,03,1,023,01,2, , , , , 
09,2008,07,2,31,063,04,1,024,02,2, , , , , 
09,2008,07,2,31,063,07,1,027,03,2, , , , , 
09,2008,07,2,31,063,07,1,027,04,2, , , , , 
09,2008,07,2,31,063,07,1,027,05,2, , , , , 
09,2008,07,2,31,063,09,1,029,01,2, , , , , 
09,2008,07,2,31,063,09,1,029,02,2, , , , , 
09,2008,07,2,31,063,10,1,030,03,2, , , , , 
09,2008,07,2,31,064,01,1,031,01,2, , , , , 
09,2008,07,2,31,064,01,1,031,02,2, , , , , 
09,2008,07,2,31,064,01,2,032,01,2, , , , , 
09,2008,07,2,31,064,02,1,033,01,2, , , , , 
09,2008,07,2,31,064,03,1,034,02,2, , , , , 
09,2008,07,2,31,064,03,1,034,03,1,2, , , ,9
09,2008,07,2,31,064,03,1,034,04,2, , , , , 
09,2008,07,2,31,064,04,1,035,01,1,1,4, , , 
09,2008,07,2,31,064,04,1,035,02,2, , , , , 
09,2008,07,2,31,064,04,1,035,03,2, , , , , 
09,2008,07,2,31,064,05,1,036,02,2, , , , , 
09,2008,07,2,31,064,06,1,037,02,2, , , , , 
09,2008,07,2,31,064,06,1,037,04,1,1,2, , , 
09,2008,07,2,31,064,07,1,038,02,2, , , , , 
09,2008,07,2,31,064,07,1,038,03,1,1,4, , , 
09,2008,07,2,31,064,07,1,038,04,1,2, , , ,4
09,2008,07,2,31,064,07,1,038,05,1,2, , , ,4
09,2008,07,2,31,064,08,1,039,03,2, , , , , 
09,2008,07,2,31,064,10,1,041,01,2, , , , , 
09,2008,07,2,31,064,10,1,041,03,1,2, , , ,9
09,2008,07,2,31,064,10,1,041,04,2, , , , , 
09,2008,07,2,31,065,01,1,042,03,2, , , , , 
09,2008,07,2,31,065,01,1,042,04,2, , , , , 
09,2008,07,2,31,065,01,1,042,05,2, , , , , 
09,2008,07,2,31,065,02,1,043,04,2, , , , , 
09,2008,07,2,31,065,03,1,044,02,2, , , , , 
09,2008,07,2,31,065,04,1,045,03,2, , , , , 
09,2008,07,2,31,065,04,1,045,08,2, , , , , 
09,2008,07,2,31,065,05,1,046,03,2, , , , , 
09,2008,07,2,31,065,05,1,046,04,2, , , , , 
09,2008,07,2,31,065,06,1,047,02,2, , , , , 
09,2008,07,2,31,065,06,1,047,05,2, , , , , 
09,2008,07,2,31,065,08,1,049,02,2, , , , , 
09,2008,07,2,31,065,09,1,050,04,2, , , , , 
09,2008,07,2,31,065,09,1,050,05,2, , , , , 
09,2008,07,2,31,065,09,1,050,06,2, , , , , 
09,2008,07,2,31,065,10,1,051,03,2, , , , , 
09,2008,07,2,31,065,10,1,051,04,2, , , , , 
09,2008,07,2,31,066,01,1,052,01,2, , , , , 
09,2008,07,2,31,066,01,1,052,02,2, , , , , 
09,2008,07,2,31,066,02,1,053,01,2, , , , , 
09,2008,07,2,31,066,03,1,054,02,2, , , , , 
09,2008,07,2,31,066,04,1,055,04,2, , , , , 
09,2008,07,2,31,066,04,1,055,05,2, , , , , 
09,2008,07,2,31,066,04,1,055,06,2, , , , , 
09,2008,07,2,31,066,03,1,057,01,2, , , , , 
09,2008,07,2,31,066,03,1,057,02,2, , , , , 
09,2008,07,2,31,066,07,1,058,01,2, , , , , 
09,2008,07,2,31,066,07,1,058,02,2, , , , , 
09,2008,07,2,31,066,08,1,059,03,2, , , , , 
09,2008,07,2,31,066,09,1,060,01,2, , , , , 
09,2008,07,2,31,066,09,1,060,02,2, , , , , 
09,2008,07,2,31,066,09,1,060,05,2, , , , , 
09,2008,07,2,31,066,10,1,061,03,2, , , , , 
09,2008,07,2,31,066,10,1,061,04,2, , , , , 
09,2008,07,2,31,066,10,1,061,05,2, , , , , 
09,2008,07,2,31,066,10,1,061,06,2, , , , , 
09,2008,07,2,31,067,01,1,062,01,2, , , , , 
09,2008,07,2,31,067,01,1,062,02,2, , , , , 
09,2008,07,2,31,067,02,1,063,03,1,2, , , ,4
09,2008,07,2,31,067,02,1,063,04,2, , , , , 
09,2008,07,2,31,067,02,1,063,05,2, , , , , 
09,2008,07,2,31,067,03,1,064,01,2, , , , , 
09,2008,07,2,31,067,03,1,064,02,2, , , , , 
09,2008,07,2,31,067,04,1,065,01,2, , , , , 
09,2008,07,2,31,067,04,1,065,02,2, , , , , 
09,2008,07,2,31,067,06,1,067,02,2, , , , , 
09,2008,07,2,31,067,07,1,068,03,2, , , , , 
09,2008,07,2,31,067,09,1,070,01,2, , , , , 
09,2008,07,2,31,067,09,1,070,03,2, , , , , 
09,2008,07,2,31,067,09,1,070,05,2, , , , , 
09,2008,07,2,31,067,10,1,071,03,2, , , , , 
09,2008,07,2,31,067,10,1,071,04,2, , , , , 
09,2008,07,2,31,068,01,1,072,02,2, , , , , 
09,2008,07,2,31,068,01,1,072,04,2, , , , , 
09,2008,07,2,31,068,02,1,073,01,2, , , , , 
09,2008,07,2,31,068,02,1,073,03,2, , , , , 
09,2008,07,2,31,068,03,1,074,03,1,1,4, , , 
09,2008,07,2,31,068,03,1,074,05,2, , , , , 
09,2008,07,2,31,068,04,1,075,02,1,2, , , ,9
09,2008,07,2,31,068,04,1,075,03,2, , , , , 
09,2008,07,2,31,068,05,1,076,02,2, , , , , 
09,2008,07,2,31,068,05,1,076,03,1,1,4, , , 
09,2008,07,2,31,068,05,1,076,04,1,1,4, , , 
09,2008,07,2,31,068,07,1,078,02,2, , , , , 
09,2008,07,2,31,068,07,1,078,03,1,2, , , ,2
09,2008,07,2,31,068,09,1,080,02,2, , , , , 
09,2008,07,2,31,068,09,1,080,03,2, , , , , 
09,2008,07,2,31,068,10,1,081,01,1,2, , , ,9
09,2008,07,2,31,069,01,1,082,01,2, , , , , 
09,2008,07,2,31,069,01,1,082,02,2, , , , , 
09,2008,07,2,31,069,01,1,082,03,2, , , , , 
09,2008,07,2,31,069,01,2,083,02,2, , , , , 
09,2008,07,2,31,069,03,1,085,01,2, , , , , 
09,2008,07,2,31,069,03,1,085,02,2, , , , , 
09,2008,07,2,31,069,04,1,086,02,2, , , , , 
09,2008,07,2,31,069,05,1,087,02,2, , , , , 
09,2008,07,2,31,069,05,1,087,04,2, , , , , 
09,2008,07,2,31,069,05,1,087,05,2, , , , , 
09,2008,07,2,31,069,06,1,088,01,2, , , , , 
09,2008,07,2,31,069,07,1,089,01,2, , , , , 
09,2008,07,2,31,069,07,1,089,03,2, , , , , 
09,2008,07,2,31,069,07,1,089,04,2, , , , , 
09,2008,07,2,31,069,07,1,089,06,1,2, , , ,9
09,2008,07,2,31,069,08,1,090,01,2, , , , , 
09,2008,07,2,31,069,08,1,090,03,2, , , , , 
09,2008,07,2,31,069,09,1,091,01,2, , , , , 
09,2008,07,2,31,069,09,1,091,02,2, , , , , 
09,2008,07,2,31,069,10,1,092,03,2, , , , , 
09,2008,07,2,31,069,10,1,092,04,2, , , , , 
09,2008,07,2,31,069,10,1,092,05,2, , , , , 
09,2008,07,2,31,070,01,1,093,01,2, , , , , 
09,2008,07,2,31,070,01,1,093,02,2, , , , , 
09,2008,07,2,31,070,01,1,093,03,2, , , , , 
09,2008,07,2,31,070,02,1,094,01,2, , , , , 
09,2008,07,2,31,070,03,1,095,02,2, , , , , 
09,2008,07,2,31,070,04,1,096,02,2, , , , , 
09,2008,07,2,31,070,04,1,096,04,2, , , , , 
09,2008,07,2,31,070,06,1,098,02,2, , , , , 
09,2008,07,2,31,070,06,1,098,03,2, , , , , 
09,2008,07,2,31,070,08,1,100,01,2, , , , , 
09,2008,07,2,31,070,08,1,100,02,2, , , , , 
09,2008,07,2,31,070,09,1,101,02,2, , , , , 
09,2008,07,2,31,070,09,1,101,03,1,1,9, , , 
09,2008,07,2,31,070,10,1,102,02,2, , , , , 
09,2008,07,2,31,070,10,1,102,03,1,1,2, , , 
09,2008,07,2,31,070,10,1,102,04,1,1,1, , , 
09,2008,07,2,31,070,10,1,102,05,1,1,3, , , 
09,2008,07,1,32,050,01,1,001,01,2, , , , , 
09,2008,07,1,32,050,02,1,002,01,1,2, , , ,5
09,2008,07,1,32,050,02,1,002,03,2, , , , , 
09,2008,07,1,32,050,03,1,003,02,2, , , , , 
09,2008,07,1,32,050,03,1,003,03,2, , , , , 
09,2008,07,1,32,050,03,1,003,04,2, , , , , 
09,2008,07,1,32,050,05,1,005,02,2, , , , , 
09,2008,07,1,32,050,05,1,005,05,2, , , , , 
09,2008,07,1,32,050,05,1,005,06,2, , , , , 
09,2008,07,1,32,050,06,1,006,01,2, , , , , 
09,2008,07,1,32,050,07,1,007,01,1,1,5, , , 
09,2008,07,1,32,050,07,1,007,03,2, , , , , 
09,2008,07,1,32,050,08,1,008,01,2, , , , , 
09,2008,07,1,32,050,08,1,008,02,2, , , , , 
09,2008,07,1,32,050,08,1,008,06,2, , , , , 
09,2008,07,1,32,050,08,1,008,07,1,2, , , ,2
09,2008,07,1,32,050,09,1,009,02,2, , , , , 
09,2008,07,1,32,050,09,1,009,03,2, , , , , 
09,2008,07,1,32,050,10,1,010,01,2, , , , , 
09,2008,07,1,32,050,10,1,010,02,2, , , , , 
09,2008,07,1,32,050,10,1,010,03,2, , , , , 
09,2008,07,2,32,051,01,1,011,02,2, , , , , 
09,2008,07,2,32,051,02,1,012,03,2, , , , , 
09,2008,07,2,32,051,02,1,012,04,2, , , , , 
09,2008,07,2,32,051,03,1,013,03,2, , , , , 
09,2008,07,2,32,051,03,1,013,04,2, , , , , 
09,2008,07,2,32,051,03,1,013,05,2, , , , , 
09,2008,07,2,32,051,05,1,015,05,2, , , , , 
09,2008,07,2,32,051,06,1,016,02,2, , , , , 
09,2008,07,2,32,051,06,1,016,03,2, , , , , 
09,2008,07,2,32,051,06,1,016,04,2, , , , , 
09,2008,07,2,32,051,10,1,020,03,2, , , , , 
09,2008,07,2,32,052,01,1,021,02,2, , , , , 
09,2008,07,2,32,052,02,1,022,02,2, , , , , 
09,2008,07,2,32,052,02,1,022,03,2, , , , , 
09,2008,07,2,32,052,03,1,023,02,2, , , , , 
09,2008,07,2,32,052,03,1,023,03,2, , , , , 
09,2008,07,2,32,052,03,1,023,04,2, , , , , 
09,2008,07,2,32,052,03,1,023,05,2, , , , , 
09,2008,07,2,32,052,04,1,024,01,2, , , , , 
09,2008,07,2,32,052,04,1,024,02,2, , , , , 
09,2008,07,2,32,052,04,1,024,03,1,1,4, , , 
09,2008,07,2,32,052,05,1,025,01,2, , , , , 
09,2008,07,2,32,052,05,1,025,02,2, , , , , 
09,2008,07,2,32,052,05,1,025,03,2, , , , , 
09,2008,07,2,32,052,05,1,025,04,1,2, , , ,2
09,2008,07,2,32,052,05,1,025,06,2, , , , , 
09,2008,07,2,32,052,06,1,026,02,2, , , , , 
09,2008,07,2,32,052,07,1,027,03,2, , , , , 
09,2008,07,2,32,052,07,1,027,04,2, , , , , 
09,2008,07,2,32,052,08,1,028,04,1,1,3,4, , 
09,2008,07,2,32,052,10,1,030,02,2, , , , , 
09,2008,07,2,32,053,01,1,031,01,2, , , , , 
09,2008,07,2,32,053,01,1,031,04,2, , , , , 
09,2008,07,2,32,053,02,1,032,03,2, , , , , 
09,2008,07,2,32,053,02,1,032,04,2, , , , , 
09,2008,07,2,32,053,02,1,032,05,2, , , , , 
09,2008,07,2,32,053,03,1,033,01,2, , , , , 
09,2008,07,2,32,053,03,1,033,02,2, , , , , 
09,2008,07,2,32,053,04,1,034,01,2, , , , , 
09,2008,07,2,32,053,04,1,034,02,2, , , , , 
09,2008,07,2,32,053,04,1,034,03,2, , , , , 
09,2008,07,2,32,053,05,1,035,01,2, , , , , 
09,2008,07,2,32,053,05,1,035,02,2, , , , , 
09,2008,07,2,32,053,06,1,036,02,2, , , , , 
09,2008,07,2,32,053,06,1,036,04,2, , , , , 
09,2008,07,2,32,053,07,1,037,02,2, , , , , 
09,2008,07,2,32,053,07,1,037,03,2, , , , , 
09,2008,07,2,32,053,08,1,038,01,2, , , , , 
09,2008,07,2,32,053,08,1,038,02,2, , , , , 
09,2008,07,2,32,053,09,1,039,03,2, , , , , 
09,2008,07,2,32,053,10,1,040,01,2, , , , , 
09,2008,07,2,32,053,10,1,040,02,2, , , , , 
09,2008,07,2,32,053,10,1,040,04,2, , , , , 
09,2008,07,2,32,053,10,1,040,05,2, , , , , 
09,2008,07,2,32,054,02,1,042,04,2, , , , , 
09,2008,07,2,32,054,03,1,043,01,1,1,4,5, , 
09,2008,07,2,32,054,03,1,043,03,1,1,3, , , 
09,2008,07,2,32,054,03,1,043,04,2, , , , , 
09,2008,07,2,32,054,05,1,045,01,2, , , , , 
09,2008,07,2,32,054,05,1,045,03,2, , , , , 
09,2008,07,2,32,054,05,1,045,04,2, , , , , 
09,2008,07,2,32,054,05,1,045,05,2, , , , , 
09,2008,07,2,32,054,06,1,046,02,2, , , , , 
09,2008,07,2,32,054,06,1,046,03,2, , , , , 
09,2008,07,2,32,054,06,1,046,04,2, , , , , 
09,2008,07,2,32,054,07,1,047,01,2, , , , , 
09,2008,07,2,32,054,07,1,047,02,1,1,4, , , 
09,2008,07,2,32,054,07,1,047,04,2, , , , , 
09,2008,07,2,32,054,08,1,048,02,2, , , , , 
09,2008,07,2,32,054,08,1,048,03,2, , , , , 
09,2008,07,2,32,054,08,1,048,04,2, , , , , 
09,2008,07,2,32,054,08,1,048,05,2, , , , , 
09,2008,07,2,32,054,09,1,049,01,2, , , , , 
09,2008,07,2,32,054,09,1,049,03,1,1,3, , , 
09,2008,07,2,32,054,09,1,049,04,2, , , , , 
09,2008,07,2,32,054,09,1,049,05,2, , , , , 
09,2008,07,2,32,054,09,1,049,06,2, , , , , 
09,2008,07,2,32,054,10,1,050,02,2, , , , , 
09,2008,07,2,32,055,01,1,051,02,2, , , , , 
09,2008,07,2,32,055,01,1,051,05,2, , , , , 
